Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
uruguay-2003-clausura,1,2003-07-18,17:30,friday,Central Español,Deportivo Maldonado,2,0,2,H,W,L,,,,,,,
uruguay-2003-clausura,1,2003-07-19,17:30,saturday,Bella Vista,Montevideo Wanderers,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,1,2003-07-20,17:30,sunday,Plaza Colonia,CA Fénix,2,2,4,D,D,D,,,,,,,
uruguay-2003-clausura,1,2003-07-20,17:30,sunday,River Plate,Deportivo Colonia,3,2,5,H,W,L,,,,,,,
uruguay-2003-clausura,1,2003-07-20,17:30,sunday,Miramar Misiones,Liverpool FC,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,1,2003-07-20,17:30,sunday,Danubio FC,CA Juventud,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,1,2003-07-20,17:30,sunday,Villa Española,CA Cerro,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,1,2003-07-20,18:15,sunday,Defensor Sporting,CA Peñarol,0,2,2,A,L,W,,,,,,,
uruguay-2003-clausura,2,2003-07-26,17:30,saturday,Nacional,River Plate,3,1,4,H,W,L,,,,,,,
uruguay-2003-clausura,2,2003-07-26,17:30,saturday,Tacuarembó FC,Liverpool FC,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,Deportivo Maldonado,CA Juventud,3,0,3,H,W,L,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,Defensor Sporting,CA Fénix,1,3,4,A,L,W,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,CA Peñarol,Plaza Colonia,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,Central Español,Danubio FC,0,3,3,A,L,W,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,CA Cerro,Bella Vista,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,Deportivo Colonia,Miramar Misiones,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,2,2003-07-27,17:30,sunday,Villa Española,Montevideo Wanderers,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,1,2003-07-29,17:30,tuesday,Nacional,Tacuarembó FC,2,3,5,A,L,W,,,,,,,
uruguay-2003-clausura,3,2003-08-02,17:30,saturday,Nacional,Deportivo Colonia,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,Villa Española,Danubio FC,3,3,6,D,D,D,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,CA Fénix,Central Español,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,Plaza Colonia,Defensor Sporting,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,Deportivo Maldonado,CA Cerro,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,CA Peñarol,CA Juventud,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,Liverpool FC,Montevideo Wanderers,2,1,3,H,W,L,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,Miramar Misiones,Bella Vista,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,3,2003-08-03,17:30,sunday,River Plate,Tacuarembó FC,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,4,2003-08-09,17:30,saturday,Deportivo Colonia,Defensor Sporting,1,4,5,A,L,W,,,,,,,
uruguay-2003-clausura,4,2003-08-09,17:30,saturday,Montevideo Wanderers,CA Peñarol,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,4,2003-08-09,17:30,saturday,CA Fénix,River Plate,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,4,2003-08-09,17:30,saturday,Liverpool FC,Danubio FC,0,2,2,A,L,W,,,,,,,
uruguay-2003-clausura,4,2003-08-10,17:00,sunday,Tacuarembó FC,Central Español,0,2,2,A,L,W,,,,,,,
uruguay-2003-clausura,4,2003-08-10,17:00,sunday,Nacional,Plaza Colonia,4,2,6,H,W,L,,,,,,,
uruguay-2003-clausura,4,2003-08-10,17:00,sunday,Miramar Misiones,Deportivo Maldonado,2,0,2,H,W,L,,,,,,,
uruguay-2003-clausura,4,2003-08-10,17:00,sunday,CA Juventud,CA Cerro,1,4,5,A,L,W,,,,,,,
uruguay-2003-clausura,4,2003-08-17,17:30,sunday,Bella Vista,Villa Española,1,4,5,A,L,W,,,,,,,
uruguay-2003-clausura,5,2003-08-29,22:30,friday,CA Cerro,Plaza Colonia,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,5,2003-08-30,17:30,saturday,CA Fénix,Miramar Misiones,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,5,2003-08-31,17:30,sunday,Central Español,Defensor Sporting,2,1,3,H,W,L,,,,,,,
uruguay-2003-clausura,5,2003-08-31,17:30,sunday,Villa Española,Deportivo Maldonado,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,5,2003-08-31,17:30,sunday,CA Juventud,Bella Vista,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,5,2003-08-31,17:30,sunday,Tacuarembó FC,Deportivo Colonia,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,5,2003-08-31,17:30,sunday,River Plate,Liverpool FC,0,0,0,D,D,D,0,0,0,D,D,D,
uruguay-2003-clausura,5,2003-08-31,17:30,sunday,Montevideo Wanderers,Nacional,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,6,2003-09-12,22:15,friday,Miramar Misiones,Nacional,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,6,2003-09-13,17:30,saturday,Danubio FC,Defensor Sporting,0,2,2,A,L,W,,,,,,,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,CA Peñarol,Deportivo Maldonado,2,0,2,H,W,L,,,,,,,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,CA Cerro,CA Fénix,0,0,0,D,D,D,0,0,0,D,D,D,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,Plaza Colonia,Central Español,0,2,2,A,L,W,,,,,,,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,Villa Española,CA Juventud,1,3,4,A,L,W,,,,,,,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,Bella Vista,River Plate,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,Deportivo Colonia,Liverpool FC,1,2,3,A,L,W,,,,,,,
uruguay-2003-clausura,6,2003-09-14,17:30,sunday,Tacuarembó FC,Montevideo Wanderers,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,7,2003-09-19,22:15,friday,Defensor Sporting,CA Cerro,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,7,2003-09-20,17:30,saturday,Bella Vista,CA Peñarol,2,2,4,D,D,D,,,,,,,
uruguay-2003-clausura,7,2003-09-20,22:15,saturday,Plaza Colonia,Tacuarembó FC,0,2,2,A,L,W,,,,,,,
uruguay-2003-clausura,7,2003-09-21,17:30,sunday,Central Español,Villa Española,1,0,1,H,W,L,,,,,,,
uruguay-2003-clausura,7,2003-09-21,17:30,sunday,Deportivo Colonia,CA Fénix,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,7,2003-09-21,17:30,sunday,Deportivo Maldonado,Danubio FC,1,1,2,D,D,D,,,,,,,
uruguay-2003-clausura,7,2003-09-21,17:30,sunday,Montevideo Wanderers,River Plate,2,2,4,D,D,D,,,,,,,
uruguay-2003-clausura,7,2003-09-21,17:30,sunday,Liverpool FC,Nacional,0,1,1,A,L,W,,,,,,,
uruguay-2003-clausura,7,2003-09-21,17:30,sunday,Miramar Misiones,CA Juventud,2,1,3,H,W,L,,,,,,,
uruguay-2003-clausura,8,2003-09-26,22:15,friday,CA Cerro,Central Español,2,2,4,D,D,D,,,,,,,
