Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
guatemala-2006-2007-apertura,1,2006-07-29,,saturday,Deportivo Jalapa,Deportivo Marquense,3,1,4,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,sunday,CSD Comunicaciones,Deportivo Suchitepéquez,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,sunday,Deportivo Zacapa,Xelaju MC,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,sunday,Deportivo Petapa,Deportivo Heredia,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,sunday,Deportivo Mictlán,CSD Municipal,1,4,5,A,L,W,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-05,,saturday,Xelaju MC,Deportivo Jalapa,3,0,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,sunday,Deportivo Marquense,CSD Comunicaciones,0,3,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,sunday,CSD Municipal,Deportivo Petapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,sunday,Deportivo Heredia,Deportivo Zacapa,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,sunday,Deportivo Suchitepéquez,Deportivo Mictlán,3,2,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-12,,saturday,Deportivo Jalapa,Deportivo Heredia,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,sunday,CSD Comunicaciones,Xelaju MC,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,sunday,Deportivo Suchitepéquez,Deportivo Marquense,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,sunday,Deportivo Mictlán,Deportivo Petapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,sunday,Deportivo Zacapa,CSD Municipal,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,sunday,Deportivo Marquense,Deportivo Mictlán,4,0,4,H,W,L,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,sunday,CSD Municipal,Deportivo Jalapa,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,sunday,Xelaju MC,Deportivo Suchitepéquez,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,sunday,Deportivo Heredia,CSD Comunicaciones,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,sunday,Deportivo Petapa,Deportivo Zacapa,5,1,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-26,,saturday,Deportivo Jalapa,Deportivo Petapa,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-27,,sunday,Deportivo Marquense,Xelaju MC,1,2,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-27,,sunday,Deportivo Suchitepéquez,Deportivo Heredia,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-27,,sunday,Deportivo Mictlán,Deportivo Zacapa,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,5,2006-08-27,,sunday,CSD Comunicaciones,CSD Municipal,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,sunday,CSD Municipal,Deportivo Suchitepéquez,3,0,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,sunday,Deportivo Heredia,Deportivo Marquense,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,sunday,Deportivo Mictlán,Xelaju MC,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,sunday,Deportivo Zacapa,Deportivo Jalapa,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,sunday,Deportivo Petapa,CSD Comunicaciones,2,2,4,D,D,D,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-09,,saturday,Deportivo Jalapa,Deportivo Mictlán,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,7,2006-09-10,,sunday,Deportivo Marquense,CSD Municipal,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-10,,sunday,CSD Comunicaciones,Deportivo Zacapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-10,,sunday,Xelaju MC,Deportivo Heredia,6,0,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-10,,sunday,Deportivo Suchitepéquez,Deportivo Petapa,5,2,7,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,sunday,Deportivo Jalapa,CSD Comunicaciones,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,sunday,CSD Municipal,Xelaju MC,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,8,2006-09-17,,sunday,Deportivo Zacapa,Deportivo Suchitepéquez,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,sunday,Deportivo Mictlán,Deportivo Heredia,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,sunday,Deportivo Petapa,Deportivo Marquense,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-23,,saturday,CSD Comunicaciones,Deportivo Mictlán,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-23,,saturday,Xelaju MC,Deportivo Petapa,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-24,,sunday,Deportivo Marquense,Deportivo Zacapa,6,2,8,H,W,L,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-24,,sunday,Deportivo Heredia,CSD Municipal,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-24,,sunday,Deportivo Suchitepéquez,Deportivo Jalapa,0,2,2,A,L,W,,,,,,,
guatemala-2006-2007-apertura,10,2006-09-27,,wednesday,Xelaju MC,Deportivo Zacapa,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,10,2006-10-01,,sunday,Deportivo Marquense,Deportivo Jalapa,3,0,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,10,2006-10-01,,sunday,CSD Municipal,Deportivo Mictlán,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,10,2006-10-01,,sunday,Deportivo Heredia,Deportivo Petapa,3,3,6,D,D,D,,,,,,,
guatemala-2006-2007-apertura,10,2006-10-01,,sunday,Deportivo Suchitepéquez,CSD Comunicaciones,0,3,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,11,2006-10-07,,saturday,Deportivo Jalapa,Xelaju MC,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,11,2006-10-08,,sunday,Deportivo Zacapa,Deportivo Heredia,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,11,2006-10-08,,sunday,Deportivo Mictlán,Deportivo Suchitepéquez,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,12,2006-10-15,,sunday,Deportivo Marquense,Deportivo Suchitepéquez,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,12,2006-10-15,,sunday,CSD Municipal,Deportivo Zacapa,4,2,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,12,2006-10-15,,sunday,Deportivo Heredia,Deportivo Jalapa,1,2,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,12,2006-10-15,,sunday,Xelaju MC,CSD Comunicaciones,1,2,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,12,2006-10-15,,sunday,Deportivo Petapa,Deportivo Mictlán,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,13,2006-10-22,,sunday,CSD Comunicaciones,Deportivo Heredia,4,0,4,H,W,L,,,,,,,
guatemala-2006-2007-apertura,13,2006-10-22,,sunday,Deportivo Mictlán,Deportivo Marquense,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,13,2006-10-22,,sunday,Deportivo Jalapa,CSD Municipal,4,2,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,13,2006-10-22,,sunday,Deportivo Suchitepéquez,Xelaju MC,1,2,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,13,2006-10-22,,sunday,Deportivo Zacapa,Deportivo Petapa,0,2,2,A,L,W,,,,,,,
guatemala-2006-2007-apertura,14,2006-10-28,,saturday,Xelaju MC,Deportivo Marquense,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,14,2006-10-29,,sunday,Deportivo Heredia,Deportivo Suchitepéquez,3,0,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,14,2006-10-29,,sunday,Deportivo Zacapa,Deportivo Mictlán,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,14,2006-10-29,,sunday,Deportivo Petapa,Deportivo Jalapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,14,2006-10-29,,sunday,CSD Municipal,CSD Comunicaciones,1,3,4,A,L,W,,,,,,,
guatemala-2006-2007-apertura,11,2006-11-01,,wednesday,Deportivo Petapa,CSD Municipal,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,15,2006-11-01,,wednesday,Deportivo Jalapa,Deportivo Zacapa,4,0,4,H,W,L,,,,,,,
guatemala-2006-2007-apertura,15,2006-11-05,,sunday,Deportivo Suchitepéquez,CSD Municipal,0,2,2,A,L,W,,,,,,,
guatemala-2006-2007-apertura,15,2006-11-05,,sunday,Deportivo Marquense,Deportivo Heredia,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,15,2006-11-05,,sunday,Xelaju MC,Deportivo Mictlán,5,0,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,11,2006-11-08,,wednesday,CSD Comunicaciones,Deportivo Marquense,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,16,2006-11-12,,sunday,Deportivo Mictlán,Deportivo Jalapa,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,16,2006-11-12,,sunday,CSD Municipal,Deportivo Marquense,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,16,2006-11-12,,sunday,Deportivo Heredia,Xelaju MC,4,3,7,H,W,L,,,,,,,
guatemala-2006-2007-apertura,16,2006-11-12,,sunday,Deportivo Zacapa,CSD Comunicaciones,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,16,2006-11-12,,sunday,Deportivo Petapa,Deportivo Suchitepéquez,2,2,4,D,D,D,,,,,,,
guatemala-2006-2007-apertura,17,2006-11-18,,saturday,Deportivo Suchitepéquez,Deportivo Zacapa,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,17,2006-11-18,,saturday,Xelaju MC,CSD Municipal,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,17,2006-11-18,,saturday,Deportivo Marquense,Deportivo Petapa,4,2,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,17,2006-11-19,,sunday,CSD Comunicaciones,Deportivo Jalapa,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,17,2006-11-19,,sunday,Deportivo Heredia,Deportivo Mictlán,5,1,6,H,W,L,,,,,,,
