Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
syria-2006-2007,1,2006-09-22,,friday,Jabala,Hutteen SC,0,2,2,A,L,W,,,,,,,
syria-2006-2007,1,2006-09-22,,friday,Al Shorta,Al Jaish,2,2,4,D,D,D,,,,,,,
syria-2006-2007,1,2006-09-22,,friday,Al Ittihad,Al Horriya,2,0,2,H,W,L,,,,,,,
syria-2006-2007,1,2006-09-22,,friday,Tishreen SC,Qardaha,1,1,2,D,D,D,,,,,,,
syria-2006-2007,1,2006-09-22,,friday,Al Wathba,Al Foutowa,0,1,1,A,L,W,,,,,,,
syria-2006-2007,1,2006-09-23,,saturday,Al Majd,Al Wahda,1,0,1,H,W,L,,,,,,,
syria-2006-2007,2,2006-09-29,,friday,Qardaha,Jabala,1,0,1,H,W,L,,,,,,,
syria-2006-2007,2,2006-09-29,,friday,Al Foutowa,Al Ittihad,0,1,1,A,L,W,,,,,,,
syria-2006-2007,2,2006-09-29,,friday,Al Jaish,Tishreen SC,2,3,5,A,L,W,,,,,,,
syria-2006-2007,2,2006-09-29,,friday,Al Horriya,Al Taliya,0,2,2,A,L,W,,,,,,,
syria-2006-2007,2,2006-09-29,,friday,Hutteen SC,Al Majd,2,1,3,H,W,L,,,,,,,
syria-2006-2007,2,2006-09-30,,saturday,Al Karamah,Al Shorta,1,1,2,D,D,D,,,,,,,
syria-2006-2007,2,2006-09-30,,saturday,Al Wahda,Al Wathba,3,1,4,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-05,,thursday,Al Majd,Al Horriya,1,0,1,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,friday,Jabala,Al Wahda,4,0,4,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,friday,Hutteen SC,Al Foutowa,2,1,3,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,friday,Al Taliya,Qardaha,2,1,3,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,friday,Al Shorta,Tishreen SC,3,2,5,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,friday,Al Wathba,Al Karamah,0,1,1,A,L,W,,,,,,,
syria-2006-2007,3,2006-10-06,,friday,Al Ittihad,Al Jaish,2,0,2,H,W,L,,,,,,,
syria-2006-2007,4,2006-10-15,,sunday,Al Foutowa,Al Majd,1,1,2,D,D,D,,,,,,,
syria-2006-2007,4,2006-10-15,,sunday,Qardaha,Al Shorta,1,1,2,D,D,D,,,,,,,
syria-2006-2007,4,2006-10-15,,sunday,Al Horriya,Al Wathba,0,1,1,A,L,W,,,,,,,
syria-2006-2007,4,2006-10-15,,sunday,Al Wahda,Hutteen SC,1,1,2,D,D,D,,,,,,,
syria-2006-2007,4,2006-10-15,,sunday,Tishreen SC,Jabala,1,2,3,A,L,W,,,,,,,
syria-2006-2007,4,2006-10-16,,monday,Al Jaish,Al Taliya,0,1,1,A,L,W,,,,,,,
syria-2006-2007,5,2006-10-20,,friday,Al Ittihad,Tishreen SC,3,0,3,H,W,L,,,,,,,
syria-2006-2007,5,2006-10-20,,friday,Jabala,Al Foutowa,0,1,1,A,L,W,,,,,,,
syria-2006-2007,5,2006-10-20,,friday,Al Wahda,Al Horriya,2,0,2,H,W,L,,,,,,,
syria-2006-2007,5,2006-10-20,,friday,Al Wathba,Qardaha,3,0,3,H,W,L,,,,,,,
syria-2006-2007,5,2006-10-20,,friday,Al Taliya,Al Shorta,1,0,1,H,W,L,,,,,,,
syria-2006-2007,6,2006-10-27,,friday,Al Jaish,Al Wathba,2,1,3,H,W,L,,,,,,,
syria-2006-2007,6,2006-10-27,,friday,Tishreen SC,Al Taliya,0,2,2,A,L,W,,,,,,,
syria-2006-2007,6,2006-10-27,,friday,Qardaha,Al Ittihad,0,2,2,A,L,W,,,,,,,
syria-2006-2007,6,2006-10-27,,friday,Al Horriya,Hutteen SC,1,0,1,H,W,L,,,,,,,
syria-2006-2007,6,2006-10-28,,saturday,Al Shorta,Jabala,0,2,2,A,L,W,,,,,,,
syria-2006-2007,6,2006-10-29,,sunday,Al Foutowa,Al Wahda,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,5,2006-10-30,,monday,Al Majd,Al Jaish,2,0,2,H,W,L,,,,,,,
syria-2006-2007,7,2006-11-03,,friday,Al Wahda,Al Jaish,2,5,7,A,L,W,,,,,,,
syria-2006-2007,7,2006-11-03,,friday,Al Ittihad,Al Taliya,1,0,1,H,W,L,,,,,,,
syria-2006-2007,7,2006-11-03,,friday,Hutteen SC,Qardaha,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,7,2006-11-03,,friday,Jabala,Al Horriya,0,2,2,A,L,W,,,,,,,
syria-2006-2007,7,2006-11-04,,saturday,Al Majd,Tishreen SC,1,1,2,D,D,D,,,,,,,
syria-2006-2007,8,2006-11-09,,thursday,Al Horriya,Al Foutowa,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,8,2006-11-09,,thursday,Al Shorta,Al Ittihad,0,2,2,A,L,W,,,,,,,
syria-2006-2007,8,2006-11-09,,thursday,Al Jaish,Hutteen SC,2,0,2,H,W,L,,,,,,,
syria-2006-2007,8,2006-11-09,,thursday,Tishreen SC,Al Wathba,2,0,2,H,W,L,,,,,,,
syria-2006-2007,8,2006-11-09,,thursday,Qardaha,Al Majd,1,1,2,D,D,D,,,,,,,
syria-2006-2007,8,2006-11-09,,thursday,Al Taliya,Jabala,1,1,2,D,D,D,,,,,,,
syria-2006-2007,8,2006-11-12,,sunday,Al Karamah,Al Wahda,4,0,4,H,W,L,,,,,,,
syria-2006-2007,7,2006-11-17,,friday,Al Wathba,Al Shorta,1,1,2,D,D,D,,,,,,,
syria-2006-2007,9,2006-12-15,,friday,Al Wahda,Tishreen SC,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,9,2006-12-15,,friday,Hutteen SC,Al Shorta,2,2,4,D,D,D,,,,,,,
syria-2006-2007,9,2006-12-15,,friday,Al Horriya,Al Jaish,0,1,1,A,L,W,,,,,,,
syria-2006-2007,9,2006-12-15,,friday,Al Majd,Al Taliya,1,1,2,D,D,D,,,,,,,
syria-2006-2007,9,2006-12-15,,friday,Jabala,Al Karamah,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,9,2006-12-15,,friday,Al Foutowa,Qardaha,1,0,1,H,W,L,,,,,,,
syria-2006-2007,9,2006-12-15,,friday,Al Wathba,Al Ittihad,0,2,2,A,L,W,,,,,,,
syria-2006-2007,1,2006-12-19,,tuesday,Al Taliya,Al Karamah,1,1,2,D,D,D,,,,,,,
syria-2006-2007,10,2006-12-22,,friday,Tishreen SC,Hutteen SC,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,10,2006-12-22,,friday,Al Karamah,Al Horriya,3,0,3,H,W,L,,,,,,,
syria-2006-2007,10,2006-12-22,,friday,Al Shorta,Al Majd,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,10,2006-12-22,,friday,Qardaha,Al Wahda,2,2,4,D,D,D,,,,,,,
syria-2006-2007,10,2006-12-22,,friday,Al Jaish,Al Foutowa,2,1,3,H,W,L,,,,,,,
syria-2006-2007,10,2006-12-22,,friday,Al Taliya,Al Wathba,1,0,1,H,W,L,,,,,,,
syria-2006-2007,10,2006-12-22,,friday,Al Ittihad,Jabala,1,0,1,H,W,L,,,,,,,
syria-2006-2007,4,2006-12-25,,monday,Al Karamah,Al Ittihad,2,1,3,H,W,L,,,,,,,
syria-2006-2007,11,2006-12-29,,friday,Jabala,Al Jaish,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,11,2006-12-29,,friday,Al Foutowa,Al Shorta,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,11,2006-12-29,,friday,Al Horriya,Tishreen SC,2,3,5,A,L,W,,,,,,,
syria-2006-2007,11,2006-12-29,,friday,Al Majd,Al Wathba,1,2,3,A,L,W,,,,,,,
syria-2006-2007,11,2006-12-29,,friday,Al Karamah,Qardaha,4,0,4,H,W,L,,,,,,,
syria-2006-2007,11,2006-12-29,,friday,Hutteen SC,Al Ittihad,1,2,3,A,L,W,,,,,,,
syria-2006-2007,11,2006-12-29,,friday,Al Wahda,Al Taliya,0,3,3,A,L,W,,,,,,,
syria-2006-2007,5,2007-01-02,,tuesday,Hutteen SC,Al Karamah,2,5,7,A,L,W,,,,,,,
syria-2006-2007,12,2007-01-05,,friday,Al Taliya,Hutteen SC,2,0,2,H,W,L,,,,,,,
syria-2006-2007,12,2007-01-05,,friday,Al Jaish,Al Karamah,0,2,2,A,L,W,,,,,,,
syria-2006-2007,12,2007-01-05,,friday,Al Ittihad,Al Majd,3,2,5,H,W,L,,,,,,,
syria-2006-2007,12,2007-01-05,,friday,Al Wathba,Jabala,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,12,2007-01-05,,friday,Al Shorta,Al Wahda,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,12,2007-01-05,,friday,Tishreen SC,Al Foutowa,2,0,2,H,W,L,,,,,,,
syria-2006-2007,12,2007-01-05,,friday,Qardaha,Al Horriya,2,0,2,H,W,L,,,,,,,
syria-2006-2007,6,2007-01-08,,monday,Al Karamah,Al Majd,4,1,5,H,W,L,,,,,,,
syria-2006-2007,7,2007-01-15,,monday,Al Foutowa,Al Karamah,1,2,3,A,L,W,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Al Karamah,Tishreen SC,2,1,3,H,W,L,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Hutteen SC,Al Wathba,7,1,8,H,W,L,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Al Foutowa,Al Taliya,0,1,1,A,L,W,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Al Wahda,Al Ittihad,1,1,2,D,D,D,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Al Majd,Jabala,2,0,2,H,W,L,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Al Horriya,Al Shorta,2,2,4,D,D,D,,,,,,,
syria-2006-2007,13,2007-01-19,,friday,Qardaha,Al Jaish,1,1,2,D,D,D,,,,,,,
syria-2006-2007,14,2007-02-09,,friday,Al Karamah,Al Taliya,2,0,2,H,W,L,,,,,,,
syria-2006-2007,14,2007-02-09,,friday,Al Foutowa,Al Wathba,1,0,1,H,W,L,,,,,,,
syria-2006-2007,14,2007-02-09,,friday,Qardaha,Tishreen SC,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,14,2007-02-09,,friday,Al Horriya,Al Ittihad,1,2,3,A,L,W,,,,,,,
syria-2006-2007,14,2007-02-09,,friday,Al Wahda,Al Majd,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,14,2007-02-09,,friday,Hutteen SC,Jabala,2,1,3,H,W,L,,,,,,,
syria-2006-2007,14,2007-02-10,,saturday,Al Jaish,Al Shorta,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,15,2007-02-16,,friday,Tishreen SC,Al Jaish,1,2,3,A,L,W,,,,,,,
syria-2006-2007,15,2007-02-16,,friday,Al Wathba,Al Wahda,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,15,2007-02-16,,friday,Jabala,Qardaha,1,3,4,A,L,W,,,,,,,
syria-2006-2007,15,2007-02-16,,friday,Al Ittihad,Al Foutowa,2,0,2,H,W,L,,,,,,,
syria-2006-2007,15,2007-02-16,,friday,Al Shorta,Al Karamah,0,3,3,A,L,W,,,,,,,
syria-2006-2007,15,2007-02-16,,friday,Al Taliya,Al Horriya,3,1,4,H,W,L,,,,,,,
syria-2006-2007,15,2007-02-16,,friday,Al Majd,Hutteen SC,3,0,3,H,W,L,,,,,,,
syria-2006-2007,16,2007-03-02,,friday,Qardaha,Al Taliya,1,1,2,D,D,D,,,,,,,
syria-2006-2007,16,2007-03-02,,friday,Tishreen SC,Al Shorta,2,3,5,A,L,W,,,,,,,
syria-2006-2007,16,2007-03-02,,friday,Al Jaish,Al Ittihad,2,2,4,D,D,D,,,,,,,
syria-2006-2007,16,2007-03-02,,friday,Al Wahda,Jabala,0,1,1,A,L,W,,,,,,,
syria-2006-2007,16,2007-03-02,,friday,Al Foutowa,Hutteen SC,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,16,2007-03-02,,friday,Al Horriya,Al Majd,2,2,4,D,D,D,,,,,,,
