Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
france-1932-1933,1,1932-09-11,,sunday,Olympique Marseille,Olympique Lillois Lille,7,0,7,H,W,L,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,OGC Nice,SC Nimes,2,3,5,A,L,W,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,Excelsior Roubaix,FC Sète,0,3,3,A,L,W,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,Racing Club de France,Hyères FC,2,1,3,H,W,L,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,FC Mulhouse,Club Francais Paris,2,3,5,A,L,W,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,FC Metz,Stade Rennes,1,2,3,A,L,W,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,Stade Olympique Montpelliérain,Olympique Alès,2,0,2,H,W,L,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,Red Star Olympique,FC Antibes,2,3,5,A,L,W,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,FC Sochaux,CA Paris (alt),1,3,4,A,L,W,,,,,,,
france-1932-1933,1,1932-09-11,,sunday,SC Fives Lille,AS Cannes,1,1,2,D,D,D,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,SC Nimes,Olympique Marseille,1,3,4,A,L,W,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,OGC Nice,FC Mulhouse,5,2,7,H,W,L,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,Olympique Lillois Lille,Racing Club de France,4,1,5,H,W,L,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,Club Francais Paris,FC Sète,2,3,5,A,L,W,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,Hyères FC,Excelsior Roubaix,3,1,4,H,W,L,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,Stade Olympique Montpelliérain,SC Fives Lille,4,2,6,H,W,L,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,Stade Rennes,CA Paris (alt),3,1,4,H,W,L,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,AS Cannes,Red Star Olympique,2,1,3,H,W,L,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,Olympique Alès,FC Antibes,3,3,6,D,D,D,,,,,,,
france-1932-1933,2,1932-09-11,,sunday,FC Sochaux,FC Metz,5,0,5,H,W,L,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,Excelsior Roubaix,OGC Nice,2,2,4,D,D,D,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,Olympique Marseille,Racing Club de France,1,0,1,H,W,L,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,FC Sète,SC Nimes,1,1,2,D,D,D,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,FC Mulhouse,Hyères FC,3,1,4,H,W,L,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,Club Francais Paris,Olympique Lillois Lille,1,3,4,A,L,W,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,SC Fives Lille,Olympique Alès,3,0,3,H,W,L,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,Red Star Olympique,Stade Rennes,6,2,8,H,W,L,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,CA Paris (alt),Stade Olympique Montpelliérain,2,2,4,D,D,D,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,FC Antibes,FC Sochaux,4,1,5,H,W,L,,,,,,,
france-1932-1933,3,1932-09-11,,sunday,FC Metz,AS Cannes,0,2,2,A,L,W,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,Olympique Marseille,FC Mulhouse,3,1,4,H,W,L,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,Hyères FC,FC Sète,1,2,3,A,L,W,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,Club Francais Paris,SC Nimes,5,2,7,H,W,L,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,Racing Club de France,Excelsior Roubaix,2,2,4,D,D,D,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,OGC Nice,Olympique Lillois Lille,2,3,5,A,L,W,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,CA Paris (alt),SC Fives Lille,1,2,3,A,L,W,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,Stade Olympique Montpelliérain,AS Cannes,1,2,3,A,L,W,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,Olympique Alès,FC Metz,2,3,5,A,L,W,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,FC Sochaux,Red Star Olympique,1,1,2,D,D,D,,,,,,,
france-1932-1933,4,1932-09-11,,sunday,FC Antibes,Stade Rennes,3,1,4,H,W,L,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,Excelsior Roubaix,Club Francais Paris,4,1,5,H,W,L,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,OGC Nice,Hyères FC,2,1,3,H,W,L,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,FC Sète,Olympique Marseille,1,1,2,D,D,D,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,SC Nimes,Racing Club de France,5,1,6,H,W,L,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,FC Mulhouse,Olympique Lillois Lille,1,2,3,A,L,W,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,SC Fives Lille,Stade Rennes,4,4,8,D,D,D,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,Red Star Olympique,Olympique Alès,5,0,5,H,W,L,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,CA Paris (alt),FC Antibes,2,3,5,A,L,W,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,FC Metz,Stade Olympique Montpelliérain,2,1,3,H,W,L,,,,,,,
france-1932-1933,5,1932-09-11,,sunday,AS Cannes,FC Sochaux,1,1,2,D,D,D,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Olympique Marseille,OGC Nice,1,0,1,H,W,L,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,SC Nimes,Excelsior Roubaix,2,0,2,H,W,L,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Club Francais Paris,Hyères FC,2,2,4,D,D,D,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Racing Club de France,FC Mulhouse,2,1,3,H,W,L,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Olympique Lillois Lille,FC Sète,4,2,6,H,W,L,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Red Star Olympique,SC Fives Lille,0,1,1,A,L,W,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,AS Cannes,CA Paris (alt),2,2,4,D,D,D,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,FC Metz,FC Antibes,3,2,5,H,W,L,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Stade Rennes,Olympique Alès,4,0,4,H,W,L,,,,,,,
france-1932-1933,6,1932-09-11,,sunday,Stade Olympique Montpelliérain,FC Sochaux,2,0,2,H,W,L,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,FC Mulhouse,Excelsior Roubaix,6,2,8,H,W,L,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,Hyères FC,Olympique Marseille,1,1,2,D,D,D,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,OGC Nice,Club Francais Paris,2,0,2,H,W,L,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,Racing Club de France,FC Sète,5,3,8,H,W,L,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,Olympique Lillois Lille,SC Nimes,4,0,4,H,W,L,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,SC Fives Lille,FC Antibes,0,5,5,A,L,W,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,CA Paris (alt),FC Metz,2,1,3,H,W,L,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,Stade Olympique Montpelliérain,Red Star Olympique,1,1,2,D,D,D,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,Olympique Alès,FC Sochaux,0,1,1,A,L,W,,,,,,,
france-1932-1933,7,1932-09-11,,sunday,Stade Rennes,AS Cannes,5,4,9,H,W,L,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,FC Sète,FC Mulhouse,1,1,2,D,D,D,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,Club Francais Paris,Olympique Marseille,6,2,8,H,W,L,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,OGC Nice,Racing Club de France,0,0,0,D,D,D,0,0,0,D,D,D,
france-1932-1933,8,1932-09-11,,sunday,Hyères FC,SC Nimes,2,2,4,D,D,D,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,Olympique Lillois Lille,Excelsior Roubaix,2,0,2,H,W,L,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,FC Metz,SC Fives Lille,0,0,0,D,D,D,0,0,0,D,D,D,
france-1932-1933,8,1932-09-11,,sunday,FC Antibes,Stade Olympique Montpelliérain,0,2,2,A,L,W,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,Red Star Olympique,CA Paris (alt),3,4,7,A,L,W,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,FC Sochaux,Stade Rennes,2,1,3,H,W,L,,,,,,,
france-1932-1933,8,1932-09-11,,sunday,Olympique Alès,AS Cannes,2,4,6,A,L,W,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,FC Sète,OGC Nice,1,2,3,A,L,W,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,SC Nimes,FC Mulhouse,3,1,4,H,W,L,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,Olympique Marseille,Excelsior Roubaix,2,2,4,D,D,D,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,Racing Club de France,Club Francais Paris,4,1,5,H,W,L,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,Hyères FC,Olympique Lillois Lille,0,1,1,A,L,W,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,SC Fives Lille,FC Sochaux,2,2,4,D,D,D,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,FC Metz,Red Star Olympique,1,7,8,A,L,W,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,Stade Rennes,Stade Olympique Montpelliérain,6,1,7,H,W,L,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,CA Paris (alt),Olympique Alès,2,1,3,H,W,L,,,,,,,
france-1932-1933,9,1932-09-11,,sunday,AS Cannes,FC Antibes,3,0,3,H,W,L,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,Olympique Lillois Lille,Olympique Marseille,1,2,3,A,L,W,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,FC Sète,Excelsior Roubaix,0,2,2,A,L,W,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,Club Francais Paris,FC Mulhouse,5,0,5,H,W,L,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,SC Nimes,OGC Nice,2,0,2,H,W,L,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,Hyères FC,Racing Club de France,1,2,3,A,L,W,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,AS Cannes,SC Fives Lille,5,5,10,D,D,D,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,CA Paris (alt),FC Sochaux,3,5,8,A,L,W,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,FC Antibes,Red Star Olympique,2,0,2,H,W,L,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,Olympique Alès,Stade Olympique Montpelliérain,2,2,4,D,D,D,,,,,,,
france-1932-1933,10,1933-01-01,,sunday,Stade Rennes,FC Metz,4,0,4,H,W,L,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,Racing Club de France,Olympique Lillois Lille,0,1,1,A,L,W,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,FC Mulhouse,OGC Nice,5,2,7,H,W,L,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,Excelsior Roubaix,Hyères FC,2,1,3,H,W,L,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,Olympique Marseille,SC Nimes,2,0,2,H,W,L,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,FC Sète,Club Francais Paris,3,2,5,H,W,L,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,SC Fives Lille,Stade Olympique Montpelliérain,2,3,5,A,L,W,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,CA Paris (alt),Stade Rennes,3,1,4,H,W,L,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,Red Star Olympique,AS Cannes,1,1,2,D,D,D,,,,,,,
france-1932-1933,11,1933-01-01,,sunday,FC Antibes,Olympique Alès,0,0,0,D,D,D,0,0,0,D,D,D,
france-1932-1933,11,1933-01-01,,sunday,FC Metz,FC Sochaux,0,3,3,A,L,W,,,,,,,
