Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
lithuania-2002,1,2002-04-06,,200204060000,saturday,FK Ekranas,Gelezinis Vilkas,0,1,1,A,L,W,,,,,,,
lithuania-2002,1,2002-04-06,,200204060000,saturday,FK Zalgiris,FK Nevėžis,1,0,1,H,W,L,,,,,,,
lithuania-2002,1,2002-04-06,,200204060000,saturday,Sakalas Siauliai,FK Atlantas,1,2,3,A,L,W,,,,,,,
lithuania-2002,1,2002-04-06,,200204060000,saturday,FK Sūduva,FBK Kaunas,1,5,6,A,L,W,,,,,,,
lithuania-2002,2,2002-04-09,,200204090000,tuesday,FBK Kaunas,Sakalas Siauliai,2,1,3,H,W,L,,,,,,,
lithuania-2002,2,2002-04-09,,200204090000,tuesday,FK Atlantas,FK Nevėžis,1,0,1,H,W,L,,,,,,,
lithuania-2002,2,2002-04-09,,200204090000,tuesday,Gelezinis Vilkas,FK Zalgiris,1,3,4,A,L,W,,,,,,,
lithuania-2002,2,2002-04-09,,200204090000,tuesday,FK Ekranas,Inkaras Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,3,2002-04-13,,200204130000,saturday,Inkaras Kaunas,FK Zalgiris,0,2,2,A,L,W,,,,,,,
lithuania-2002,3,2002-04-13,,200204130000,saturday,Gelezinis Vilkas,FK Atlantas,0,1,1,A,L,W,,,,,,,
lithuania-2002,3,2002-04-13,,200204130000,saturday,FK Nevėžis,FBK Kaunas,0,2,2,A,L,W,,,,,,,
lithuania-2002,3,2002-04-13,,200204130000,saturday,Sakalas Siauliai,FK Sūduva,2,0,2,H,W,L,,,,,,,
lithuania-2002,7,2002-04-20,,200204200000,saturday,FK Nevėžis,Gelezinis Vilkas,1,2,3,A,L,W,,,,,,,
lithuania-2002,4,2002-04-25,,200204250000,thursday,FBK Kaunas,Gelezinis Vilkas,3,0,3,H,W,L,,,,,,,
lithuania-2002,4,2002-04-25,,200204250000,thursday,FK Sūduva,FK Nevėžis,2,0,2,H,W,L,,,,,,,
lithuania-2002,4,2002-04-25,,200204250000,thursday,FK Atlantas,Inkaras Kaunas,3,0,3,H,W,L,,,,,,,
lithuania-2002,4,2002-04-25,,200204250000,thursday,FK Zalgiris,FK Ekranas,1,0,1,H,W,L,,,,,,,
lithuania-2002,5,2002-04-30,,200204300000,tuesday,Inkaras Kaunas,FBK Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,5,2002-04-30,,200204300000,tuesday,FK Ekranas,FK Atlantas,3,1,4,H,W,L,,,,,,,
lithuania-2002,5,2002-04-30,,200204300000,tuesday,Gelezinis Vilkas,FK Sūduva,1,1,2,D,D,D,,,,,,,
lithuania-2002,6,2002-05-04,,200205040000,saturday,Gelezinis Vilkas,Sakalas Siauliai,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,6,2002-05-04,,200205040000,saturday,FK Sūduva,Inkaras Kaunas,1,1,2,D,D,D,,,,,,,
lithuania-2002,6,2002-05-04,,200205040000,saturday,FBK Kaunas,FK Ekranas,1,0,1,H,W,L,,,,,,,
lithuania-2002,6,2002-05-04,,200205040000,saturday,FK Atlantas,FK Zalgiris,1,3,4,A,L,W,,,,,,,
lithuania-2002,20,2002-05-07,,200205070000,tuesday,Gelezinis Vilkas,FK Zalgiris,1,1,2,D,D,D,,,,,,,
lithuania-2002,7,2002-05-11,,200205110000,saturday,FK Zalgiris,FBK Kaunas,2,2,4,D,D,D,,,,,,,
lithuania-2002,7,2002-05-11,,200205110000,saturday,FK Ekranas,FK Sūduva,2,0,2,H,W,L,,,,,,,
lithuania-2002,7,2002-05-11,,200205110000,saturday,Inkaras Kaunas,Sakalas Siauliai,0,1,1,A,L,W,,,,,,,
lithuania-2002,12,2002-05-11,,200205110000,saturday,FK Atlantas,Gelezinis Vilkas,4,0,4,H,W,L,,,,,,,
lithuania-2002,8,2002-05-15,,200205150000,wednesday,FBK Kaunas,FK Atlantas,1,0,1,H,W,L,,,,,,,
lithuania-2002,8,2002-05-15,,200205150000,wednesday,FK Nevėžis,Inkaras Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,8,2002-05-15,,200205150000,wednesday,Sakalas Siauliai,FK Ekranas,1,1,2,D,D,D,,,,,,,
lithuania-2002,8,2002-05-15,,200205150000,wednesday,FK Sūduva,FK Zalgiris,1,1,2,D,D,D,,,,,,,
lithuania-2002,19,2002-05-18,,200205180000,saturday,FK Zalgiris,FK Nevėžis,5,3,8,H,W,L,,,,,,,
lithuania-2002,9,2002-05-21,,200205210000,tuesday,Inkaras Kaunas,Gelezinis Vilkas,3,1,4,H,W,L,,,,,,,
lithuania-2002,9,2002-05-21,,200205210000,tuesday,FK Atlantas,FK Sūduva,3,1,4,H,W,L,,,,,,,
lithuania-2002,9,2002-05-21,,200205210000,tuesday,FK Zalgiris,Sakalas Siauliai,3,1,4,H,W,L,,,,,,,
lithuania-2002,9,2002-05-21,,200205210000,tuesday,FK Ekranas,FK Nevėžis,4,1,5,H,W,L,,,,,,,
lithuania-2002,10,2002-05-25,,200205250000,saturday,Gelezinis Vilkas,FK Ekranas,0,2,2,A,L,W,,,,,,,
lithuania-2002,10,2002-05-25,,200205250000,saturday,FK Nevėžis,FK Zalgiris,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,10,2002-05-25,,200205250000,saturday,FK Atlantas,Sakalas Siauliai,4,1,5,H,W,L,,,,,,,
lithuania-2002,10,2002-05-25,,200205250000,saturday,FBK Kaunas,FK Sūduva,5,0,5,H,W,L,,,,,,,
lithuania-2002,11,2002-05-28,,200205280000,tuesday,Inkaras Kaunas,FK Ekranas,1,0,1,H,W,L,,,,,,,
lithuania-2002,11,2002-05-28,,200205280000,tuesday,Sakalas Siauliai,FBK Kaunas,0,6,6,A,L,W,,,,,,,
lithuania-2002,11,2002-05-28,,200205280000,tuesday,FK Nevėžis,FK Atlantas,1,4,5,A,L,W,,,,,,,
lithuania-2002,11,2002-05-28,,200205280000,tuesday,FK Zalgiris,Gelezinis Vilkas,2,0,2,H,W,L,,,,,,,
lithuania-2002,12,2002-06-01,,200206010000,saturday,FK Zalgiris,Inkaras Kaunas,2,1,3,H,W,L,,,,,,,
lithuania-2002,12,2002-06-01,,200206010000,saturday,FBK Kaunas,FK Nevėžis,10,0,10,H,W,L,,,,,,,
lithuania-2002,12,2002-06-01,,200206010000,saturday,FK Sūduva,Sakalas Siauliai,1,1,2,D,D,D,,,,,,,
lithuania-2002,13,2002-06-04,,200206040000,tuesday,Inkaras Kaunas,FK Atlantas,0,2,2,A,L,W,,,,,,,
lithuania-2002,13,2002-06-04,,200206040000,tuesday,FK Nevėžis,FK Sūduva,0,2,2,A,L,W,,,,,,,
lithuania-2002,13,2002-06-04,,200206040000,tuesday,FK Ekranas,FK Zalgiris,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,14,2002-06-08,,200206080000,saturday,FK Atlantas,FK Ekranas,2,1,3,H,W,L,,,,,,,
lithuania-2002,14,2002-06-08,,200206080000,saturday,FBK Kaunas,Inkaras Kaunas,3,0,3,H,W,L,,,,,,,
lithuania-2002,14,2002-06-08,,200206080000,saturday,FK Nevėžis,Sakalas Siauliai,0,2,2,A,L,W,,,,,,,
lithuania-2002,15,2002-06-11,,200206110000,tuesday,Inkaras Kaunas,FK Sūduva,2,0,2,H,W,L,,,,,,,
lithuania-2002,15,2002-06-11,,200206110000,tuesday,FK Ekranas,FBK Kaunas,1,0,1,H,W,L,,,,,,,
lithuania-2002,15,2002-06-11,,200206110000,tuesday,FK Zalgiris,FK Atlantas,0,1,1,A,L,W,,,,,,,
lithuania-2002,15,2002-06-12,,200206120000,wednesday,Sakalas Siauliai,Gelezinis Vilkas,3,1,4,H,W,L,,,,,,,
lithuania-2002,16,2002-06-15,,200206150000,saturday,Gelezinis Vilkas,FK Nevėžis,3,4,7,A,L,W,,,,,,,
lithuania-2002,16,2002-06-15,,200206150000,saturday,FBK Kaunas,FK Zalgiris,2,0,2,H,W,L,,,,,,,
lithuania-2002,16,2002-06-15,,200206150000,saturday,FK Sūduva,FK Ekranas,1,0,1,H,W,L,,,,,,,
lithuania-2002,16,2002-06-15,,200206150000,saturday,Sakalas Siauliai,Inkaras Kaunas,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,17,2002-06-19,,200206190000,wednesday,FK Atlantas,FBK Kaunas,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,17,2002-06-19,,200206190000,wednesday,Inkaras Kaunas,FK Nevėžis,3,0,3,H,W,L,,,,,,,
lithuania-2002,17,2002-06-19,,200206190000,wednesday,FK Ekranas,Sakalas Siauliai,3,1,4,H,W,L,,,,,,,
lithuania-2002,18,2002-06-23,,200206230000,sunday,Gelezinis Vilkas,Inkaras Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,18,2002-06-23,,200206230000,sunday,FK Sūduva,FK Atlantas,1,4,5,A,L,W,,,,,,,
lithuania-2002,18,2002-06-23,,200206230000,sunday,FK Nevėžis,FK Ekranas,0,2,2,A,L,W,,,,,,,
lithuania-2002,19,2002-06-27,,200206270000,thursday,FK Ekranas,Gelezinis Vilkas,3,1,4,H,W,L,,,,,,,
lithuania-2002,19,2002-06-27,,200206270000,thursday,Sakalas Siauliai,FK Atlantas,0,3,3,A,L,W,,,,,,,
lithuania-2002,19,2002-06-27,,200206270000,thursday,FK Sūduva,FBK Kaunas,1,1,2,D,D,D,,,,,,,
lithuania-2002,14,2002-07-01,,200207010000,monday,FK Sūduva,Gelezinis Vilkas,1,0,1,H,W,L,,,,,,,
lithuania-2002,20,2002-07-01,,200207010000,monday,FBK Kaunas,Sakalas Siauliai,4,1,5,H,W,L,,,,,,,
lithuania-2002,20,2002-07-01,,200207010000,monday,FK Atlantas,FK Nevėžis,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,5,2002-07-05,,200207050000,friday,Sakalas Siauliai,FK Nevėžis,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,13,2002-07-06,,200207060000,saturday,Gelezinis Vilkas,FBK Kaunas,1,4,5,A,L,W,,,,,,,
lithuania-2002,21,2002-07-11,,200207110000,thursday,FK Nevėžis,FBK Kaunas,2,5,7,A,L,W,,,,,,,
lithuania-2002,21,2002-07-20,,200207200000,saturday,Gelezinis Vilkas,FK Atlantas,1,0,1,H,W,L,,,,,,,
lithuania-2002,21,2002-07-20,,200207200000,saturday,Inkaras Kaunas,FK Zalgiris,2,0,2,H,W,L,,,,,,,
lithuania-2002,27,2002-07-23,,200207230000,tuesday,Sakalas Siauliai,FK Zalgiris,1,0,1,H,W,L,,,,,,,
lithuania-2002,27,2002-07-23,,200207230000,tuesday,FK Sūduva,FK Atlantas,0,1,1,A,L,W,,,,,,,
lithuania-2002,22,2002-07-27,,200207270000,saturday,FK Atlantas,Inkaras Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,22,2002-07-27,,200207270000,saturday,FK Sūduva,FK Nevėžis,2,1,3,H,W,L,,,,,,,
lithuania-2002,22,2002-07-27,,200207270000,saturday,FK Zalgiris,FK Ekranas,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,22,2002-07-28,,200207280000,sunday,FBK Kaunas,Gelezinis Vilkas,4,1,5,H,W,L,,,,,,,
lithuania-2002,25,2002-07-30,,200207300000,tuesday,FK Ekranas,FK Sūduva,4,1,5,H,W,L,,,,,,,
lithuania-2002,23,2002-08-03,,200208030000,saturday,FK Ekranas,FK Atlantas,1,4,5,A,L,W,,,,,,,
lithuania-2002,23,2002-08-03,,200208030000,saturday,Sakalas Siauliai,FK Nevėžis,3,0,3,H,W,L,,,,,,,
lithuania-2002,23,2002-08-03,,200208030000,saturday,Gelezinis Vilkas,FK Sūduva,2,4,6,A,L,W,,,,,,,
lithuania-2002,23,2002-08-04,,200208040000,sunday,Inkaras Kaunas,FBK Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,24,2002-08-07,,200208070000,wednesday,FK Atlantas,FK Zalgiris,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,24,2002-08-08,,200208080000,thursday,FK Sūduva,Inkaras Kaunas,2,0,2,H,W,L,,,,,,,
lithuania-2002,24,2002-08-10,,200208100000,saturday,Gelezinis Vilkas,Sakalas Siauliai,1,1,2,D,D,D,,,,,,,
lithuania-2002,24,2002-08-10,,200208100000,saturday,FBK Kaunas,FK Ekranas,0,1,1,A,L,W,,,,,,,
lithuania-2002,25,2002-08-17,,200208170000,saturday,FK Zalgiris,FBK Kaunas,2,3,5,A,L,W,,,,,,,
lithuania-2002,25,2002-08-17,,200208170000,saturday,FK Nevėžis,Gelezinis Vilkas,1,1,2,D,D,D,,,,,,,
lithuania-2002,25,2002-08-17,,200208170000,saturday,Inkaras Kaunas,Sakalas Siauliai,1,1,2,D,D,D,,,,,,,
lithuania-2002,26,2002-08-23,,200208230000,friday,FK Zalgiris,FK Sūduva,2,2,4,D,D,D,,,,,,,
lithuania-2002,30,2002-08-23,,200208230000,friday,FK Atlantas,Gelezinis Vilkas,5,2,7,H,W,L,,,,,,,
lithuania-2002,26,2002-08-24,,200208240000,saturday,Sakalas Siauliai,FK Ekranas,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,26,2002-08-24,,200208240000,saturday,Inkaras Kaunas,FK Nevėžis,1,0,1,H,W,L,,,,,,,
lithuania-2002,27,2002-08-27,,200208270000,tuesday,FK Nevėžis,FK Ekranas,1,3,4,A,L,W,,,,,,,
lithuania-2002,27,2002-08-27,,200208270000,tuesday,Gelezinis Vilkas,Inkaras Kaunas,0,8,8,A,L,W,,,,,,,
lithuania-2002,28,2002-08-31,,200208310000,saturday,Gelezinis Vilkas,FK Ekranas,0,3,3,A,L,W,,,,,,,
lithuania-2002,28,2002-08-31,,200208310000,saturday,FK Nevėžis,FK Zalgiris,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,28,2002-09-02,,200209020000,monday,Sakalas Siauliai,FK Atlantas,0,2,2,A,L,W,,,,,,,
lithuania-2002,28,2002-09-02,,200209020000,monday,FBK Kaunas,FK Sūduva,4,1,5,H,W,L,,,,,,,
lithuania-2002,29,2002-09-14,,200209140000,saturday,Sakalas Siauliai,FBK Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2002,29,2002-09-14,,200209140000,saturday,FK Nevėžis,FK Atlantas,1,3,4,A,L,W,,,,,,,
lithuania-2002,29,2002-09-14,,200209140000,saturday,FK Zalgiris,Gelezinis Vilkas,2,2,4,D,D,D,,,,,,,
lithuania-2002,29,2002-09-14,,200209140000,saturday,Inkaras Kaunas,FK Ekranas,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,18,2002-09-17,,200209170000,tuesday,Sakalas Siauliai,FK Zalgiris,0,3,3,A,L,W,,,,,,,
lithuania-2002,26,2002-09-21,,200209210000,saturday,FK Atlantas,FBK Kaunas,1,1,2,D,D,D,,,,,,,
lithuania-2002,30,2002-09-21,,200209210000,saturday,FK Zalgiris,Inkaras Kaunas,1,1,2,D,D,D,,,,,,,
lithuania-2002,20,2002-09-24,,200209240000,tuesday,FK Ekranas,Inkaras Kaunas,2,1,3,H,W,L,,,,,,,
lithuania-2002,30,2002-09-24,,200209240000,tuesday,FK Sūduva,Sakalas Siauliai,7,1,8,H,W,L,,,,,,,
lithuania-2002,31,2002-09-28,,200209280000,saturday,FK Nevėžis,FK Sūduva,1,0,1,H,W,L,,,,,,,
lithuania-2002,31,2002-09-28,,200209280000,saturday,Gelezinis Vilkas,FBK Kaunas,0,2,2,A,L,W,,,,,,,
lithuania-2002,31,2002-09-28,,200209280000,saturday,Inkaras Kaunas,FK Atlantas,1,2,3,A,L,W,,,,,,,
lithuania-2002,31,2002-09-28,,200209280000,saturday,FK Zalgiris,FK Ekranas,2,3,5,A,L,W,,,,,,,
lithuania-2002,32,2002-10-05,,200210050000,saturday,FK Atlantas,FK Ekranas,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,32,2002-10-05,,200210050000,saturday,FBK Kaunas,Inkaras Kaunas,3,0,3,H,W,L,,,,,,,
lithuania-2002,32,2002-10-05,,200210050000,saturday,Sakalas Siauliai,FK Nevėžis,1,1,2,D,D,D,,,,,,,
lithuania-2002,30,2002-10-08,,200210080000,tuesday,FK Nevėžis,FBK Kaunas,1,3,4,A,L,W,,,,,,,
lithuania-2002,32,2002-10-08,,200210080000,tuesday,Gelezinis Vilkas,FK Sūduva,0,4,4,A,L,W,,,,,,,
lithuania-2002,33,2002-10-20,,200210200000,sunday,Inkaras Kaunas,FK Sūduva,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,33,2002-10-20,,200210200000,sunday,Sakalas Siauliai,Gelezinis Vilkas,3,2,5,H,W,L,,,,,,,
lithuania-2002,34,2002-10-26,,200210260000,saturday,FBK Kaunas,FK Zalgiris,3,0,3,H,W,L,,,,,,,
lithuania-2002,34,2002-10-26,,200210260000,saturday,FK Sūduva,FK Ekranas,0,1,1,A,L,W,,,,,,,
lithuania-2002,34,2002-10-26,,200210260000,saturday,Gelezinis Vilkas,FK Nevėžis,1,0,1,H,W,L,,,,,,,
lithuania-2002,34,2002-10-27,,200210270000,sunday,Sakalas Siauliai,Inkaras Kaunas,1,1,2,D,D,D,,,,,,,
lithuania-2002,35,2002-10-31,,200210310000,thursday,FK Nevėžis,Inkaras Kaunas,0,2,2,A,L,W,,,,,,,
lithuania-2002,35,2002-10-31,,200210310000,thursday,FK Ekranas,Sakalas Siauliai,0,1,1,A,L,W,,,,,,,
lithuania-2002,35,2002-10-31,,200210310000,thursday,FK Sūduva,FK Zalgiris,3,1,4,H,W,L,,,,,,,
lithuania-2002,35,2002-10-31,,200210310000,thursday,FBK Kaunas,FK Atlantas,1,1,2,D,D,D,,,,,,,
lithuania-2002,17,2002-11-03,,200211030000,sunday,FK Zalgiris,FK Sūduva,3,0,3,H,W,L,,,,,,,
lithuania-2002,33,2002-11-03,,200211030000,sunday,FK Ekranas,FBK Kaunas,2,2,4,D,D,D,,,,,,,
lithuania-2002,21,2002-11-06,,200211060000,wednesday,Sakalas Siauliai,FK Sūduva,1,4,5,A,L,W,,,,,,,
lithuania-2002,33,2002-11-06,,200211060000,wednesday,FK Zalgiris,FK Atlantas,1,3,4,A,L,W,,,,,,,
lithuania-2002,36,2002-11-09,,200211090000,saturday,FK Atlantas,FK Sūduva,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2002,36,2002-11-09,,200211090000,saturday,FK Zalgiris,Sakalas Siauliai,3,0,3,H,W,L,,,,,,,
lithuania-2002,36,2002-11-09,,200211090000,saturday,FK Ekranas,FK Nevėžis,1,0,1,H,W,L,,,,,,,
lithuania-2002,36,2002-11-09,,200211090000,saturday,Inkaras Kaunas,Gelezinis Vilkas,1,0,1,H,W,L,,,,,,,
lithuania-2003,1,2003-04-04,14:30,200304041430,friday,FK Sviesa Vilnius,FBK Kaunas,0,2,2,A,L,W,,,,,,,
lithuania-2003,1,2003-04-05,13:00,200304051300,saturday,Sakalas Siauliai,FK Ekranas,0,3,3,A,L,W,,,,,,,
lithuania-2003,1,2003-04-05,13:00,200304051300,saturday,FK Atlantas,Vetra Rudiskes,1,0,1,H,W,L,,,,,,,
lithuania-2003,1,2003-04-05,13:00,200304051300,saturday,FK Zalgiris,FK Sūduva,0,1,1,A,L,W,,,,,,,
lithuania-2003,2,2003-04-12,13:00,200304121300,saturday,FBK Kaunas,Vetra Rudiskes,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
lithuania-2003,2,2003-04-12,14:00,200304121400,saturday,FK Zalgiris,FK Sviesa Vilnius,2,2,4,D,D,D,,,,,,,
lithuania-2003,2,2003-04-12,14:00,200304121400,saturday,Sakalas Siauliai,FK Atlantas,1,6,7,A,L,W,,,,,,,
lithuania-2003,2,2003-04-12,14:00,200304121400,saturday,FK Ekranas,FK Sūduva,3,1,4,H,W,L,,,,,,,
lithuania-2003,3,2003-04-15,14:30,200304151430,tuesday,FK Ekranas,FK Zalgiris,1,1,2,D,D,D,,,,,,,
lithuania-2003,3,2003-04-15,14:30,200304151430,tuesday,FBK Kaunas,Sakalas Siauliai,3,1,4,H,W,L,,,,,,,
lithuania-2003,3,2003-04-15,14:30,200304151430,tuesday,FK Sviesa Vilnius,Vetra Rudiskes,0,5,5,A,L,W,,,,,,,
lithuania-2003,3,2003-04-15,14:30,200304151430,tuesday,FK Atlantas,FK Sūduva,1,1,2,D,D,D,,,,,,,
lithuania-2003,4,2003-04-19,12:00,200304191200,saturday,Vetra Rudiskes,Sakalas Siauliai,1,1,2,D,D,D,,,,,,,
lithuania-2003,4,2003-04-19,14:00,200304191400,saturday,FK Ekranas,FK Sviesa Vilnius,3,0,3,H,W,L,,,,,,,
lithuania-2003,4,2003-04-19,14:00,200304191400,saturday,FK Sūduva,FBK Kaunas,0,1,1,A,L,W,,,,,,,
lithuania-2003,4,2003-04-19,15:00,200304191500,saturday,FK Zalgiris,FK Atlantas,2,0,2,H,W,L,,,,,,,
