Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
ecuador-2007-apertura,1,2007-02-10,,200702100000,saturday,Deportivo Cuenca,LDU Quito,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,1,2007-02-10,,200702100000,saturday,SC Imbabura,Deportivo Azogues,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,1,2007-02-10,,200702100000,saturday,El Nacional,CS Emelec,4,2,6,H,W,L,,,,,,,
ecuador-2007-apertura,1,2007-02-11,,200702110000,sunday,CD Olmedo,Deportivo Quito,2,0,2,H,W,L,,,,,,,
ecuador-2007-apertura,1,2007-02-11,,200702110000,sunday,Barcelona SC,Macará,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,2,2007-02-14,,200702140000,wednesday,Macará,SC Imbabura,0,2,2,A,L,W,,,,,,,
ecuador-2007-apertura,2,2007-02-14,,200702140000,wednesday,Deportivo Azogues,El Nacional,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,2,2007-02-14,,200702140000,wednesday,Deportivo Quito,Deportivo Cuenca,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,2,2007-02-14,,200702140000,wednesday,LDU Quito,Barcelona SC,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,3,2007-02-17,,200702170000,saturday,CD Olmedo,Macará,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,3,2007-02-17,,200702170000,saturday,Deportivo Cuenca,CS Emelec,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,3,2007-02-17,,200702170000,saturday,El Nacional,SC Imbabura,0,1,1,A,L,W,,,,,,,
ecuador-2007-apertura,3,2007-02-18,,200702180000,sunday,LDU Quito,Deportivo Quito,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,3,2007-02-18,,200702180000,sunday,Barcelona SC,Deportivo Azogues,2,2,4,D,D,D,,,,,,,
ecuador-2007-apertura,2,2007-02-21,,200702210000,wednesday,CS Emelec,CD Olmedo,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,4,2007-02-24,,200702240000,saturday,Deportivo Quito,El Nacional,2,2,4,D,D,D,,,,,,,
ecuador-2007-apertura,4,2007-02-25,,200702250000,sunday,SC Imbabura,Barcelona SC,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,4,2007-02-25,,200702250000,sunday,Macará,Deportivo Cuenca,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,4,2007-02-25,,200702250000,sunday,Deportivo Azogues,CD Olmedo,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,4,2007-02-25,,200702250000,sunday,CS Emelec,LDU Quito,4,3,7,H,W,L,,,,,,,
ecuador-2007-apertura,5,2007-03-02,,200703020000,friday,Deportivo Cuenca,Deportivo Azogues,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,5,2007-03-02,,200703020000,friday,Barcelona SC,El Nacional,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,5,2007-03-03,,200703030000,saturday,CD Olmedo,SC Imbabura,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,5,2007-03-03,,200703030000,saturday,LDU Quito,Macará,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,5,2007-03-04,,200703040000,sunday,Deportivo Quito,CS Emelec,2,0,2,H,W,L,,,,,,,
ecuador-2007-apertura,6,2007-03-09,,200703090000,friday,Macará,Deportivo Quito,2,3,5,A,L,W,,,,,,,
ecuador-2007-apertura,6,2007-03-10,,200703100000,saturday,Deportivo Azogues,LDU Quito,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,6,2007-03-11,,200703110000,sunday,SC Imbabura,Deportivo Cuenca,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,6,2007-03-11,,200703110000,sunday,El Nacional,CD Olmedo,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,6,2007-03-11,,200703110000,sunday,Barcelona SC,CS Emelec,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,7,2007-03-16,,200703160000,friday,Deportivo Cuenca,El Nacional,0,2,2,A,L,W,,,,,,,
ecuador-2007-apertura,7,2007-03-17,,200703170000,saturday,Deportivo Quito,Deportivo Azogues,0,1,1,A,L,W,,,,,,,
ecuador-2007-apertura,7,2007-03-18,,200703180000,sunday,CD Olmedo,Barcelona SC,4,1,5,H,W,L,,,,,,,
ecuador-2007-apertura,7,2007-03-18,,200703180000,sunday,LDU Quito,SC Imbabura,4,1,5,H,W,L,,,,,,,
ecuador-2007-apertura,7,2007-03-18,,200703180000,sunday,CS Emelec,Macará,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,8,2007-03-30,,200703300000,friday,Deportivo Azogues,CS Emelec,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,8,2007-03-31,,200703310000,saturday,El Nacional,Macará,3,0,3,H,W,L,,,,,,,
ecuador-2007-apertura,8,2007-04-01,,200704010000,sunday,SC Imbabura,Deportivo Quito,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,8,2007-04-01,,200704010000,sunday,Barcelona SC,Deportivo Cuenca,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,9,2007-04-06,,200704060000,friday,Macará,Deportivo Azogues,2,4,6,A,L,W,,,,,,,
ecuador-2007-apertura,9,2007-04-07,,200704070000,saturday,CS Emelec,SC Imbabura,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,9,2007-04-08,,200704080000,sunday,Deportivo Cuenca,CD Olmedo,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,9,2007-04-08,,200704080000,sunday,Deportivo Quito,Barcelona SC,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,9,2007-04-08,,200704080000,sunday,LDU Quito,El Nacional,3,3,6,D,D,D,,,,,,,
ecuador-2007-apertura,10,2007-04-13,,200704130000,friday,CD Olmedo,Deportivo Cuenca,0,3,3,A,L,W,,,,,,,
ecuador-2007-apertura,10,2007-04-13,,200704130000,friday,El Nacional,LDU Quito,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,10,2007-04-14,,200704140000,saturday,Barcelona SC,Deportivo Quito,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,10,2007-04-14,,200704140000,saturday,Deportivo Azogues,Macará,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,10,2007-04-14,,200704140000,saturday,SC Imbabura,CS Emelec,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,8,2007-04-18,,200704180000,wednesday,CD Olmedo,LDU Quito,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,11,2007-04-20,,200704200000,friday,Deportivo Cuenca,Barcelona SC,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,11,2007-04-22,,200704220000,sunday,LDU Quito,CD Olmedo,1,3,4,A,L,W,,,,,,,
ecuador-2007-apertura,11,2007-04-22,,200704220000,sunday,Deportivo Quito,SC Imbabura,2,3,5,A,L,W,,,,,,,
ecuador-2007-apertura,11,2007-04-22,,200704220000,sunday,Macará,El Nacional,3,2,5,H,W,L,,,,,,,
ecuador-2007-apertura,11,2007-04-25,,200704250000,wednesday,CS Emelec,Deportivo Azogues,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,12,2007-04-29,,200704290000,sunday,SC Imbabura,LDU Quito,1,6,7,A,L,W,,,,,,,
ecuador-2007-apertura,12,2007-04-29,,200704290000,sunday,Macará,CS Emelec,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,12,2007-04-29,,200704290000,sunday,Deportivo Azogues,Deportivo Quito,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,12,2007-04-29,,200704290000,sunday,El Nacional,Deportivo Cuenca,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,12,2007-04-29,,200704290000,sunday,Barcelona SC,CD Olmedo,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,13,2007-05-04,,200705040000,friday,Deportivo Cuenca,SC Imbabura,4,0,4,H,W,L,,,,,,,
ecuador-2007-apertura,13,2007-05-06,,200705060000,sunday,CD Olmedo,El Nacional,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,13,2007-05-06,,200705060000,sunday,CS Emelec,Barcelona SC,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,13,2007-05-06,,200705060000,sunday,Deportivo Quito,Macará,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,13,2007-05-06,,200705060000,sunday,LDU Quito,Deportivo Azogues,2,0,2,H,W,L,,,,,,,
ecuador-2007-apertura,14,2007-05-12,,200705120000,saturday,SC Imbabura,CD Olmedo,0,2,2,A,L,W,,,,,,,
ecuador-2007-apertura,14,2007-05-12,,200705120000,saturday,Macará,LDU Quito,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,14,2007-05-12,,200705120000,saturday,Deportivo Azogues,Deportivo Cuenca,0,2,2,A,L,W,,,,,,,
ecuador-2007-apertura,14,2007-05-13,,200705130000,sunday,El Nacional,Barcelona SC,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,14,2007-05-13,,200705130000,sunday,CS Emelec,Deportivo Quito,1,1,2,D,D,D,,,,,,,
ecuador-2007-apertura,15,2007-05-18,,200705180000,friday,Deportivo Cuenca,Macará,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,15,2007-05-19,,200705190000,saturday,El Nacional,Deportivo Quito,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,15,2007-05-20,,200705200000,sunday,CD Olmedo,Deportivo Azogues,2,1,3,H,W,L,,,,,,,
ecuador-2007-apertura,15,2007-05-20,,200705200000,sunday,LDU Quito,CS Emelec,1,0,1,H,W,L,,,,,,,
ecuador-2007-apertura,15,2007-05-20,,200705200000,sunday,Barcelona SC,SC Imbabura,1,2,3,A,L,W,,,,,,,
ecuador-2007-apertura,16,2007-05-27,,200705270000,sunday,CS Emelec,Deportivo Cuenca,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,16,2007-05-27,,200705270000,sunday,Macará,CD Olmedo,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,16,2007-05-27,,200705270000,sunday,Deportivo Quito,LDU Quito,2,2,4,D,D,D,,,,,,,
ecuador-2007-apertura,16,2007-05-27,,200705270000,sunday,Deportivo Azogues,Barcelona SC,3,1,4,H,W,L,,,,,,,
ecuador-2007-apertura,16,2007-05-27,,200705270000,sunday,SC Imbabura,El Nacional,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ecuador-2007-apertura,17,2007-06-10,,200706100000,sunday,SC Imbabura,Macará,2,2,4,D,D,D,,,,,,,
