Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
bosnia-herzegovina-2002-2003,1,2002-08-03,,saturday,FK Sarajevo,NK Posušje,4,0,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-03,,saturday,FK Kozara,HNK Orašje,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-03,,saturday,FK Mladost Gacko,NK Brotnjo,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,1,2002-08-03,,saturday,NK Bosna Visoko,Leotar Trebinje,0,9,9,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-03,,saturday,Čelik Zenica,Sloboda Tuzla,3,0,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-04,,sunday,NK Zepce,Željezničar Sarajevo,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-04,,sunday,Rudar Ugljevik,Borac Banja Luka,1,2,3,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-04,,sunday,Glasinac Sokolac,Buducnost Banovici,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-04,,sunday,Zrinjski Mostar,NK Jedinstvo,3,1,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,1,2002-08-04,,sunday,Široki Brijeg,Velež Mostar,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Borac Banja Luka,NK Bosna Visoko,3,1,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Buducnost Banovici,FK Mladost Gacko,3,1,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Leotar Trebinje,Čelik Zenica,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,HNK Orašje,FK Sarajevo,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Sloboda Tuzla,Glasinac Sokolac,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Velež Mostar,NK Jedinstvo,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Željezničar Sarajevo,Rudar Ugljevik,0,1,1,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-10,,saturday,Široki Brijeg,NK Zepce,3,0,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-11,,sunday,NK Posušje,Zrinjski Mostar,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,2,2002-08-11,,sunday,NK Brotnjo,FK Kozara,4,2,6,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-17,,saturday,Čelik Zenica,Borac Banja Luka,3,1,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-17,,saturday,NK Jedinstvo,NK Posušje,5,2,7,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-17,,saturday,FK Kozara,Buducnost Banovici,3,2,5,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-17,,saturday,FK Mladost Gacko,Sloboda Tuzla,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-18,,sunday,NK Zepce,Velež Mostar,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-18,,sunday,Rudar Ugljevik,Široki Brijeg,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-18,,sunday,Glasinac Sokolac,Leotar Trebinje,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-18,,sunday,FK Sarajevo,NK Brotnjo,5,1,6,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-18,,sunday,NK Bosna Visoko,Željezničar Sarajevo,0,1,1,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,3,2002-08-18,,sunday,Zrinjski Mostar,HNK Orašje,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Široki Brijeg,NK Bosna Visoko,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Sloboda Tuzla,FK Kozara,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Velež Mostar,NK Posušje,1,3,4,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Borac Banja Luka,Glasinac Sokolac,0,2,2,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,HNK Orašje,NK Jedinstvo,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Buducnost Banovici,FK Sarajevo,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Željezničar Sarajevo,Čelik Zenica,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-24,,saturday,Leotar Trebinje,FK Mladost Gacko,4,0,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-25,,sunday,NK Brotnjo,Zrinjski Mostar,4,1,5,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,4,2002-08-25,,sunday,NK Zepce,Rudar Ugljevik,3,3,6,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-08-31,,saturday,NK Bosna Visoko,NK Zepce,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-08-31,,saturday,NK Jedinstvo,NK Brotnjo,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-08-31,,saturday,FK Kozara,Leotar Trebinje,2,2,4,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-08-31,,saturday,FK Mladost Gacko,Borac Banja Luka,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-09-01,,sunday,Čelik Zenica,Široki Brijeg,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,5,2002-09-01,,sunday,Glasinac Sokolac,Željezničar Sarajevo,0,1,1,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-09-01,,sunday,NK Posušje,HNK Orašje,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,5,2002-09-01,,sunday,Rudar Ugljevik,Velež Mostar,4,0,4,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-09-01,,sunday,FK Sarajevo,Sloboda Tuzla,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,5,2002-09-02,,monday,Zrinjski Mostar,Buducnost Banovici,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Velež Mostar,HNK Orašje,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,NK Brotnjo,NK Posušje,0,1,1,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Buducnost Banovici,NK Jedinstvo,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Sloboda Tuzla,Zrinjski Mostar,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Leotar Trebinje,FK Sarajevo,3,2,5,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Željezničar Sarajevo,FK Mladost Gacko,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,NK Zepce,Čelik Zenica,0,2,2,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Rudar Ugljevik,NK Bosna Visoko,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Borac Banja Luka,FK Kozara,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,6,2002-09-11,,wednesday,Široki Brijeg,Glasinac Sokolac,5,0,5,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,HNK Orašje,NK Brotnjo,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,FK Sarajevo,Borac Banja Luka,3,0,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,NK Bosna Visoko,Velež Mostar,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,Čelik Zenica,Rudar Ugljevik,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,NK Jedinstvo,Sloboda Tuzla,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,FK Kozara,Željezničar Sarajevo,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,7,2002-09-14,,saturday,FK Mladost Gacko,Široki Brijeg,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,7,2002-09-15,,sunday,Glasinac Sokolac,NK Zepce,0,0,0,D,D,D,0,0,0,D,D,D,
bosnia-herzegovina-2002-2003,7,2002-09-15,,sunday,NK Posušje,Buducnost Banovici,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,7,2002-09-15,,sunday,Zrinjski Mostar,Leotar Trebinje,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Velež Mostar,NK Brotnjo,0,1,1,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Buducnost Banovici,HNK Orašje,4,1,5,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Sloboda Tuzla,NK Posušje,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Leotar Trebinje,NK Jedinstvo,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Borac Banja Luka,Zrinjski Mostar,1,2,3,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Željezničar Sarajevo,FK Sarajevo,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Široki Brijeg,FK Kozara,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,NK Zepce,FK Mladost Gacko,1,1,2,D,D,D,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,Rudar Ugljevik,Glasinac Sokolac,1,0,1,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,8,2002-09-22,,sunday,NK Bosna Visoko,Čelik Zenica,2,0,2,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,9,2002-09-25,,wednesday,Čelik Zenica,Velež Mostar,2,3,5,A,L,W,,,,,,,
bosnia-herzegovina-2002-2003,9,2002-09-25,,wednesday,FK Mladost Gacko,Rudar Ugljevik,2,1,3,H,W,L,,,,,,,
bosnia-herzegovina-2002-2003,9,2002-09-25,,wednesday,FK Kozara,NK Zepce,3,2,5,H,W,L,,,,,,,
