Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
jamaica-2006-2007,1,2006-09-10,,sunday,Boys' Town,Tivoli Gardens,2,2,4,D,D,D,,,,,,,
jamaica-2006-2007,1,2006-09-10,,sunday,Portmore United,Seba United,0,2,2,A,L,W,,,,,,,
jamaica-2006-2007,1,2006-09-10,,sunday,Waterhouse FC,August Town FC,2,0,2,H,W,L,,,,,,,
jamaica-2006-2007,1,2006-09-10,,sunday,Village United,Reno FC,0,2,2,A,L,W,,,,,,,
jamaica-2006-2007,1,2006-09-10,,sunday,Wadadah FC,Arnett Gardens,3,1,4,H,W,L,,,,,,,
jamaica-2006-2007,1,2006-09-10,,sunday,Harbour View,Naggo Head,4,3,7,H,W,L,,,,,,,
jamaica-2006-2007,2,2006-09-17,,sunday,Tivoli Gardens,Waterhouse FC,0,1,1,A,L,W,,,,,,,
jamaica-2006-2007,2,2006-09-17,,sunday,Naggo Head,Boys' Town,0,0,0,D,D,D,0,0,0,D,D,D,
jamaica-2006-2007,2,2006-09-17,,sunday,Arnett Gardens,Harbour View,1,2,3,A,L,W,,,,,,,
jamaica-2006-2007,2,2006-09-17,,sunday,August Town FC,Portmore United,0,0,0,D,D,D,0,0,0,D,D,D,
jamaica-2006-2007,2,2006-09-17,,sunday,Reno FC,Wadadah FC,1,0,1,H,W,L,,,,,,,
jamaica-2006-2007,2,2006-09-17,,sunday,Seba United,Village United,0,1,1,A,L,W,,,,,,,
jamaica-2006-2007,3,2006-09-24,,sunday,Boys' Town,Arnett Gardens,1,1,2,D,D,D,,,,,,,
jamaica-2006-2007,3,2006-09-24,,sunday,Naggo Head,Tivoli Gardens,0,0,0,D,D,D,0,0,0,D,D,D,
jamaica-2006-2007,3,2006-09-24,,sunday,Village United,August Town FC,0,2,2,A,L,W,,,,,,,
jamaica-2006-2007,3,2006-09-24,,sunday,Harbour View,Reno FC,2,1,3,H,W,L,,,,,,,
jamaica-2006-2007,3,2006-09-24,,sunday,Wadadah FC,Seba United,1,0,1,H,W,L,,,,,,,
jamaica-2006-2007,3,2006-09-24,,sunday,Waterhouse FC,Portmore United,0,0,0,D,D,D,0,0,0,D,D,D,
jamaica-2006-2007,4,2006-10-11,,wednesday,Waterhouse FC,Naggo Head,3,0,3,H,W,L,,,,,,,
jamaica-2006-2007,4,2006-10-11,,wednesday,Arnett Gardens,Tivoli Gardens,3,2,5,H,W,L,,,,,,,
jamaica-2006-2007,4,2006-10-11,,wednesday,Seba United,Harbour View,1,3,4,A,L,W,,,,,,,
jamaica-2006-2007,4,2006-10-11,,wednesday,August Town FC,Wadadah FC,2,1,3,H,W,L,,,,,,,
jamaica-2006-2007,4,2006-10-11,,wednesday,Portmore United,Village United,1,1,2,D,D,D,,,,,,,
jamaica-2006-2007,4,2006-10-12,,thursday,Reno FC,Boys' Town,2,2,4,D,D,D,,,,,,,
jamaica-2006-2007,5,2006-10-15,,sunday,Village United,Waterhouse FC,1,1,2,D,D,D,,,,,,,
jamaica-2006-2007,5,2006-10-15,,sunday,Boys' Town,Seba United,3,1,4,H,W,L,,,,,,,
jamaica-2006-2007,5,2006-10-15,,sunday,Tivoli Gardens,Reno FC,3,2,5,H,W,L,,,,,,,
jamaica-2006-2007,5,2006-10-15,,sunday,Naggo Head,Arnett Gardens,1,4,5,A,L,W,,,,,,,
jamaica-2006-2007,5,2006-10-15,,sunday,Wadadah FC,Portmore United,1,3,4,A,L,W,,,,,,,
jamaica-2006-2007,5,2006-10-16,,monday,Harbour View,August Town FC,2,0,2,H,W,L,,,,,,,
jamaica-2006-2007,6,2006-10-22,,sunday,Reno FC,Naggo Head,3,1,4,H,W,L,,,,,,,
jamaica-2006-2007,6,2006-10-22,,sunday,August Town FC,Boys' Town,0,0,0,D,D,D,0,0,0,D,D,D,
jamaica-2006-2007,6,2006-10-22,,sunday,Village United,Wadadah FC,0,2,2,A,L,W,,,,,,,
