Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
norway-1948-1949,1,1948-08-01,,sunday,Pors Grenland,Skeid Oslo,0,1,1,A,L,W,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,Sarpsborg 08,FK Ørn-Horten,4,1,5,H,W,L,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,Viking FK,Ålgård FK,1,3,4,A,L,W,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,Vålerenga IF,SK Brann,4,3,7,H,W,L,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,Fredrikstad FK,Storm BK,5,0,5,H,W,L,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,SK Freidig,Mjøndalen IF,0,2,2,A,L,W,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,Lyn Oslo,Sandaker SFK,4,0,4,H,W,L,,,,,,,
norway-1948-1949,1,1948-08-01,,sunday,Sandefjord BK,Sarpsborg FK,1,1,2,D,D,D,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,SK Brann,Pors Grenland,2,2,4,D,D,D,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,Skeid Oslo,Vålerenga IF,1,0,1,H,W,L,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,FK Ørn-Horten,Viking FK,0,1,1,A,L,W,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,Ålgård FK,Sarpsborg 08,0,2,2,A,L,W,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,Sandaker SFK,Fredrikstad FK,2,1,3,H,W,L,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,Sarpsborg FK,SK Freidig,1,0,1,H,W,L,,,,,,,
norway-1948-1949,2,1948-08-08,,sunday,Storm BK,Lyn Oslo,0,0,0,D,D,D,0,0,0,D,D,D,
norway-1948-1949,2,1948-08-08,,sunday,Mjøndalen IF,Sandefjord BK,3,0,3,H,W,L,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Pors Grenland,FK Ørn-Horten,2,0,2,H,W,L,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Sarpsborg 08,Skeid Oslo,3,1,4,H,W,L,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Viking FK,SK Brann,4,3,7,H,W,L,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Vålerenga IF,Ålgård FK,3,0,3,H,W,L,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Fredrikstad FK,Mjøndalen IF,1,2,3,A,L,W,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,SK Freidig,Storm BK,1,1,2,D,D,D,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Lyn Oslo,Sarpsborg FK,1,1,2,D,D,D,,,,,,,
norway-1948-1949,3,1948-08-22,,sunday,Sandefjord BK,Sandaker SFK,4,1,5,H,W,L,,,,,,,
norway-1948-1949,4,1948-09-12,,sunday,FK Ørn-Horten,Vålerenga IF,0,1,1,A,L,W,,,,,,,
norway-1948-1949,4,1948-09-12,,sunday,Ålgård FK,Pors Grenland,1,0,1,H,W,L,,,,,,,
norway-1948-1949,7,1948-09-12,,sunday,Storm BK,Sandefjord BK,3,3,6,D,D,D,,,,,,,
norway-1948-1949,4,1948-09-26,,sunday,Sandaker SFK,Sarpsborg FK,0,3,3,A,L,W,,,,,,,
norway-1948-1949,5,1948-09-26,,sunday,SK Brann,Ålgård FK,1,3,4,A,L,W,,,,,,,
norway-1948-1949,5,1948-09-26,,sunday,Skeid Oslo,FK Ørn-Horten,3,2,5,H,W,L,,,,,,,
norway-1948-1949,5,1948-09-26,,sunday,Sarpsborg 08,Pors Grenland,5,1,6,H,W,L,,,,,,,
norway-1948-1949,6,1948-09-26,,sunday,Sandefjord BK,Lyn Oslo,3,1,4,H,W,L,,,,,,,
norway-1948-1949,5,1948-10-03,,sunday,Lyn Oslo,Fredrikstad FK,1,1,2,D,D,D,,,,,,,
norway-1948-1949,5,1948-10-03,,sunday,Mjøndalen IF,Sandaker SFK,0,7,7,A,L,W,,,,,,,
norway-1948-1949,5,1948-10-03,,sunday,Sandefjord BK,SK Freidig,4,5,9,A,L,W,,,,,,,
norway-1948-1949,6,1948-10-03,,sunday,Vålerenga IF,Sarpsborg 08,1,0,1,H,W,L,,,,,,,
norway-1948-1949,6,1948-10-03,,sunday,FK Ørn-Horten,SK Brann,4,2,6,H,W,L,,,,,,,
norway-1948-1949,6,1948-10-03,,sunday,Ålgård FK,Skeid Oslo,2,1,3,H,W,L,,,,,,,
norway-1948-1949,6,1948-10-10,,sunday,SK Freidig,Fredrikstad FK,1,3,4,A,L,W,,,,,,,
norway-1948-1949,6,1948-10-10,,sunday,Mjøndalen IF,Sarpsborg FK,2,3,5,A,L,W,,,,,,,
norway-1948-1949,6,1948-10-10,,sunday,Sandaker SFK,Storm BK,2,2,4,D,D,D,,,,,,,
norway-1948-1949,7,1948-10-10,,sunday,SK Brann,Skeid Oslo,2,3,5,A,L,W,,,,,,,
norway-1948-1949,7,1948-10-10,,sunday,Pors Grenland,Vålerenga IF,0,2,2,A,L,W,,,,,,,
norway-1948-1949,7,1948-10-10,,sunday,Sarpsborg 08,Viking FK,3,1,4,H,W,L,,,,,,,
