Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
latvia-1996,1,1996-04-20,,199604200000,saturday,Vairogs Rezekne,Jūrnieks Riga,1,0,1,H,W,L,,,,,,,
latvia-1996,1,1996-04-20,,199604200000,saturday,Skonto Metāls/Rinar,Skonto FC,0,5,5,A,L,W,,,,,,,
latvia-1996,1,1996-04-20,,199604200000,saturday,FK Liepāja,Starts Brocēni,1,0,1,H,W,L,,,,,,,
latvia-1996,1,1996-04-20,,199604200000,saturday,FC Dinaburg,Lokomotīve Daugavpils,2,0,2,H,W,L,,,,,,,
latvia-1996,1,1996-04-20,,199604200000,saturday,FK Daugava Riga,RAF Rīga,2,1,3,H,W,L,,,,,,,
latvia-1996,2,1996-04-27,,199604270000,saturday,RAF Rīga,Vairogs Rezekne,0,3,3,A,L,W,,,,,,,
latvia-1996,2,1996-04-27,,199604270000,saturday,Lokomotīve Daugavpils,Starts Brocēni,2,2,4,D,D,D,,,,,,,
latvia-1996,2,1996-04-27,,199604270000,saturday,FK Liepāja,Skonto FC,0,1,1,A,L,W,,,,,,,
latvia-1996,2,1996-04-27,,199604270000,saturday,Jūrnieks Riga,Skonto Metāls/Rinar,1,0,1,H,W,L,,,,,,,
latvia-1996,2,1996-04-27,,199604270000,saturday,FK Daugava Riga,FC Dinaburg,2,2,4,D,D,D,,,,,,,
latvia-1996,3,1996-05-04,,199605040000,saturday,Starts Brocēni,FK Daugava Riga,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
latvia-1996,3,1996-05-04,,199605040000,saturday,Skonto Metāls/Rinar,Vairogs Rezekne,0,3,3,A,L,W,,,,,,,
latvia-1996,3,1996-05-04,,199605040000,saturday,Lokomotīve Daugavpils,Skonto FC,0,5,5,A,L,W,,,,,,,
latvia-1996,3,1996-05-04,,199605040000,saturday,FK Liepāja,Jūrnieks Riga,4,0,4,H,W,L,,,,,,,
latvia-1996,3,1996-05-04,,199605040000,saturday,FC Dinaburg,RAF Rīga,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
latvia-1996,4,1996-05-11,,199605110000,saturday,Vairogs Rezekne,FK Liepāja,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
latvia-1996,4,1996-05-11,,199605110000,saturday,RAF Rīga,Skonto Metāls/Rinar,4,0,4,H,W,L,,,,,,,
latvia-1996,4,1996-05-11,,199605110000,saturday,Jūrnieks Riga,Lokomotīve Daugavpils,1,1,2,D,D,D,,,,,,,
latvia-1996,4,1996-05-11,,199605110000,saturday,FC Dinaburg,Starts Brocēni,5,0,5,H,W,L,,,,,,,
latvia-1996,4,1996-05-11,,199605110000,saturday,FK Daugava Riga,Skonto FC,0,1,1,A,L,W,,,,,,,
latvia-1996,5,1996-05-18,,199605180000,saturday,Starts Brocēni,RAF Rīga,0,2,2,A,L,W,,,,,,,
latvia-1996,5,1996-05-18,,199605180000,saturday,Skonto FC,FC Dinaburg,7,0,7,H,W,L,,,,,,,
latvia-1996,5,1996-05-18,,199605180000,saturday,Lokomotīve Daugavpils,Vairogs Rezekne,1,0,1,H,W,L,,,,,,,
latvia-1996,5,1996-05-18,,199605180000,saturday,FK Liepāja,Skonto Metāls/Rinar,1,0,1,H,W,L,,,,,,,
latvia-1996,5,1996-05-18,,199605180000,saturday,Jūrnieks Riga,FK Daugava Riga,0,3,3,A,L,W,,,,,,,
latvia-1996,6,1996-05-25,,199605250000,saturday,Vairogs Rezekne,FK Daugava Riga,0,2,2,A,L,W,,,,,,,
latvia-1996,6,1996-05-25,,199605250000,saturday,Starts Brocēni,Skonto FC,2,1,3,H,W,L,,,,,,,
latvia-1996,6,1996-05-25,,199605250000,saturday,Skonto Metāls/Rinar,Lokomotīve Daugavpils,1,0,1,H,W,L,,,,,,,
latvia-1996,6,1996-05-25,,199605250000,saturday,FK Liepāja,RAF Rīga,1,2,3,A,L,W,,,,,,,
latvia-1996,6,1996-05-25,,199605250000,saturday,FC Dinaburg,Jūrnieks Riga,2,0,2,H,W,L,,,,,,,
latvia-1996,7,1996-06-01,,199606010000,saturday,Starts Brocēni,Skonto Metāls/Rinar,2,1,3,H,W,L,,,,,,,
latvia-1996,7,1996-06-01,,199606010000,saturday,Skonto FC,Vairogs Rezekne,6,0,6,H,W,L,,,,,,,
latvia-1996,7,1996-06-01,,199606010000,saturday,RAF Rīga,Jūrnieks Riga,2,0,2,H,W,L,,,,,,,
latvia-1996,7,1996-06-01,,199606010000,saturday,Lokomotīve Daugavpils,FK Daugava Riga,1,5,6,A,L,W,,,,,,,
latvia-1996,7,1996-06-01,,199606010000,saturday,FK Liepāja,FC Dinaburg,0,3,3,A,L,W,,,,,,,
latvia-1996,8,1996-06-05,,199606050000,wednesday,Vairogs Rezekne,FC Dinaburg,0,1,1,A,L,W,,,,,,,
latvia-1996,8,1996-06-05,,199606050000,wednesday,RAF Rīga,Skonto FC,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
latvia-1996,8,1996-06-05,,199606050000,wednesday,Lokomotīve Daugavpils,FK Liepāja,1,2,3,A,L,W,,,,,,,
