Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
el salvador-2011-2012-clausura-playoffs,Replays,2011-04-19,02:00,tuesday,CD FAS,Once Municipal,3,0,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,1,2011-07-31,00:00,sunday,Universidad de El Salvador,C.D. Vista Hermosa,0,0,0,D,D,D,0,0,0,D,D,D,
el salvador-2011-2012-apertura,1,2011-07-31,02:00,sunday,CD Águila,Once Municipal,2,2,4,D,D,D,,,,,,,
el salvador-2011-2012-apertura,1,2011-07-31,22:00,sunday,Alianza FC,AD Isidro Metapan,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,1,2011-07-31,22:00,sunday,Juventud Independiente,Atlético Marte,1,2,3,A,L,W,,,,,,,
el salvador-2011-2012-apertura,1,2011-07-31,22:15,sunday,CD FAS,Luis Angel Firpo,1,1,2,D,D,D,,,,,,,
el salvador-2011-2012-apertura,2,2011-08-13,22:00,saturday,Once Municipal,Universidad de El Salvador,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,2,2011-08-13,22:00,saturday,Atlético Marte,Alianza FC,0,2,2,A,L,W,,,,,,,
el salvador-2011-2012-apertura,2,2011-08-13,22:00,saturday,C.D. Vista Hermosa,Juventud Independiente,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,2,2011-08-14,00:00,sunday,Luis Angel Firpo,CD Águila,2,0,2,H,W,L,,,,,,,
el salvador-2011-2012-apertura,2,2011-08-14,01:00,sunday,AD Isidro Metapan,CD FAS,0,0,0,D,D,D,0,0,0,D,D,D,
el salvador-2011-2012-apertura,3,2011-08-17,22:00,wednesday,Juventud Independiente,Once Municipal,1,2,3,A,L,W,,,,,,,
el salvador-2011-2012-apertura,3,2011-08-18,01:45,thursday,CD FAS,Atlético Marte,1,0,1,H,W,L,,,,,,,
el salvador-2011-2012-apertura,3,2011-08-18,02:00,thursday,CD Águila,Universidad de El Salvador,3,0,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,3,2011-08-18,02:15,thursday,Alianza FC,C.D. Vista Hermosa,2,1,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,4,2011-08-20,22:00,saturday,C.D. Vista Hermosa,CD FAS,2,2,4,D,D,D,,,,,,,
el salvador-2011-2012-apertura,4,2011-08-20,22:00,saturday,Universidad de El Salvador,Juventud Independiente,1,0,1,H,W,L,,,,,,,
el salvador-2011-2012-apertura,4,2011-08-21,01:00,sunday,AD Isidro Metapan,CD Águila,3,1,4,H,W,L,,,,,,,
el salvador-2011-2012-apertura,4,2011-08-21,22:00,sunday,Once Municipal,Alianza FC,1,2,3,A,L,W,,,,,,,
el salvador-2011-2012-apertura,4,2011-08-21,22:00,sunday,Atlético Marte,Luis Angel Firpo,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,5,2011-08-28,01:00,sunday,AD Isidro Metapan,Atlético Marte,2,1,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,5,2011-08-28,02:00,sunday,Alianza FC,Universidad de El Salvador,0,0,0,D,D,D,0,0,0,D,D,D,
el salvador-2011-2012-apertura,5,2011-08-28,22:00,sunday,Luis Angel Firpo,C.D. Vista Hermosa,0,2,2,A,L,W,,,,,,,
el salvador-2011-2012-apertura,5,2011-08-28,22:00,sunday,CD FAS,Once Municipal,2,1,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,5,2011-08-28,22:00,sunday,CD Águila,Juventud Independiente,5,1,6,H,W,L,,,,,,,
el salvador-2011-2012-apertura,7,2011-09-10,22:00,saturday,Atlético Marte,C.D. Vista Hermosa,0,0,0,D,D,D,0,0,0,D,D,D,
el salvador-2011-2012-apertura,7,2011-09-11,01:00,sunday,AD Isidro Metapan,Once Municipal,1,1,2,D,D,D,,,,,,,
el salvador-2011-2012-apertura,7,2011-09-11,02:00,sunday,CD Águila,Alianza FC,1,2,3,A,L,W,,,,,,,
el salvador-2011-2012-apertura,7,2011-09-11,22:00,sunday,CD FAS,Juventud Independiente,2,1,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,7,2011-09-11,22:00,sunday,Luis Angel Firpo,Universidad de El Salvador,1,1,2,D,D,D,,,,,,,
el salvador-2011-2012-apertura,8,2011-09-18,22:00,sunday,Once Municipal,Atlético Marte,1,1,2,D,D,D,,,,,,,
el salvador-2011-2012-apertura,8,2011-09-18,22:00,sunday,Juventud Independiente,Luis Angel Firpo,2,3,5,A,L,W,,,,,,,
el salvador-2011-2012-apertura,8,2011-09-18,22:00,sunday,CD Águila,C.D. Vista Hermosa,2,2,4,D,D,D,,,,,,,
el salvador-2011-2012-apertura,8,2011-09-18,22:15,sunday,Universidad de El Salvador,AD Isidro Metapan,1,3,4,A,L,W,,,,,,,
el salvador-2011-2012-apertura,8,2011-09-18,22:15,sunday,Alianza FC,CD FAS,1,2,3,A,L,W,,,,,,,
el salvador-2011-2012-apertura,6,2011-09-21,22:00,wednesday,Juventud Independiente,Alianza FC,1,2,3,A,L,W,,,,,,,
el salvador-2011-2012-apertura,6,2011-09-21,22:15,wednesday,Once Municipal,Luis Angel Firpo,2,1,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,6,2011-09-22,00:00,thursday,Universidad de El Salvador,CD FAS,0,2,2,A,L,W,,,,,,,
el salvador-2011-2012-apertura,6,2011-09-22,02:00,thursday,Atlético Marte,CD Águila,2,4,6,A,L,W,,,,,,,
el salvador-2011-2012-apertura,9,2011-09-24,22:00,saturday,C.D. Vista Hermosa,Once Municipal,0,2,2,A,L,W,,,,,,,
el salvador-2011-2012-apertura,9,2011-09-24,23:00,saturday,CD FAS,CD Águila,1,3,4,A,L,W,,,,,,,
el salvador-2011-2012-apertura,9,2011-09-25,00:00,sunday,Luis Angel Firpo,Alianza FC,2,2,4,D,D,D,,,,,,,
el salvador-2011-2012-apertura,9,2011-09-25,22:00,sunday,Atlético Marte,Universidad de El Salvador,2,0,2,H,W,L,,,,,,,
el salvador-2011-2012-apertura,9,2011-09-25,22:00,sunday,AD Isidro Metapan,Juventud Independiente,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,10,2011-10-01,22:00,saturday,C.D. Vista Hermosa,Universidad de El Salvador,1,1,2,D,D,D,,,,,,,
el salvador-2011-2012-apertura,10,2011-10-02,01:00,sunday,AD Isidro Metapan,Alianza FC,1,0,1,H,W,L,,,,,,,
el salvador-2011-2012-apertura,10,2011-10-02,22:00,sunday,Luis Angel Firpo,CD FAS,3,1,4,H,W,L,,,,,,,
el salvador-2011-2012-apertura,10,2011-10-02,22:00,sunday,Once Municipal,CD Águila,2,0,2,H,W,L,,,,,,,
el salvador-2011-2012-apertura,10,2011-10-02,22:00,sunday,Atlético Marte,Juventud Independiente,3,0,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,3,2011-10-05,22:00,wednesday,Luis Angel Firpo,AD Isidro Metapan,1,3,4,A,L,W,,,,,,,
el salvador-2011-2012-apertura,6,2011-10-09,22:00,sunday,C.D. Vista Hermosa,AD Isidro Metapan,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,11,2011-10-23,02:00,sunday,CD Águila,Luis Angel Firpo,3,2,5,H,W,L,,,,,,,
el salvador-2011-2012-apertura,11,2011-10-23,22:00,sunday,Juventud Independiente,C.D. Vista Hermosa,1,1,2,D,D,D,,,,,,,
el salvador-2011-2012-apertura,11,2011-10-23,22:00,sunday,Universidad de El Salvador,Once Municipal,1,3,4,A,L,W,,,,,,,
el salvador-2011-2012-apertura,11,2011-10-23,22:00,sunday,CD FAS,AD Isidro Metapan,3,0,3,H,W,L,,,,,,,
el salvador-2011-2012-apertura,11,2011-10-23,22:15,sunday,Alianza FC,Atlético Marte,0,1,1,A,L,W,,,,,,,
el salvador-2011-2012-apertura,12,2011-10-26,22:00,wednesday,C.D. Vista Hermosa,Alianza FC,0,0,0,D,D,D,0,0,0,D,D,D,
el salvador-2011-2012-apertura,12,2011-10-26,22:00,wednesday,Universidad de El Salvador,CD Águila,2,2,4,D,D,D,,,,,,,
el salvador-2011-2012-apertura,12,2011-10-26,22:30,wednesday,Once Municipal,Juventud Independiente,0,0,0,D,D,D,0,0,0,D,D,D,
