Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
austria-1974-1975,1,1974-08-09,18:00,friday,Admira/Wacker,SC Eisenstadt,6,1,7,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-trenkwalder-admira-sc-eisenstadt/
austria-1974-1975,1,1974-08-09,18:00,friday,SV Austria Salzburg,SK VÖEST Linz,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-rb-salzburg-fc-blau-weiss-linz/
austria-1974-1975,1,1974-08-09,18:30,friday,Linzer ASK,Rapid Wien,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-lask-linz-rapid-wien/
austria-1974-1975,1,1974-08-09,18:30,friday,Sturm Graz,SSW Innsbruck,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-sturm-graz-fc-wacker-innsbruck/
austria-1974-1975,1,1974-08-10,16:00,saturday,Austria/WAC,Austria Klagenfurt,3,1,4,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-austria-wien-fc-kaernten/
austria-1974-1975,2,1974-08-13,18:30,tuesday,SK VÖEST Linz,SV Austria Salzburg,1,2,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-blau-weiss-linz-rb-salzburg/
austria-1974-1975,2,1974-08-14,16:00,wednesday,Rapid Wien,Linzer ASK,5,0,5,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-rapid-wien-lask-linz/
austria-1974-1975,2,1974-08-14,16:30,wednesday,SSW Innsbruck,Sturm Graz,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-wacker-innsbruck-sturm-graz/
austria-1974-1975,2,1974-08-14,18:30,wednesday,Austria Klagenfurt,Austria/WAC,2,2,4,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-kaernten-austria-wien/
austria-1974-1975,2,1974-08-14,18:30,wednesday,SC Eisenstadt,Admira/Wacker,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-sc-eisenstadt-fc-trenkwalder-admira/
austria-1974-1975,3,1974-08-17,16:00,saturday,SSW Innsbruck,Austria/WAC,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-wacker-innsbruck-austria-wien/
austria-1974-1975,3,1974-08-17,17:00,saturday,Admira/Wacker,Austria Klagenfurt,1,2,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-trenkwalder-admira-fc-kaernten/
austria-1974-1975,3,1974-08-17,18:00,saturday,SV Austria Salzburg,Rapid Wien,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-rb-salzburg-rapid-wien/
austria-1974-1975,3,1974-08-17,18:30,saturday,Linzer ASK,SC Eisenstadt,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-lask-linz-sc-eisenstadt/
austria-1974-1975,3,1974-08-17,18:30,saturday,Sturm Graz,SK VÖEST Linz,2,1,3,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-sturm-graz-fc-blau-weiss-linz/
austria-1974-1975,4,1974-08-23,15:30,friday,Austria/WAC,SSW Innsbruck,4,1,5,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-austria-wien-fc-wacker-innsbruck/
austria-1974-1975,4,1974-08-23,18:30,friday,SC Eisenstadt,Linzer ASK,2,2,4,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-sc-eisenstadt-lask-linz/
austria-1974-1975,4,1974-08-23,18:30,friday,SK VÖEST Linz,Sturm Graz,2,0,2,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-blau-weiss-linz-sturm-graz/
austria-1974-1975,4,1974-08-24,15:30,saturday,Rapid Wien,SV Austria Salzburg,5,0,5,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-rapid-wien-rb-salzburg/
austria-1974-1975,4,1974-08-25,18:00,sunday,Austria Klagenfurt,Admira/Wacker,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-kaernten-fc-trenkwalder-admira/
austria-1974-1975,5,1974-09-06,15:30,friday,Austria/WAC,SK VÖEST Linz,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-austria-wien-fc-blau-weiss-linz/
austria-1974-1975,5,1974-09-06,18:00,friday,SV Austria Salzburg,SC Eisenstadt,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-rb-salzburg-sc-eisenstadt/
austria-1974-1975,5,1974-09-07,15:30,saturday,Linzer ASK,Admira/Wacker,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-lask-linz-fc-trenkwalder-admira/
austria-1974-1975,5,1974-09-07,17:00,saturday,Austria Klagenfurt,SSW Innsbruck,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-kaernten-fc-wacker-innsbruck/
austria-1974-1975,5,1974-09-07,18:30,saturday,Sturm Graz,Rapid Wien,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-sturm-graz-rapid-wien/
austria-1974-1975,6,1974-09-10,18:30,tuesday,SC Eisenstadt,SV Austria Salzburg,0,5,5,A,L,W,0,3,3,A,L,W,http://www.worldfootball.net/report/bundesliga-1974-1975-sc-eisenstadt-rb-salzburg/
austria-1974-1975,6,1974-09-10,18:30,tuesday,SK VÖEST Linz,Austria/WAC,3,1,4,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-blau-weiss-linz-austria-wien/
austria-1974-1975,6,1974-09-11,15:30,wednesday,Rapid Wien,Sturm Graz,5,0,5,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-rapid-wien-sturm-graz/
austria-1974-1975,6,1974-09-11,18:00,wednesday,Admira/Wacker,Linzer ASK,3,1,4,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-trenkwalder-admira-lask-linz/
austria-1974-1975,6,1974-09-11,18:30,wednesday,SSW Innsbruck,Austria Klagenfurt,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-wacker-innsbruck-fc-kaernten/
austria-1974-1975,7,1974-09-13,18:30,friday,Austria/WAC,Rapid Wien,1,3,4,A,L,W,1,3,4,A,L,W,http://www.worldfootball.net/report/bundesliga-1974-1975-austria-wien-rapid-wien/
austria-1974-1975,7,1974-09-14,15:30,saturday,Admira/Wacker,SSW Innsbruck,4,1,5,H,W,L,3,1,4,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-trenkwalder-admira-fc-wacker-innsbruck/
austria-1974-1975,7,1974-09-14,15:30,saturday,Linzer ASK,SV Austria Salzburg,3,3,6,D,D,D,2,3,5,A,L,W,http://www.worldfootball.net/report/bundesliga-1974-1975-lask-linz-rb-salzburg/
austria-1974-1975,7,1974-09-14,17:00,saturday,Austria Klagenfurt,SK VÖEST Linz,2,1,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-kaernten-fc-blau-weiss-linz/
austria-1974-1975,7,1974-09-14,18:30,saturday,Sturm Graz,SC Eisenstadt,1,2,3,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-sturm-graz-sc-eisenstadt/
austria-1974-1975,8,1974-09-20,18:00,friday,SV Austria Salzburg,Linzer ASK,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-rb-salzburg-lask-linz/
austria-1974-1975,8,1974-09-21,15:00,saturday,SC Eisenstadt,Sturm Graz,3,1,4,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/bundesliga-1974-1975-sc-eisenstadt-sturm-graz/
austria-1974-1975,8,1974-09-21,15:00,saturday,SK VÖEST Linz,Austria Klagenfurt,3,1,4,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/bundesliga-1974-1975-fc-blau-weiss-linz-fc-kaernten/
