Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
ukraine-1992-group-a,1,1992-03-06,,199203060000,friday,Evis Mikolaiv,Temp Shepetivka,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-a,1,1992-03-06,,199203060000,friday,Chernomorets Odessa,Karpaty Lviv,2,2,4,D,D,D,,,,,,,
ukraine-1992-group-a,1,1992-03-07,,199203070000,saturday,Tavriya Simferopol,Torpedo Zaporizhya,2,0,2,H,W,L,,,,,,,
ukraine-1992-group-a,1,1992-03-07,,199203070000,saturday,Metalurg Zaporizhya,Shakhtyor Donetsk,1,1,2,D,D,D,,,,,,,
ukraine-1992-group-a,1,1992-03-07,,199203070000,saturday,FK Kremin,Niva-V Vinnitsa,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,1,1992-03-07,,199203070000,saturday,SK Odessa,FC Naftovyk Okhtyrka,0,1,1,A,L,W,,,,,,,
ukraine-1992-group-b,1,1992-03-07,,199203070000,saturday,FC Prykarpattya Ivano-Frankivsk,Volyn Lutsk,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-b,1,1992-03-07,,199203070000,saturday,Dinamo Kiev,Metalist Kharkov,2,1,3,H,W,L,,,,,,,
ukraine-1992-group-b,1,1992-03-07,,199203070000,saturday,Dnipro Dnipropetrovsk,Zorya-MALS Lugansk,2,0,2,H,W,L,,,,,,,
ukraine-1992-group-b,1,1992-03-07,,199203070000,saturday,FK Bukovina,Niva Ternopil,2,1,3,H,W,L,,,,,,,
ukraine-1992-group-a,2,1992-03-09,,199203090000,monday,Evis Mikolaiv,Karpaty Lviv,1,1,2,D,D,D,,,,,,,
ukraine-1992-group-a,2,1992-03-09,,199203090000,monday,Chernomorets Odessa,Temp Shepetivka,3,1,4,H,W,L,,,,,,,
ukraine-1992-group-a,2,1992-03-10,,199203100000,tuesday,Tavriya Simferopol,Shakhtyor Donetsk,1,1,2,D,D,D,,,,,,,
ukraine-1992-group-a,2,1992-03-10,,199203100000,tuesday,Metalurg Zaporizhya,Torpedo Zaporizhya,0,1,1,A,L,W,,,,,,,
ukraine-1992-group-b,2,1992-03-10,,199203100000,tuesday,SK Odessa,Metalist Kharkov,0,3,3,A,L,W,,,,,,,
ukraine-1992-group-b,2,1992-03-10,,199203100000,tuesday,FC Prykarpattya Ivano-Frankivsk,Niva Ternopil,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-b,2,1992-03-10,,199203100000,tuesday,Dinamo Kiev,FC Naftovyk Okhtyrka,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,2,1992-03-10,,199203100000,tuesday,FK Bukovina,Volyn Lutsk,2,1,3,H,W,L,,,,,,,
ukraine-1992-group-a,3,1992-03-18,,199203180000,wednesday,Torpedo Zaporizhya,FK Kremin,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-a,3,1992-03-18,,199203180000,wednesday,Temp Shepetivka,Metalurg Zaporizhya,0,2,2,A,L,W,,,,,,,
ukraine-1992-group-a,3,1992-03-18,,199203180000,wednesday,Shakhtyor Donetsk,Niva-V Vinnitsa,5,0,5,H,W,L,,,,,,,
ukraine-1992-group-a,3,1992-03-18,,199203180000,wednesday,Karpaty Lviv,Tavriya Simferopol,0,2,2,A,L,W,,,,,,,
ukraine-1992-group-b,3,1992-03-18,,199203180000,wednesday,Volyn Lutsk,Dnipro Dnipropetrovsk,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,3,1992-03-18,,199203180000,wednesday,Niva Ternopil,Zorya-MALS Lugansk,2,0,2,H,W,L,,,,,,,
ukraine-1992-group-b,3,1992-03-18,,199203180000,wednesday,FC Naftovyk Okhtyrka,FK Bukovina,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-b,3,1992-03-18,,199203180000,wednesday,Metalist Kharkov,FC Prykarpattya Ivano-Frankivsk,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-a,4,1992-03-21,,199203210000,saturday,Torpedo Zaporizhya,Niva-V Vinnitsa,4,0,4,H,W,L,,,,,,,
ukraine-1992-group-a,4,1992-03-21,,199203210000,saturday,Temp Shepetivka,Tavriya Simferopol,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-a,4,1992-03-21,,199203210000,saturday,Shakhtyor Donetsk,FK Kremin,2,0,2,H,W,L,,,,,,,
ukraine-1992-group-a,4,1992-03-21,,199203210000,saturday,Karpaty Lviv,Metalurg Zaporizhya,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-a,4,1992-03-21,,199203210000,saturday,Evis Mikolaiv,Chernomorets Odessa,1,2,3,A,L,W,,,,,,,
ukraine-1992-group-b,4,1992-03-21,,199203210000,saturday,Volyn Lutsk,Zorya-MALS Lugansk,2,0,2,H,W,L,,,,,,,
ukraine-1992-group-b,4,1992-03-21,,199203210000,saturday,Niva Ternopil,Dnipro Dnipropetrovsk,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,4,1992-03-21,,199203210000,saturday,FC Naftovyk Okhtyrka,FC Prykarpattya Ivano-Frankivsk,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,4,1992-03-21,,199203210000,saturday,Metalist Kharkov,FK Bukovina,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-b,4,1992-03-23,,199203230000,monday,SK Odessa,Dinamo Kiev,1,3,4,A,L,W,,,,,,,
ukraine-1992-group-a,5,1992-03-27,,199203270000,friday,Tavriya Simferopol,Chernomorets Odessa,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-a,5,1992-03-27,,199203270000,friday,Niva-V Vinnitsa,Karpaty Lviv,3,0,3,H,W,L,,,,,,,
ukraine-1992-group-a,5,1992-03-27,,199203270000,friday,Metalurg Zaporizhya,Evis Mikolaiv,2,0,2,H,W,L,,,,,,,
ukraine-1992-group-a,5,1992-03-27,,199203270000,friday,FK Kremin,Temp Shepetivka,1,1,2,D,D,D,,,,,,,
ukraine-1992-group-b,5,1992-03-27,,199203270000,friday,Zorya-MALS Lugansk,FC Naftovyk Okhtyrka,3,0,3,H,W,L,,,,,,,
ukraine-1992-group-b,5,1992-03-27,,199203270000,friday,FC Prykarpattya Ivano-Frankivsk,Dinamo Kiev,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-b,5,1992-03-27,,199203270000,friday,Dnipro Dnipropetrovsk,Metalist Kharkov,2,1,3,H,W,L,,,,,,,
ukraine-1992-group-b,5,1992-03-27,,199203270000,friday,FK Bukovina,SK Odessa,3,1,4,H,W,L,,,,,,,
ukraine-1992-group-a,6,1992-03-30,,199203300000,monday,Tavriya Simferopol,Evis Mikolaiv,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-a,6,1992-03-30,,199203300000,monday,Shakhtyor Donetsk,Torpedo Zaporizhya,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-a,6,1992-03-30,,199203300000,monday,Niva-V Vinnitsa,Temp Shepetivka,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
ukraine-1992-group-a,6,1992-03-30,,199203300000,monday,Metalurg Zaporizhya,Chernomorets Odessa,1,1,2,D,D,D,,,,,,,
ukraine-1992-group-a,6,1992-03-30,,199203300000,monday,FK Kremin,Karpaty Lviv,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,6,1992-03-30,,199203300000,monday,Zorya-MALS Lugansk,Metalist Kharkov,2,2,4,D,D,D,,,,,,,
ukraine-1992-group-b,6,1992-03-30,,199203300000,monday,Volyn Lutsk,Niva Ternopil,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,6,1992-03-30,,199203300000,monday,FC Prykarpattya Ivano-Frankivsk,SK Odessa,1,0,1,H,W,L,,,,,,,
ukraine-1992-group-b,6,1992-03-30,,199203300000,monday,Dnipro Dnipropetrovsk,FC Naftovyk Okhtyrka,2,0,2,H,W,L,,,,,,,
