Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
qatar-2008-2009,1,2008-09-13,17:30,saturday,Al Sailiya,Al Rayyan,2,5,7,A,L,W,,,,,,,
qatar-2008-2009,1,2008-09-13,19:30,saturday,Qatar SC,Al Khor SC,2,1,3,H,W,L,,,,,,,
qatar-2008-2009,1,2008-09-14,17:30,sunday,Al Arabi,Umm-Salal,1,3,4,A,L,W,,,,,,,
qatar-2008-2009,1,2008-09-14,17:30,sunday,Al Sadd,Al Kharitiyath,6,0,6,H,W,L,,,,,,,
qatar-2008-2009,1,2008-09-14,19:30,sunday,Al Gharafa,Al Wakrah,3,1,4,H,W,L,,,,,,,
qatar-2008-2009,2,2008-09-18,17:30,thursday,Qatar SC,Al Sailiya,1,1,2,D,D,D,,,,,,,
qatar-2008-2009,2,2008-09-18,19:30,thursday,Al Wakrah,Al Sadd,1,2,3,A,L,W,,,,,,,
qatar-2008-2009,2,2008-09-19,17:30,friday,Umm-Salal,Al Kharitiyath,2,0,2,H,W,L,,,,,,,
qatar-2008-2009,2,2008-09-19,19:30,friday,Al Rayyan,Al Khor SC,2,1,3,H,W,L,,,,,,,
qatar-2008-2009,2,2008-09-20,17:30,saturday,Al Arabi,Al Gharafa,1,3,4,A,L,W,,,,,,,
qatar-2008-2009,3,2008-09-25,17:30,thursday,Al Kharitiyath,Al Wakrah,1,3,4,A,L,W,,,,,,,
qatar-2008-2009,3,2008-09-25,19:30,thursday,Al Arabi,Al Khor SC,0,1,1,A,L,W,,,,,,,
qatar-2008-2009,3,2008-09-26,17:30,friday,Al Sailiya,Umm-Salal,0,1,1,A,L,W,,,,,,,
qatar-2008-2009,3,2008-09-26,19:30,friday,Al Rayyan,Qatar SC,3,2,5,H,W,L,,,,,,,
qatar-2008-2009,3,2008-09-27,17:30,saturday,Al Sadd,Al Gharafa,2,1,3,H,W,L,,,,,,,
qatar-2008-2009,4,2008-10-03,15:00,friday,Al Khor SC,Umm-Salal,1,1,2,D,D,D,,,,,,,
qatar-2008-2009,4,2008-10-03,15:00,friday,Al Wakrah,Al Sailiya,3,1,4,H,W,L,,,,,,,
qatar-2008-2009,4,2008-10-03,17:00,friday,Qatar SC,Al Sadd,2,1,3,H,W,L,,,,,,,
qatar-2008-2009,4,2008-10-04,15:00,saturday,Al Gharafa,Al Kharitiyath,2,0,2,H,W,L,,,,,,,
qatar-2008-2009,4,2008-10-04,17:00,saturday,Al Rayyan,Al Arabi,1,2,3,A,L,W,,,,,,,
qatar-2008-2009,5,2008-10-18,15:00,saturday,Al Kharitiyath,Al Rayyan,0,2,2,A,L,W,,,,,,,
qatar-2008-2009,5,2008-10-18,15:00,saturday,Al Wakrah,Qatar SC,3,1,4,H,W,L,,,,,,,
qatar-2008-2009,5,2008-10-18,17:00,saturday,Al Sailiya,Al Arabi,0,0,0,D,D,D,0,0,0,D,D,D,
qatar-2008-2009,5,2008-10-19,15:00,sunday,Al Sadd,Al Khor SC,3,3,6,D,D,D,,,,,,,
qatar-2008-2009,5,2008-10-19,17:00,sunday,Al Gharafa,Umm-Salal,5,2,7,H,W,L,,,,,,,
qatar-2008-2009,6,2008-10-23,15:00,thursday,Al Sailiya,Al Kharitiyath,2,3,5,A,L,W,,,,,,,
qatar-2008-2009,6,2008-10-23,17:00,thursday,Al Wakrah,Al Khor SC,1,4,5,A,L,W,,,,,,,
qatar-2008-2009,6,2008-10-24,15:00,friday,Umm-Salal,Qatar SC,1,3,4,A,L,W,,,,,,,
qatar-2008-2009,6,2008-10-24,17:00,friday,Al Rayyan,Al Gharafa,1,2,3,A,L,W,,,,,,,
qatar-2008-2009,6,2008-10-25,15:00,saturday,Al Arabi,Al Sadd,0,2,2,A,L,W,,,,,,,
qatar-2008-2009,7,2008-10-30,15:00,thursday,Al Kharitiyath,Al Khor SC,1,1,2,D,D,D,,,,,,,
qatar-2008-2009,7,2008-10-30,17:00,thursday,Al Wakrah,Umm-Salal,1,0,1,H,W,L,,,,,,,
qatar-2008-2009,7,2008-10-31,15:00,friday,Al Gharafa,Al Sailiya,3,1,4,H,W,L,,,,,,,
qatar-2008-2009,7,2008-10-31,17:00,friday,Qatar SC,Al Arabi,1,1,2,D,D,D,,,,,,,
qatar-2008-2009,7,2008-11-01,15:00,saturday,Al Rayyan,Al Sadd,2,2,4,D,D,D,,,,,,,
qatar-2008-2009,8,2008-11-06,14:30,thursday,Al Sadd,Al Sailiya,1,1,2,D,D,D,,,,,,,
qatar-2008-2009,8,2008-11-06,16:30,thursday,Al Wakrah,Al Arabi,1,3,4,A,L,W,,,,,,,
qatar-2008-2009,8,2008-11-07,14:30,friday,Qatar SC,Al Kharitiyath,2,0,2,H,W,L,,,,,,,
qatar-2008-2009,8,2008-11-07,16:30,friday,Umm-Salal,Al Rayyan,1,4,5,A,L,W,,,,,,,
qatar-2008-2009,8,2008-11-08,16:00,saturday,Al Gharafa,Al Khor SC,1,0,1,H,W,L,,,,,,,
