Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
indonesia-2008-2009,1,2008-07-12,07:30,saturday,Sriwijaya FC,Persipura Jayapura,2,2,4,D,D,D,,,,,,,
indonesia-2008-2009,1,2008-07-12,07:30,saturday,Pelita Jabar,Persiba Balikpapan,1,1,2,D,D,D,,,,,,,
indonesia-2008-2009,1,2008-07-12,11:00,saturday,Persita Tangerang,PS Arema Bentoel,0,2,2,A,L,W,,,,,,,
indonesia-2008-2009,1,2008-07-13,07:30,sunday,PSMS Medan (IPL),Persiwa Wamena,2,2,4,D,D,D,,,,,,,
indonesia-2008-2009,1,2008-07-13,07:30,sunday,Persijap Jepara,Persik Kediri,2,0,2,H,W,L,,,,,,,
indonesia-2008-2009,1,2008-07-13,07:30,sunday,PSIS Semarang,Bontang PKT,1,1,2,D,D,D,,,,,,,
indonesia-2008-2009,1,2008-07-13,11:00,sunday,Persib Bandung,Persela Lamongan,5,2,7,H,W,L,,,,,,,
indonesia-2008-2009,1,2008-07-14,11:00,monday,Persitara Jakarta Utara,Persija Jakarta,1,3,4,A,L,W,,,,,,,
indonesia-2008-2009,2,2008-07-18,08:00,friday,Sriwijaya FC,Persiwa Wamena,3,1,4,H,W,L,,,,,,,
indonesia-2008-2009,2,2008-07-18,08:00,friday,Persita Tangerang,Persik Kediri,0,2,2,A,L,W,,,,,,,
indonesia-2008-2009,2,2008-07-18,11:00,friday,Pelita Jabar,Bontang PKT,1,0,1,H,W,L,,,,,,,
indonesia-2008-2009,2,2008-07-19,07:30,saturday,Persijap Jepara,PS Arema Bentoel,1,2,3,A,L,W,,,,,,,
indonesia-2008-2009,2,2008-07-19,11:00,saturday,PSM Makassar,Deltras Sidoarjo,3,0,3,H,W,L,,,,,,,
indonesia-2008-2009,2,2008-07-20,07:30,sunday,PSIS Semarang,Persiba Balikpapan,1,1,2,D,D,D,,,,,,,
indonesia-2008-2009,2,2008-07-20,07:30,sunday,Persitara Jakarta Utara,Persela Lamongan,1,1,2,D,D,D,,,,,,,
indonesia-2008-2009,2,2008-07-20,11:00,sunday,Persib Bandung,Persija Jakarta,2,3,5,A,L,W,,,,,,,
indonesia-2008-2009,2,2008-07-21,11:00,monday,PSMS Medan (IPL),Persipura Jayapura,0,1,1,A,L,W,,,,,,,
indonesia-2008-2009,3,2008-07-25,07:30,friday,Persiwa Wamena,Persitara Jakarta Utara,2,0,2,H,W,L,,,,,,,
indonesia-2008-2009,3,2008-07-25,11:15,friday,Bontang PKT,Deltras Sidoarjo,2,1,3,H,W,L,,,,,,,
indonesia-2008-2009,3,2008-07-26,07:30,saturday,Persela Lamongan,Persijap Jepara,1,0,1,H,W,L,,,,,,,
indonesia-2008-2009,3,2008-07-27,07:30,sunday,Persipura Jayapura,Persib Bandung,1,0,1,H,W,L,,,,,,,
indonesia-2008-2009,3,2008-07-27,07:30,sunday,PS Arema Bentoel,Pelita Jabar,0,2,2,A,L,W,,,,,,,
