Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
usa-1996,1,1996-04-06,,199604060000,saturday,San Jose Clash,D.C. United,1,0,1,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-san-jose-earthquakes-d-c-united_2/
usa-1996,1,1996-04-13,,199604130000,saturday,Los Angeles Galaxy,MetroStars,2,1,3,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-los-angeles-galaxy-new-york-rb_2/
usa-1996,1,1996-04-13,,199604130000,saturday,Columbus Crew,D.C. United,4,0,4,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-columbus-crew-d-c-united_2/
usa-1996,1,1996-04-13,,199604130000,saturday,Kansas City Wizards,Colorado Rapids,3,0,3,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-sporting-kansas-city-colorado-rapids_2/
usa-1996,1,1996-04-13,,199604130000,saturday,Tampa Bay Mutiny,New England Revolution,3,2,5,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-tampa-bay-mutiny-new-england-revolution_2/
usa-1996,1,1996-04-18,,199604180000,thursday,Dallas Burn,Kansas City Wizards,3,0,3,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-fc-dallas-sporting-kansas-city_2/
usa-1996,1,1996-04-20,,199604200000,saturday,Columbus Crew,Tampa Bay Mutiny,1,2,3,A,L,W,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-columbus-crew-tampa-bay-mutiny_2/
usa-1996,1,1996-04-20,,199604200000,saturday,D.C. United,Los Angeles Galaxy,1,2,3,A,L,W,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-d-c-united-los-angeles-galaxy_2/
usa-1996,1,1996-04-20,,199604200000,saturday,MetroStars,New England Revolution,0,1,1,A,L,W,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-new-york-rb-new-england-revolution_2/
usa-1996,1,1996-04-21,,199604210000,sunday,Colorado Rapids,Dallas Burn,3,1,4,H,W,L,,,,,,,http://www.worldfootball.net/report/major-league-soccer-1996-colorado-rapids-fc-dallas_2/
