Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
turkey-1959,1,1959-02-21,,saturday,Ankara Demirspor,Galatasaray,0,2,2,A,L,W,0,1,1,A,L,W,
turkey-1959,1,1959-02-21,,saturday,Gençlerbirliği,Adalet Istanbul,1,1,2,D,D,D,0,1,1,A,L,W,
turkey-1959,1,1959-02-21,,saturday,Fenerbahçe,MKE Ankaragücü,3,1,4,H,W,L,1,1,2,D,D,D,
turkey-1959,1,1959-02-21,,saturday,Altay Izmir,Beşiktaş,1,2,3,A,L,W,0,1,1,A,L,W,
turkey-1959,1,1959-02-21,,saturday,Izmirspor,Beykozspor,2,1,3,H,W,L,2,0,2,H,W,L,
turkey-1959,1,1959-02-21,,saturday,Istanbulspor,Hacettepe,0,2,2,A,L,W,0,0,0,D,D,D,
turkey-1959,1,1959-02-22,,sunday,Ankara Demirspor,Adalet Istanbul,2,0,2,H,W,L,2,0,2,H,W,L,
turkey-1959,1,1959-02-22,,sunday,Gençlerbirliği,Galatasaray,0,0,0,D,D,D,0,0,0,D,D,D,
turkey-1959,1,1959-02-22,,sunday,Fenerbahçe,Hacettepe,2,1,3,H,W,L,1,0,1,H,W,L,
turkey-1959,1,1959-02-22,,sunday,Altay Izmir,Beykozspor,2,2,4,D,D,D,0,1,1,A,L,W,
turkey-1959,1,1959-02-22,,sunday,Izmirspor,Beşiktaş,1,1,2,D,D,D,0,1,1,A,L,W,
turkey-1959,1,1959-02-22,,sunday,Istanbulspor,MKE Ankaragücü,1,1,2,D,D,D,0,0,0,D,D,D,
turkey-1959,2,1959-02-25,,wednesday,Vefa Istanbul,Fatih Karagümrük SK,1,0,1,H,W,L,0,0,0,D,D,D,
turkey-1959,2,1959-02-25,,wednesday,Beykozspor,Beşiktaş,1,0,1,H,W,L,0,0,0,D,D,D,
turkey-1959,2,1959-02-28,,saturday,Galatasaray,Karşıyaka SK,1,1,2,D,D,D,1,0,1,H,W,L,
turkey-1959,2,1959-02-28,,saturday,Adalet Istanbul,Göztepe,0,0,0,D,D,D,0,0,0,D,D,D,
turkey-1959,2,1959-02-28,,saturday,Altay Izmir,Fenerbahçe,0,1,1,A,L,W,0,1,1,A,L,W,
turkey-1959,2,1959-02-28,,saturday,Izmirspor,Istanbulspor,2,0,2,H,W,L,0,0,0,D,D,D,
turkey-1959,2,1959-03-01,,sunday,Galatasaray,Göztepe,0,0,0,D,D,D,0,0,0,D,D,D,
turkey-1959,2,1959-03-01,,sunday,Adalet Istanbul,Karşıyaka SK,0,0,0,D,D,D,0,0,0,D,D,D,
turkey-1959,2,1959-03-01,,sunday,Altay Izmir,Istanbulspor,2,0,2,H,W,L,0,0,0,D,D,D,
turkey-1959,2,1959-03-01,,sunday,Izmirspor,Fenerbahçe,0,0,0,D,D,D,0,0,0,D,D,D,
turkey-1959,3,1959-03-07,,saturday,Ankara Demirspor,Fatih Karagümrük SK,0,0,0,D,D,D,0,0,0,D,D,D,
turkey-1959,3,1959-03-07,,saturday,Gençlerbirliği,Vefa Istanbul,0,3,3,A,L,W,0,2,2,A,L,W,
turkey-1959,3,1959-03-07,,saturday,Beşiktaş,Hacettepe,3,2,5,H,W,L,2,1,3,H,W,L,
