Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
netherlands-1956-1957,1,1956-09-02,,sunday,AFC Ajax,NAC Breda,1,0,1,H,W,L,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,BVV,USV Elinkwijk,1,2,3,A,L,W,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,DOS Utrecht,Sparta Rotterdam,2,3,5,A,L,W,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,Fortuna Sittard,SC Eindhoven,4,1,5,H,W,L,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,NOAD Tilburg,DWS Amsterdam,1,3,4,A,L,W,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,PSV Eindhoven,MVV,1,3,4,A,L,W,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,Sportclub Enschede,Rapid JC Heerlen,5,2,7,H,W,L,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,VVV-Venlo,Groninger VAV,1,0,1,H,W,L,,,,,,,
netherlands-1956-1957,1,1956-09-02,,sunday,Willem II,Feijenoord,3,3,6,D,D,D,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,DWS Amsterdam,Willem II,0,6,6,A,L,W,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,SC Eindhoven,VVV-Venlo,0,2,2,A,L,W,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,USV Elinkwijk,Sportclub Enschede,1,5,6,A,L,W,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,Feijenoord,BVV,5,1,6,H,W,L,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,Groninger VAV,DOS Utrecht,3,2,5,H,W,L,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,MVV,Fortuna Sittard,1,0,1,H,W,L,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,NAC Breda,NOAD Tilburg,2,2,4,D,D,D,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,Rapid JC Heerlen,PSV Eindhoven,3,1,4,H,W,L,,,,,,,
netherlands-1956-1957,2,1956-09-09,,sunday,Sparta Rotterdam,AFC Ajax,1,2,3,A,L,W,,,,,,,
netherlands-1956-1957,3,1956-09-23,,sunday,AFC Ajax,Groninger VAV,4,2,6,H,W,L,,,,,,,
netherlands-1956-1957,3,1956-09-23,,sunday,BVV,Willem II,3,2,5,H,W,L,,,,,,,
