Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
south korea-2013-abstieg,6,2013-10-09,07:00,wednesday,Chunnam Dragons,Daegu FC,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/k-league-2013-abstieg-chunnam-dragons-daegu-fc/
south korea-2013-abstieg,6,2013-10-09,08:00,wednesday,Daejeon Citizen,Gyeongnam FC,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/k-league-2013-abstieg-daejon-citizen-gyeongnam-fc/
south korea-2013-meisterschaft,6,2013-10-09,08:00,wednesday,Jeonbuk FC,Ulsan Hyundai,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-jeonbuk-fc-ulsan-hyundai-horang-i/
south korea-2013-meisterschaft,4,2013-10-20,06:00,sunday,FC Seoul,Ulsan Hyundai,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-fc-seoul-ulsan-hyundai-horang-i/
south korea-2013-abstieg,8,2013-10-20,07:00,sunday,Jeju United,Daejeon Citizen,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-abstieg-jeju-united-fc-daejon-citizen/
south korea-2013-abstieg,7,2013-10-26,06:00,saturday,Gyeongnam FC,Jeju United,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/k-league-2013-abstieg-gyeongnam-fc-jeju-united-fc/
south korea-2013-abstieg,7,2013-10-27,05:00,sunday,Gangwon FC,Chunnam Dragons,2,1,3,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/k-league-2013-abstieg-gangwon-fc-chunnam-dragons/
south korea-2013-abstieg,7,2013-10-27,05:00,sunday,Daegu FC,Seongnam Ilhwa Chunma,2,2,4,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/k-league-2013-abstieg-daegu-fc-seongnam-ilhwa-chunma/
south korea-2013-meisterschaft,7,2013-10-27,06:00,sunday,Busan IPark,Incheon United,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-busan-ipark-incheon-united/
south korea-2013-meisterschaft,7,2013-10-27,07:00,sunday,Ulsan Hyundai,Suwon Bluewings,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-ulsan-hyundai-horang-i-suwon-blue-wings/
