Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
kazakhstan-2003,1,2003-04-12,,saturday,FK Atyrau,Esil Kokshetau,2,0,2,H,W,L,,,,,,,
kazakhstan-2003,1,2003-04-12,,saturday,FK Taraz,Zhenis Astana,0,2,2,A,L,W,,,,,,,
kazakhstan-2003,1,2003-04-12,,saturday,Zhetysu Taldykorgan,Tobyl Kostanay,2,1,3,H,W,L,,,,,,,
kazakhstan-2003,1,2003-04-12,,saturday,Kaysar Kyzylorda,Irtysh Pavlodar,3,0,3,H,W,L,,,,,,,
kazakhstan-2003,1,2003-04-12,,saturday,FK Ordabasy,FC Ekibastuzets,0,1,1,A,L,W,,,,,,,
kazakhstan-2003,1,2003-04-12,,saturday,FK Kairat,Yelimay Semey,2,0,2,H,W,L,,,,,,,
kazakhstan-2003,1,2003-04-12,,saturday,Shakter Karaganda,Vostok Öskemen,1,0,1,H,W,L,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,FK Atyrau,Yesil Bogatyr Petropavlovsk,0,1,1,A,L,W,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,FK Taraz,Tobyl Kostanay,0,0,0,D,D,D,0,0,0,D,D,D,
kazakhstan-2003,2,2003-04-15,,tuesday,Zhetysu Taldykorgan,Zhenis Astana,2,3,5,A,L,W,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,Kaysar Kyzylorda,FC Ekibastuzets,0,1,1,A,L,W,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,FK Ordabasy,Irtysh Pavlodar,3,0,3,H,W,L,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,FK Kairat,Vostok Öskemen,2,1,3,H,W,L,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,Shakter Karaganda,Yelimay Semey,1,1,2,D,D,D,,,,,,,
kazakhstan-2003,2,2003-04-15,,tuesday,FK Akzhayik,Aktobe Lento,1,2,3,A,L,W,,,,,,,
kazakhstan-2003,3,2003-04-20,,sunday,Yelimay Semey,Vostok Öskemen,2,2,4,D,D,D,,,,,,,
kazakhstan-2003,3,2003-04-20,,sunday,Aktobe Lento,FK Atyrau,2,0,2,H,W,L,,,,,,,
kazakhstan-2003,3,2003-04-20,,sunday,Yesil Bogatyr Petropavlovsk,FK Taraz,1,1,2,D,D,D,,,,,,,
kazakhstan-2003,3,2003-04-20,,sunday,Esil Kokshetau,Zhetysu Taldykorgan,0,1,1,A,L,W,,,,,,,
kazakhstan-2003,3,2003-04-20,,sunday,Zhenis Astana,Kaysar Kyzylorda,2,0,2,H,W,L,,,,,,,
kazakhstan-2003,3,2003-04-20,,sunday,Tobyl Kostanay,FK Ordabasy,3,0,3,H,W,L,,,,,,,
