Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
portugal-1955-1956,1,1955-09-18,,sunday,Vitória Setúbal,Caldas SC,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,1,1955-09-18,,sunday,União Torreense,Lusitano GC,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,1,1955-09-18,,sunday,CD da CUF Barreiro,Sporting CP,0,0,0,D,D,D,0,0,0,D,D,D,
portugal-1955-1956,1,1955-09-18,,sunday,Sporting Covilhã,FC Porto,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,1,1955-09-18,,sunday,Sporting Braga,SL Benfica,2,3,5,A,L,W,,,,,,,
portugal-1955-1956,1,1955-09-18,,sunday,Os Belenenses,Académica de Coimbra,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,1,1955-09-18,,sunday,Atlético CP,FC Barreirense,3,2,5,H,W,L,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,Sporting CP,União Torreense,0,1,1,A,L,W,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,FC Porto,Os Belenenses,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,Lusitano GC,Vitória Setúbal,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,Caldas SC,Atlético CP,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,SL Benfica,Sporting Covilhã,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,FC Barreirense,Sporting Braga,7,0,7,H,W,L,,,,,,,
portugal-1955-1956,2,1955-09-25,,sunday,Académica de Coimbra,CD da CUF Barreiro,3,4,7,A,L,W,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,Vitória Setúbal,Sporting CP,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,União Torreense,Académica de Coimbra,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,CD da CUF Barreiro,FC Porto,0,4,4,A,L,W,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,Sporting Covilhã,Os Belenenses,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,Sporting Braga,Caldas SC,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,SL Benfica,FC Barreirense,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,3,1955-10-02,,sunday,Atlético CP,Lusitano GC,3,3,6,D,D,D,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,Sporting CP,Atlético CP,5,2,7,H,W,L,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,FC Porto,União Torreense,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,Lusitano GC,Sporting Braga,4,3,7,H,W,L,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,Caldas SC,SL Benfica,0,1,1,A,L,W,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,Os Belenenses,CD da CUF Barreiro,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,FC Barreirense,Sporting Covilhã,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,4,1955-10-09,,sunday,Académica de Coimbra,Vitória Setúbal,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,Vitória Setúbal,FC Porto,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,União Torreense,Os Belenenses,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,Sporting Covilhã,CD da CUF Barreiro,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,Sporting Braga,Sporting CP,2,3,5,A,L,W,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,SL Benfica,Lusitano GC,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,FC Barreirense,Caldas SC,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,5,1955-10-16,,sunday,Atlético CP,Académica de Coimbra,4,2,6,H,W,L,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,Sporting CP,SL Benfica,1,3,4,A,L,W,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,FC Porto,Atlético CP,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,Lusitano GC,FC Barreirense,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,CD da CUF Barreiro,União Torreense,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,Caldas SC,Sporting Covilhã,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,Os Belenenses,Vitória Setúbal,3,3,6,D,D,D,,,,,,,
portugal-1955-1956,6,1955-10-23,,sunday,Académica de Coimbra,Sporting Braga,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,Vitória Setúbal,CD da CUF Barreiro,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,Sporting Covilhã,União Torreense,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,Caldas SC,Lusitano GC,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,Sporting Braga,FC Porto,1,5,6,A,L,W,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,SL Benfica,Académica de Coimbra,4,0,4,H,W,L,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,FC Barreirense,Sporting CP,2,3,5,A,L,W,,,,,,,
portugal-1955-1956,7,1955-10-30,,sunday,Atlético CP,Os Belenenses,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,União Torreense,Vitória Setúbal,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,Sporting CP,Caldas SC,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,FC Porto,SL Benfica,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,Lusitano GC,Sporting Covilhã,4,0,4,H,W,L,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,CD da CUF Barreiro,Atlético CP,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,Os Belenenses,Sporting Braga,7,2,9,H,W,L,,,,,,,
portugal-1955-1956,8,1955-11-06,,sunday,Académica de Coimbra,FC Barreirense,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,Lusitano GC,Sporting CP,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,Sporting Covilhã,Vitória Setúbal,7,1,8,H,W,L,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,Caldas SC,Académica de Coimbra,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,Sporting Braga,CD da CUF Barreiro,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,SL Benfica,Os Belenenses,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,FC Barreirense,FC Porto,1,4,5,A,L,W,,,,,,,
portugal-1955-1956,9,1955-11-13,,sunday,Atlético CP,União Torreense,0,0,0,D,D,D,0,0,0,D,D,D,
portugal-1955-1956,10,1955-11-27,,sunday,Vitória Setúbal,Atlético CP,9,2,11,H,W,L,,,,,,,
portugal-1955-1956,10,1955-11-27,,sunday,União Torreense,Sporting Braga,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,10,1955-11-27,,sunday,Sporting CP,Sporting Covilhã,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,10,1955-11-27,,sunday,FC Porto,Caldas SC,5,0,5,H,W,L,,,,,,,
portugal-1955-1956,10,1955-11-27,,sunday,CD da CUF Barreiro,SL Benfica,1,5,6,A,L,W,,,,,,,
portugal-1955-1956,10,1955-11-27,,sunday,Os Belenenses,FC Barreirense,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,10,1955-11-27,,sunday,Académica de Coimbra,Lusitano GC,1,2,3,A,L,W,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,Sporting CP,Académica de Coimbra,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,Lusitano GC,FC Porto,0,3,3,A,L,W,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,Sporting Covilhã,Atlético CP,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,Caldas SC,Os Belenenses,0,2,2,A,L,W,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,Sporting Braga,Vitória Setúbal,4,2,6,H,W,L,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,SL Benfica,União Torreense,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,11,1955-12-04,,sunday,FC Barreirense,CD da CUF Barreiro,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,Vitória Setúbal,SL Benfica,3,5,8,A,L,W,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,União Torreense,FC Barreirense,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,FC Porto,Sporting CP,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,CD da CUF Barreiro,Caldas SC,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,Sporting Covilhã,Académica de Coimbra,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,Os Belenenses,Lusitano GC,5,0,5,H,W,L,,,,,,,
portugal-1955-1956,12,1956-01-01,,sunday,Atlético CP,Sporting Braga,4,0,4,H,W,L,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,Sporting CP,Os Belenenses,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,Lusitano GC,CD da CUF Barreiro,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,Caldas SC,União Torreense,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,Sporting Braga,Sporting Covilhã,0,2,2,A,L,W,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,SL Benfica,Atlético CP,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,FC Barreirense,Vitória Setúbal,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,13,1956-01-08,,sunday,Académica de Coimbra,FC Porto,1,2,3,A,L,W,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,Sporting CP,CD da CUF Barreiro,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,FC Porto,Sporting Covilhã,5,1,6,H,W,L,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,Lusitano GC,União Torreense,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,Caldas SC,Vitória Setúbal,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,SL Benfica,Sporting Braga,7,1,8,H,W,L,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,FC Barreirense,Atlético CP,3,2,5,H,W,L,,,,,,,
portugal-1955-1956,14,1956-01-15,,sunday,Académica de Coimbra,Os Belenenses,0,5,5,A,L,W,,,,,,,
portugal-1955-1956,15,1956-01-22,,sunday,Vitória Setúbal,Lusitano GC,5,1,6,H,W,L,,,,,,,
portugal-1955-1956,15,1956-01-22,,sunday,União Torreense,Sporting CP,0,0,0,D,D,D,0,0,0,D,D,D,
portugal-1955-1956,15,1956-01-22,,sunday,CD da CUF Barreiro,Académica de Coimbra,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,15,1956-01-22,,sunday,Sporting Covilhã,SL Benfica,2,4,6,A,L,W,,,,,,,
portugal-1955-1956,15,1956-01-22,,sunday,Sporting Braga,FC Barreirense,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,15,1956-01-22,,sunday,Os Belenenses,FC Porto,0,1,1,A,L,W,,,,,,,
portugal-1955-1956,15,1956-01-22,,sunday,Atlético CP,Caldas SC,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,16,1956-01-29,,sunday,Sporting CP,Vitória Setúbal,2,0,2,H,W,L,,,,,,,
portugal-1955-1956,16,1956-01-29,,sunday,FC Porto,CD da CUF Barreiro,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,16,1956-01-29,,sunday,Lusitano GC,Atlético CP,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,16,1956-01-29,,sunday,Caldas SC,Sporting Braga,0,0,0,D,D,D,0,0,0,D,D,D,
portugal-1955-1956,16,1956-01-29,,sunday,Os Belenenses,Sporting Covilhã,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,16,1956-01-29,,sunday,FC Barreirense,SL Benfica,2,4,6,A,L,W,,,,,,,
portugal-1955-1956,16,1956-01-29,,sunday,Académica de Coimbra,União Torreense,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,17,1956-02-05,,sunday,Vitória Setúbal,Académica de Coimbra,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,17,1956-02-05,,sunday,União Torreense,FC Porto,0,0,0,D,D,D,0,0,0,D,D,D,
portugal-1955-1956,17,1956-02-05,,sunday,CD da CUF Barreiro,Os Belenenses,1,2,3,A,L,W,,,,,,,
portugal-1955-1956,17,1956-02-05,,sunday,Sporting Covilhã,FC Barreirense,4,0,4,H,W,L,,,,,,,
portugal-1955-1956,17,1956-02-05,,sunday,Sporting Braga,Lusitano GC,0,2,2,A,L,W,,,,,,,
portugal-1955-1956,17,1956-02-05,,sunday,SL Benfica,Caldas SC,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,17,1956-02-05,,sunday,Atlético CP,Sporting CP,0,2,2,A,L,W,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,Sporting CP,Sporting Braga,4,2,6,H,W,L,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,FC Porto,Vitória Setúbal,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,Lusitano GC,SL Benfica,0,1,1,A,L,W,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,CD da CUF Barreiro,Sporting Covilhã,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,Caldas SC,FC Barreirense,0,1,1,A,L,W,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,Os Belenenses,União Torreense,5,1,6,H,W,L,,,,,,,
portugal-1955-1956,18,1956-02-12,,sunday,Académica de Coimbra,Atlético CP,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,Vitória Setúbal,Os Belenenses,0,4,4,A,L,W,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,União Torreense,CD da CUF Barreiro,1,2,3,A,L,W,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,Sporting Covilhã,Caldas SC,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,Sporting Braga,Académica de Coimbra,1,3,4,A,L,W,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,SL Benfica,Sporting CP,3,0,3,H,W,L,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,FC Barreirense,Lusitano GC,2,1,3,H,W,L,,,,,,,
portugal-1955-1956,19,1956-02-19,,sunday,Atlético CP,FC Porto,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,União Torreense,Sporting Covilhã,2,4,6,A,L,W,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,Sporting CP,FC Barreirense,7,1,8,H,W,L,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,FC Porto,Sporting Braga,4,0,4,H,W,L,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,Lusitano GC,Caldas SC,7,3,10,H,W,L,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,CD da CUF Barreiro,Vitória Setúbal,3,2,5,H,W,L,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,Os Belenenses,Atlético CP,5,2,7,H,W,L,,,,,,,
portugal-1955-1956,20,1956-02-26,,sunday,Académica de Coimbra,SL Benfica,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,Vitória Setúbal,União Torreense,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,Sporting Covilhã,Lusitano GC,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,Caldas SC,Sporting CP,0,2,2,A,L,W,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,Sporting Braga,Os Belenenses,1,4,5,A,L,W,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,SL Benfica,FC Porto,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,FC Barreirense,Académica de Coimbra,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,21,1956-03-04,,sunday,Atlético CP,CD da CUF Barreiro,7,2,9,H,W,L,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,Vitória Setúbal,Sporting Covilhã,3,3,6,D,D,D,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,União Torreense,Atlético CP,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,Sporting CP,Lusitano GC,6,0,6,H,W,L,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,FC Porto,FC Barreirense,10,1,11,H,W,L,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,CD da CUF Barreiro,Sporting Braga,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,Os Belenenses,SL Benfica,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,22,1956-03-11,,sunday,Académica de Coimbra,Caldas SC,2,2,4,D,D,D,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,Lusitano GC,Académica de Coimbra,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,Sporting Covilhã,Sporting CP,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,Caldas SC,FC Porto,3,3,6,D,D,D,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,Sporting Braga,União Torreense,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,SL Benfica,CD da CUF Barreiro,3,2,5,H,W,L,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,FC Barreirense,Os Belenenses,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,23,1956-03-18,,sunday,Atlético CP,Vitória Setúbal,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,Vitória Setúbal,Sporting Braga,6,1,7,H,W,L,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,União Torreense,SL Benfica,2,5,7,A,L,W,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,FC Porto,Lusitano GC,4,1,5,H,W,L,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,CD da CUF Barreiro,FC Barreirense,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,Os Belenenses,Caldas SC,3,1,4,H,W,L,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,Atlético CP,Sporting Covilhã,3,2,5,H,W,L,,,,,,,
portugal-1955-1956,24,1956-04-15,,sunday,Académica de Coimbra,Sporting CP,1,1,2,D,D,D,,,,,,,
portugal-1955-1956,25,1956-04-22,,sunday,Sporting CP,FC Porto,1,0,1,H,W,L,,,,,,,
portugal-1955-1956,25,1956-04-22,,sunday,Lusitano GC,Os Belenenses,0,2,2,A,L,W,,,,,,,
portugal-1955-1956,25,1956-04-22,,sunday,Caldas SC,CD da CUF Barreiro,3,0,3,H,W,L,,,,,,,
