Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
new zealand-2006-2007,1,2006-10-14,,saturday,Canterbury United,Hawke’s Bay United FC,2,1,3,H,W,L,,,,,,,
new zealand-2006-2007,1,2006-10-14,,saturday,Auckland City FC,Otago United,2,2,4,D,D,D,,,,,,,
new zealand-2006-2007,1,2006-10-15,,sunday,Team Wellington,YoungHeart Manawatu,1,2,3,A,L,W,,,,,,,
new zealand-2006-2007,1,2006-10-15,,sunday,Waikato FC,Waitakere United,1,3,4,A,L,W,,,,,,,
new zealand-2006-2007,2,2006-10-21,,saturday,YoungHeart Manawatu,Auckland City FC,1,0,1,H,W,L,,,,,,,
new zealand-2006-2007,2,2006-10-21,,saturday,Waitakere United,Canterbury United,2,1,3,H,W,L,,,,,,,
new zealand-2006-2007,2,2006-10-21,,saturday,Otago United,Waikato FC,1,1,2,D,D,D,,,,,,,
new zealand-2006-2007,2,2006-10-21,,saturday,Hawke’s Bay United FC,Team Wellington,0,0,0,D,D,D,0,0,0,D,D,D,
new zealand-2006-2007,3,2006-10-23,,monday,YoungHeart Manawatu,Otago United,4,1,5,H,W,L,,,,,,,
new zealand-2006-2007,3,2006-10-23,,monday,Canterbury United,Waikato FC,1,1,2,D,D,D,,,,,,,
new zealand-2006-2007,3,2006-10-23,,monday,Auckland City FC,Hawke’s Bay United FC,6,2,8,H,W,L,,,,,,,
new zealand-2006-2007,3,2006-10-23,,monday,Team Wellington,Waitakere United,1,1,2,D,D,D,,,,,,,
new zealand-2006-2007,4,2006-10-28,,saturday,Hawke’s Bay United FC,YoungHeart Manawatu,1,1,2,D,D,D,,,,,,,
new zealand-2006-2007,4,2006-10-28,,saturday,Otago United,Canterbury United,2,1,3,H,W,L,,,,,,,
new zealand-2006-2007,4,2006-10-29,,sunday,Waikato FC,Team Wellington,0,5,5,A,L,W,,,,,,,
new zealand-2006-2007,4,2006-10-29,,sunday,Waitakere United,Auckland City FC,0,0,0,D,D,D,0,0,0,D,D,D,
new zealand-2006-2007,5,2006-11-04,,saturday,Auckland City FC,Waikato FC,3,2,5,H,W,L,,,,,,,
new zealand-2006-2007,5,2006-11-04,,saturday,Hawke’s Bay United FC,Otago United,0,2,2,A,L,W,,,,,,,
new zealand-2006-2007,5,2006-11-04,,saturday,Team Wellington,Canterbury United,0,0,0,D,D,D,0,0,0,D,D,D,
new zealand-2006-2007,5,2006-11-05,,sunday,YoungHeart Manawatu,Waitakere United,0,1,1,A,L,W,,,,,,,
new zealand-2006-2007,6,2006-11-11,,saturday,Canterbury United,Auckland City FC,1,1,2,D,D,D,,,,,,,
new zealand-2006-2007,6,2006-11-11,,saturday,Team Wellington,Otago United,2,1,3,H,W,L,,,,,,,
new zealand-2006-2007,6,2006-11-11,,saturday,Waitakere United,Hawke’s Bay United FC,2,1,3,H,W,L,,,,,,,
new zealand-2006-2007,6,2006-11-12,,sunday,Waikato FC,YoungHeart Manawatu,1,6,7,A,L,W,,,,,,,
new zealand-2006-2007,7,2006-11-18,,saturday,Auckland City FC,Team Wellington,1,0,1,H,W,L,,,,,,,
new zealand-2006-2007,7,2006-11-18,,saturday,Hawke’s Bay United FC,Waikato FC,2,1,3,H,W,L,,,,,,,
new zealand-2006-2007,7,2006-11-19,,sunday,Otago United,Waitakere United,1,2,3,A,L,W,,,,,,,
new zealand-2006-2007,7,2006-11-19,,sunday,YoungHeart Manawatu,Canterbury United,6,2,8,H,W,L,,,,,,,
new zealand-2006-2007,8,2006-11-25,,saturday,Hawke’s Bay United FC,Canterbury United,1,2,3,A,L,W,,,,,,,
new zealand-2006-2007,8,2006-11-26,,sunday,Otago United,Auckland City FC,1,5,6,A,L,W,,,,,,,
new zealand-2006-2007,8,2006-11-26,,sunday,Waitakere United,Waikato FC,1,0,1,H,W,L,,,,,,,
new zealand-2006-2007,8,2006-11-26,,sunday,YoungHeart Manawatu,Team Wellington,1,1,2,D,D,D,,,,,,,
new zealand-2006-2007,9,2006-12-02,,saturday,Canterbury United,Waitakere United,1,0,1,H,W,L,,,,,,,
new zealand-2006-2007,9,2006-12-02,,saturday,Team Wellington,Hawke’s Bay United FC,3,2,5,H,W,L,,,,,,,
new zealand-2006-2007,9,2006-12-03,,sunday,Auckland City FC,YoungHeart Manawatu,2,2,4,D,D,D,,,,,,,
new zealand-2006-2007,9,2006-12-03,,sunday,Waikato FC,Otago United,0,0,0,D,D,D,0,0,0,D,D,D,
new zealand-2006-2007,10,2006-12-09,,saturday,Otago United,YoungHeart Manawatu,0,5,5,A,L,W,,,,,,,
new zealand-2006-2007,10,2006-12-10,,sunday,Waikato FC,Canterbury United,0,4,4,A,L,W,,,,,,,
new zealand-2006-2007,10,2006-12-10,,sunday,Waitakere United,Team Wellington,1,0,1,H,W,L,,,,,,,
new zealand-2006-2007,11,2006-12-16,,saturday,Canterbury United,Otago United,1,0,1,H,W,L,,,,,,,
