Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
bahrain-2010-2011,1,2010-10-14,17:00,thursday,Al Ahli,Al Hidd,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,1,2010-10-16,14:40,saturday,Manama Club,Al Najma,3,0,3,H,W,L,,,,,,,
bahrain-2010-2011,2,2010-10-19,18:05,tuesday,Al Hala,Al Muharraq,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,2,2010-10-20,18:00,wednesday,Busaiteen,Al Najma,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,2,2010-10-21,16:05,thursday,Manama Club,Al Hidd,2,2,4,D,D,D,,,,,,,
bahrain-2010-2011,3,2010-10-24,16:00,sunday,Al Ahli,Al Hala,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,3,2010-10-25,16:00,monday,Riffa SC,Manama Club,2,3,5,A,L,W,,,,,,,
bahrain-2010-2011,3,2010-10-26,16:00,tuesday,Al Hidd,Busaiteen,3,3,6,D,D,D,,,,,,,
bahrain-2010-2011,4,2010-10-29,17:35,friday,Manama Club,Al Muharraq,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,1,2011-01-28,15:10,friday,Riffa SC,Al Hala,2,0,2,H,W,L,,,,,,,
bahrain-2010-2011,4,2011-01-28,17:25,friday,Al Najma,Al Hidd,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,5,2011-02-02,15:00,wednesday,Al Najma,Al Hala,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,5,2011-02-02,17:10,wednesday,Riffa SC,Al Hidd,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,5,2011-02-03,15:00,thursday,Al Ahli,Manama Club,3,0,3,H,W,L,,,,,,,
bahrain-2010-2011,5,2011-02-03,17:05,thursday,Al Muharraq,Busaiteen,2,0,2,H,W,L,,,,,,,
bahrain-2010-2011,6,2011-02-11,13:55,friday,Al Muharraq,Al Najma,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,6,2011-02-11,16:00,friday,Al Ahli,Busaiteen,1,2,3,A,L,W,,,,,,,
bahrain-2010-2011,6,2011-02-13,17:00,sunday,Al Hala,Al Hidd,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,4,2011-02-16,15:05,wednesday,Busaiteen,Riffa SC,2,2,4,D,D,D,,,,,,,
bahrain-2010-2011,7,2011-02-16,17:10,wednesday,Al Najma,Al Ahli,2,2,4,D,D,D,,,,,,,
