Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
israel-2003-2004,1,2003-09-13,15:55,saturday,SC Ashdod,Hapoel Petach-Tikva,2,0,2,H,W,L,,,,,,,
israel-2003-2004,1,2003-09-13,16:00,saturday,Maccabi Tel Aviv,Maccabi Ahi Nazareth,2,0,2,H,W,L,,,,,,,
israel-2003-2004,1,2003-09-13,16:00,saturday,Bnei Sachnin FC,Hapoel Tel Aviv,1,1,2,D,D,D,,,,,,,
israel-2003-2004,1,2003-09-13,17:00,saturday,Bnei Yehuda Tel Aviv,Maccabi Netanya,2,0,2,H,W,L,,,,,,,
israel-2003-2004,1,2003-09-13,17:00,saturday,Maccabi Petach-Tikva,Hapoel Be'er Sheva,1,2,3,A,L,W,,,,,,,
israel-2003-2004,1,2003-09-14,18:50,sunday,Maccabi Haifa,Beitar Jerusalem,4,0,4,H,W,L,,,,,,,
israel-2003-2004,2,2003-09-20,14:30,saturday,Maccabi Ahi Nazareth,SC Ashdod,2,2,4,D,D,D,,,,,,,
israel-2003-2004,2,2003-09-20,16:25,saturday,Hapoel Tel Aviv,Maccabi Haifa,0,0,0,D,D,D,0,0,0,D,D,D,
israel-2003-2004,2,2003-09-20,17:00,saturday,Hapoel Be'er Sheva,Bnei Sachnin FC,2,1,3,H,W,L,,,,,,,
israel-2003-2004,2,2003-09-20,17:30,saturday,Hapoel Petach-Tikva,Maccabi Petach-Tikva,1,1,2,D,D,D,,,,,,,
israel-2003-2004,2,2003-09-20,17:45,saturday,Maccabi Netanya,Beitar Jerusalem,1,0,1,H,W,L,,,,,,,
israel-2003-2004,2,2003-09-21,18:50,sunday,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,0,0,0,D,D,D,0,0,0,D,D,D,
israel-2003-2004,3,2003-10-01,16:55,wednesday,Maccabi Haifa,Hapoel Be'er Sheva,3,2,5,H,W,L,,,,,,,
israel-2003-2004,3,2003-10-04,17:00,saturday,Maccabi Tel Aviv,Maccabi Netanya,1,0,1,H,W,L,,,,,,,
israel-2003-2004,3,2003-10-04,17:45,saturday,Maccabi Petach-Tikva,Maccabi Ahi Nazareth,2,0,2,H,W,L,,,,,,,
israel-2003-2004,3,2003-10-04,17:45,saturday,Beitar Jerusalem,Hapoel Tel Aviv,1,1,2,D,D,D,,,,,,,
israel-2003-2004,3,2003-10-04,18:00,saturday,SC Ashdod,Bnei Yehuda Tel Aviv,1,2,3,A,L,W,,,,,,,
israel-2003-2004,3,2003-10-11,15:45,saturday,Bnei Sachnin FC,Hapoel Petach-Tikva,1,1,2,D,D,D,,,,,,,
israel-2003-2004,4,2003-10-17,14:45,friday,Bnei Yehuda Tel Aviv,Maccabi Petach-Tikva,1,0,1,H,W,L,,,,,,,
israel-2003-2004,4,2003-10-18,14:30,saturday,Maccabi Tel Aviv,SC Ashdod,0,1,1,A,L,W,,,,,,,
israel-2003-2004,4,2003-10-18,16:50,saturday,Hapoel Be'er Sheva,Beitar Jerusalem,2,0,2,H,W,L,,,,,,,
israel-2003-2004,4,2003-10-18,19:00,saturday,Hapoel Petach-Tikva,Maccabi Haifa,3,1,4,H,W,L,,,,,,,
israel-2003-2004,4,2003-10-19,19:50,sunday,Maccabi Netanya,Hapoel Tel Aviv,2,2,4,D,D,D,,,,,,,
israel-2003-2004,4,2003-10-20,19:50,monday,Maccabi Ahi Nazareth,Bnei Sachnin FC,0,4,4,A,L,W,,,,,,,
israel-2003-2004,5,2003-10-24,14:45,friday,Bnei Sachnin FC,Bnei Yehuda Tel Aviv,2,3,5,A,L,W,,,,,,,
israel-2003-2004,5,2003-10-25,14:30,saturday,SC Ashdod,Maccabi Netanya,4,0,4,H,W,L,,,,,,,
israel-2003-2004,5,2003-10-25,16:50,saturday,Hapoel Tel Aviv,Hapoel Be'er Sheva,3,0,3,H,W,L,,,,,,,
israel-2003-2004,5,2003-10-25,19:20,saturday,Maccabi Haifa,Maccabi Ahi Nazareth,4,1,5,H,W,L,,,,,,,
israel-2003-2004,5,2003-10-26,18:50,sunday,Maccabi Petach-Tikva,Maccabi Tel Aviv,2,2,4,D,D,D,,,,,,,
israel-2003-2004,5,2003-10-27,18:50,monday,Beitar Jerusalem,Hapoel Petach-Tikva,2,0,2,H,W,L,,,,,,,
israel-2003-2004,6,2003-10-31,13:45,friday,Maccabi Netanya,Hapoel Be'er Sheva,1,0,1,H,W,L,,,,,,,
