Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
finland-2003,1,2003-05-15,16:30,200305151630,thursday,HJK Helsinki,Jokerit Helsinki,1,1,2,D,D,D,,,,,,,
finland-2003,1,2003-05-15,16:30,200305151630,thursday,FC Hämeenlinna,Kuopion PS,4,3,7,H,W,L,,,,,,,
finland-2003,1,2003-05-15,16:30,200305151630,thursday,Tampere United,Haka Valkeakoski,0,2,2,A,L,W,,,,,,,
finland-2003,1,2003-05-15,16:30,200305151630,thursday,FC KooTeePee,MyPa Anjalankoski,1,2,3,A,L,W,,,,,,,
finland-2003,1,2003-05-15,16:30,200305151630,thursday,FC Lahti,AC Allianssi,0,2,2,A,L,W,,,,,,,
finland-2003,1,2003-05-15,16:30,200305151630,thursday,Inter Turku,TPS Turku,0,2,2,A,L,W,,,,,,,
finland-2003,1,2003-05-15,16:30,200305151630,thursday,FC Jazz Pori,FF Jaro,1,1,2,D,D,D,,,,,,,
finland-2003,2,2003-05-18,16:30,200305181630,sunday,Jokerit Helsinki,Inter Turku,4,0,4,H,W,L,,,,,,,
finland-2003,2,2003-05-18,16:30,200305181630,sunday,FC Hämeenlinna,FF Jaro,1,1,2,D,D,D,,,,,,,
finland-2003,2,2003-05-18,16:30,200305181630,sunday,MyPa Anjalankoski,FC Jazz Pori,4,0,4,H,W,L,,,,,,,
finland-2003,2,2003-05-18,16:30,200305181630,sunday,TPS Turku,FC KooTeePee,4,2,6,H,W,L,,,,,,,
finland-2003,2,2003-05-18,16:30,200305181630,sunday,Kuopion PS,FC Lahti,1,1,2,D,D,D,,,,,,,
finland-2003,2,2003-05-18,17:00,200305181700,sunday,Haka Valkeakoski,HJK Helsinki,0,1,1,A,L,W,,,,,,,
finland-2003,2,2003-05-19,16:30,200305191630,monday,AC Allianssi,Tampere United,3,1,4,H,W,L,,,,,,,
finland-2003,3,2003-05-21,16:30,200305211630,wednesday,Jokerit Helsinki,FC Jazz Pori,3,1,4,H,W,L,,,,,,,
finland-2003,3,2003-05-22,16:30,200305221630,thursday,Kuopion PS,HJK Helsinki,0,2,2,A,L,W,,,,,,,
finland-2003,3,2003-05-22,16:30,200305221630,thursday,Haka Valkeakoski,FC KooTeePee,2,0,2,H,W,L,,,,,,,
finland-2003,3,2003-05-22,16:30,200305221630,thursday,FC Lahti,Tampere United,0,1,1,A,L,W,,,,,,,
finland-2003,3,2003-05-22,16:30,200305221630,thursday,TPS Turku,FF Jaro,3,1,4,H,W,L,,,,,,,
finland-2003,3,2003-05-22,16:30,200305221630,thursday,AC Allianssi,Inter Turku,2,0,2,H,W,L,,,,,,,
finland-2003,3,2003-05-22,16:30,200305221630,thursday,MyPa Anjalankoski,FC Hämeenlinna,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
finland-2003,4,2003-05-25,16:30,200305251630,sunday,HJK Helsinki,AC Allianssi,2,2,4,D,D,D,,,,,,,
finland-2003,4,2003-05-25,16:30,200305251630,sunday,FF Jaro,MyPa Anjalankoski,0,2,2,A,L,W,,,,,,,
finland-2003,4,2003-05-25,16:30,200305251630,sunday,FC Jazz Pori,TPS Turku,2,1,3,H,W,L,,,,,,,
finland-2003,4,2003-05-25,16:30,200305251630,sunday,Tampere United,Kuopion PS,4,1,5,H,W,L,,,,,,,
finland-2003,4,2003-05-25,17:00,200305251700,sunday,FC KooTeePee,Jokerit Helsinki,2,0,2,H,W,L,,,,,,,
finland-2003,4,2003-05-26,16:30,200305261630,monday,FC Lahti,FC Hämeenlinna,0,0,0,D,D,D,0.0,0.0,0.0,D,D,D,
finland-2003,4,2003-05-26,16:30,200305261630,monday,Inter Turku,Haka Valkeakoski,2,4,6,A,L,W,,,,,,,
finland-2003,5,2003-05-29,16:30,200305291630,thursday,HJK Helsinki,MyPa Anjalankoski,1,0,1,H,W,L,,,,,,,
finland-2003,5,2003-05-29,16:30,200305291630,thursday,Inter Turku,FF Jaro,1,1,2,D,D,D,,,,,,,
finland-2003,5,2003-05-29,16:30,200305291630,thursday,FC KooTeePee,FC Jazz Pori,3,0,3,H,W,L,,,,,,,
finland-2003,5,2003-05-29,16:30,200305291630,thursday,Kuopion PS,Haka Valkeakoski,0,3,3,A,L,W,,,,,,,
