Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
peru-2005-clausura,1,2005-08-06,17:00,saturday,Universidad Cesar Vallejo,Unión Huaral,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,1,2005-08-06,19:30,saturday,Universidad San Martín,Cienciano,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,1,2005-08-06,19:30,saturday,Sport Boys,Alianza Atlético,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,1,2005-08-06,19:45,saturday,Coronel Bolognesi,FBC Melgar,3,0,3,H,W,L,,,,,,,
peru-2005-clausura,1,2005-08-06,23:00,saturday,Universidad Nacional San Agustín,Universitario de Deportes,3,1,4,H,W,L,,,,,,,
peru-2005-clausura,1,2005-08-07,19:30,sunday,Sport Áncash,Sporting Cristal,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,2,2005-08-10,17:30,wednesday,Cienciano,Sport Áncash,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,2,2005-08-10,19:30,wednesday,Unión Huaral,Universidad San Martín,0,2,2,A,L,W,,,,,,,
peru-2005-clausura,2,2005-08-10,19:30,wednesday,Sporting Cristal,Sport Boys,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,2,2005-08-10,19:30,wednesday,FBC Melgar,Universidad Cesar Vallejo,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,2,2005-08-10,22:30,wednesday,Alianza Lima,Coronel Bolognesi,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,3,2005-08-13,19:00,saturday,Universidad Cesar Vallejo,Alianza Lima,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,3,2005-08-13,23:00,saturday,Universidad Nacional San Agustín,Sporting Cristal,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,3,2005-08-14,15:30,sunday,Sport Boys,Cienciano,1,1,2,D,D,D,,,,,,,
peru-2005-clausura,3,2005-08-14,17:15,sunday,Universidad San Martín,FBC Melgar,7,1,8,H,W,L,,,,,,,
peru-2005-clausura,3,2005-08-14,19:30,sunday,Universitario de Deportes,Alianza Atlético,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,3,2005-08-14,19:30,sunday,Sport Áncash,Unión Huaral,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,2,2005-08-17,17:00,wednesday,Alianza Atlético,Universidad Nacional San Agustín,3,1,4,H,W,L,,,,,,,
peru-2005-clausura,4,2005-08-20,19:30,saturday,Alianza Lima,Universidad San Martín,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,4,2005-08-20,23:00,saturday,Universitario de Deportes,Sporting Cristal,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,4,2005-08-21,17:00,sunday,Cienciano,Universidad Nacional San Agustín,3,1,4,H,W,L,,,,,,,
peru-2005-clausura,4,2005-08-21,17:00,sunday,Unión Huaral,Sport Boys,0,2,2,A,L,W,,,,,,,
peru-2005-clausura,4,2005-08-21,19:30,sunday,FBC Melgar,Sport Áncash,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,4,2005-08-21,19:30,sunday,Coronel Bolognesi,Universidad Cesar Vallejo,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,5,2005-08-27,17:30,saturday,Alianza Atlético,Sporting Cristal,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,5,2005-08-27,19:30,saturday,Universitario de Deportes,Cienciano,4,0,4,H,W,L,,,,,,,
peru-2005-clausura,5,2005-08-27,19:30,saturday,Sport Áncash,Alianza Lima,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,5,2005-08-27,19:30,saturday,Universidad San Martín,Coronel Bolognesi,0,2,2,A,L,W,,,,,,,
peru-2005-clausura,5,2005-08-27,19:30,saturday,Universidad Nacional San Agustín,Unión Huaral,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,5,2005-08-27,23:15,saturday,Sport Boys,FBC Melgar,4,1,5,H,W,L,,,,,,,
peru-2005-clausura,6,2005-08-30,17:30,tuesday,Unión Huaral,Universitario de Deportes,2,3,5,A,L,W,,,,,,,
peru-2005-clausura,6,2005-08-30,19:30,tuesday,Alianza Lima,Sport Boys,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,6,2005-08-30,19:30,tuesday,FBC Melgar,Universidad Nacional San Agustín,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,6,2005-08-30,19:30,tuesday,Coronel Bolognesi,Sport Áncash,1,3,4,A,L,W,,,,,,,
peru-2005-clausura,6,2005-08-30,19:30,tuesday,Universidad Cesar Vallejo,Universidad San Martín,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,7,2005-09-10,23:00,saturday,Universidad Nacional San Agustín,Alianza Lima,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,7,2005-09-11,15:30,sunday,Sporting Cristal,Cienciano,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,7,2005-09-11,17:15,sunday,Sport Áncash,Universidad Cesar Vallejo,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,7,2005-09-11,17:30,sunday,Alianza Atlético,Unión Huaral,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,7,2005-09-11,17:30,sunday,Sport Boys,Coronel Bolognesi,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,7,2005-09-11,19:30,sunday,Universitario de Deportes,FBC Melgar,1,1,2,D,D,D,,,,,,,
peru-2005-clausura,8,2005-09-17,19:30,saturday,Universidad San Martín,Sport Áncash,4,0,4,H,W,L,,,,,,,
peru-2005-clausura,8,2005-09-18,17:30,sunday,Unión Huaral,Sporting Cristal,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,8,2005-09-18,19:30,sunday,Coronel Bolognesi,Universidad Nacional San Agustín,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,8,2005-09-18,19:30,sunday,Alianza Lima,Universitario de Deportes,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,8,2005-09-18,19:30,sunday,FBC Melgar,Alianza Atlético,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,8,2005-09-18,19:30,sunday,Universidad Cesar Vallejo,Sport Boys,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,9,2005-09-24,15:30,saturday,Sporting Cristal,FBC Melgar,4,0,4,H,W,L,,,,,,,
peru-2005-clausura,9,2005-09-24,19:00,saturday,Sport Boys,Universidad San Martín,0,2,2,A,L,W,,,,,,,
peru-2005-clausura,9,2005-09-24,23:00,saturday,Universitario de Deportes,Coronel Bolognesi,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,9,2005-09-24,23:00,saturday,Universidad Nacional San Agustín,Universidad Cesar Vallejo,3,3,6,D,D,D,,,,,,,
peru-2005-clausura,9,2005-09-25,17:00,sunday,Alianza Atlético,Alianza Lima,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,9,2005-09-25,17:00,sunday,Cienciano,Unión Huaral,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,10,2005-09-28,18:00,wednesday,FBC Melgar,Cienciano,3,0,3,H,W,L,,,,,,,
peru-2005-clausura,10,2005-09-28,19:30,wednesday,Universidad San Martín,Universidad Nacional San Agustín,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,10,2005-09-28,19:30,wednesday,Sport Áncash,Sport Boys,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,10,2005-09-28,20:00,wednesday,Universidad Cesar Vallejo,Universitario de Deportes,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,10,2005-09-28,23:00,wednesday,Alianza Lima,Sporting Cristal,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,10,2005-09-29,00:00,thursday,Coronel Bolognesi,Alianza Atlético,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,11,2005-10-01,19:00,saturday,Unión Huaral,FBC Melgar,1,1,2,D,D,D,,,,,,,
peru-2005-clausura,11,2005-10-01,19:30,saturday,Sporting Cristal,Coronel Bolognesi,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,11,2005-10-01,23:00,saturday,Universitario de Deportes,Universidad San Martín,1,1,2,D,D,D,,,,,,,
peru-2005-clausura,11,2005-10-02,17:00,sunday,Alianza Atlético,Universidad Cesar Vallejo,4,2,6,H,W,L,,,,,,,
peru-2005-clausura,11,2005-10-02,17:00,sunday,Cienciano,Alianza Lima,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,11,2005-10-02,19:30,sunday,Universidad Nacional San Agustín,Sport Áncash,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,12,2005-10-15,19:30,saturday,Alianza Lima,Unión Huaral,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,12,2005-10-16,00:00,sunday,Universidad Cesar Vallejo,Sporting Cristal,1,4,5,A,L,W,,,,,,,
peru-2005-clausura,12,2005-10-16,17:30,sunday,Sport Áncash,Universitario de Deportes,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,12,2005-10-16,19:30,sunday,Universidad San Martín,Alianza Atlético,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,12,2005-10-16,19:30,sunday,Coronel Bolognesi,Cienciano,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,12,2005-10-16,19:30,sunday,Sport Boys,Universidad Nacional San Agustín,2,2,4,D,D,D,,,,,,,
peru-2005-clausura,6,2005-10-19,17:00,wednesday,Cienciano,Alianza Atlético,3,1,4,H,W,L,,,,,,,
peru-2005-clausura,13,2005-10-22,17:30,saturday,FBC Melgar,Alianza Lima,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,13,2005-10-22,19:30,saturday,Sporting Cristal,Universidad San Martín,2,2,4,D,D,D,,,,,,,
peru-2005-clausura,13,2005-10-23,17:00,sunday,Cienciano,Universidad Cesar Vallejo,3,2,5,H,W,L,,,,,,,
peru-2005-clausura,13,2005-10-23,17:00,sunday,Alianza Atlético,Sport Áncash,2,2,4,D,D,D,,,,,,,
peru-2005-clausura,13,2005-10-23,17:00,sunday,Unión Huaral,Coronel Bolognesi,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,13,2005-10-23,19:30,sunday,Universitario de Deportes,Sport Boys,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,14,2005-10-26,17:00,wednesday,Cienciano,Universidad San Martín,2,2,4,D,D,D,,,,,,,
peru-2005-clausura,14,2005-10-26,17:00,wednesday,Alianza Atlético,Sport Boys,4,3,7,H,W,L,,,,,,,
peru-2005-clausura,14,2005-10-26,17:00,wednesday,Unión Huaral,Universidad Cesar Vallejo,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,14,2005-10-26,17:30,wednesday,FBC Melgar,Coronel Bolognesi,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,14,2005-10-26,19:30,wednesday,Sporting Cristal,Sport Áncash,3,1,4,H,W,L,,,,,,,
peru-2005-clausura,14,2005-10-26,19:30,wednesday,Universitario de Deportes,Universidad Nacional San Agustín,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,15,2005-10-29,19:00,saturday,Sport Áncash,Cienciano,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,15,2005-10-29,19:30,saturday,Coronel Bolognesi,Alianza Lima,3,2,5,H,W,L,,,,,,,
peru-2005-clausura,15,2005-10-29,20:00,saturday,Universidad Cesar Vallejo,FBC Melgar,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,15,2005-10-30,00:00,sunday,Universidad Nacional San Agustín,Alianza Atlético,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,15,2005-10-30,19:30,sunday,Sport Boys,Sporting Cristal,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,15,2005-10-30,19:30,sunday,Universidad San Martín,Unión Huaral,1,1,2,D,D,D,,,,,,,
peru-2005-clausura,16,2005-11-02,17:00,wednesday,Alianza Atlético,Universitario de Deportes,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,16,2005-11-02,17:30,wednesday,FBC Melgar,Universidad San Martín,0,2,2,A,L,W,,,,,,,
peru-2005-clausura,16,2005-11-02,19:00,wednesday,Sporting Cristal,Universidad Nacional San Agustín,2,0,2,H,W,L,,,,,,,
peru-2005-clausura,16,2005-11-02,19:15,wednesday,Cienciano,Sport Boys,5,1,6,H,W,L,,,,,,,
peru-2005-clausura,16,2005-11-02,19:30,wednesday,Unión Huaral,Sport Áncash,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,16,2005-11-02,23:00,wednesday,Alianza Lima,Universidad Cesar Vallejo,0,1,1,A,L,W,,,,,,,
peru-2005-clausura,17,2005-11-05,23:00,saturday,Universidad Nacional San Agustín,Cienciano,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,17,2005-11-05,23:30,saturday,Sporting Cristal,Universitario de Deportes,2,1,3,H,W,L,,,,,,,
peru-2005-clausura,17,2005-11-06,17:30,sunday,Universidad Cesar Vallejo,Coronel Bolognesi,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,17,2005-11-06,19:00,sunday,Sport Áncash,FBC Melgar,2,2,4,D,D,D,,,,,,,
peru-2005-clausura,17,2005-11-06,19:30,sunday,Universidad San Martín,Alianza Lima,0,3,3,A,L,W,,,,,,,
peru-2005-clausura,17,2005-11-06,19:30,sunday,Sport Boys,Unión Huaral,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,18,2005-11-12,17:30,saturday,FBC Melgar,Sport Boys,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,18,2005-11-12,19:30,saturday,Sporting Cristal,Alianza Atlético,5,1,6,H,W,L,,,,,,,
peru-2005-clausura,18,2005-11-12,23:00,saturday,Coronel Bolognesi,Universidad San Martín,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,18,2005-11-13,19:20,sunday,Cienciano,Universitario de Deportes,1,1,2,D,D,D,,,,,,,
peru-2005-clausura,18,2005-11-13,19:30,sunday,Alianza Lima,Sport Áncash,3,0,3,H,W,L,,,,,,,
peru-2005-clausura,18,2005-11-13,19:30,sunday,Unión Huaral,Universidad Nacional San Agustín,1,2,3,A,L,W,,,,,,,
peru-2005-clausura,19,2005-11-16,17:00,wednesday,Alianza Atlético,Cienciano,1,0,1,H,W,L,,,,,,,
peru-2005-clausura,19,2005-11-16,17:15,wednesday,Universidad San Martín,Universidad Cesar Vallejo,0,0,0,D,D,D,0,0,0,D,D,D,
peru-2005-clausura,19,2005-11-16,19:00,wednesday,Sport Áncash,Coronel Bolognesi,3,1,4,H,W,L,,,,,,,
peru-2005-clausura,19,2005-11-16,19:30,wednesday,Sport Boys,Alianza Lima,1,0,1,H,W,L,,,,,,,
