Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
bulgaria-1978-1979,1,1978-08-11,,197808110000,friday,Lokomotiv Sofia,DFS Botev,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,1,1978-08-12,,197808120000,saturday,Spartak Pleven,FC Chernomorets Burgas (old),0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,1,1978-08-12,,197808120000,saturday,Slavia Sofia,Akademik Sofia,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,1,1978-08-12,,197808120000,saturday,DFS Marek Stanke Dimitrov,FC Pirin,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,1,1978-08-12,,197808120000,saturday,Lokomotiv Plovdiv,PFC Haskovo,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,1,1978-08-12,,197808120000,saturday,FSVD Cherno More Varna,Trakia Plovdiv,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,1,1978-08-12,,197808120000,saturday,PFC Beroe,CSKA Sofia,0,2,2,A,L,W,,,,,,,
bulgaria-1978-1979,1,1978-08-13,,197808130000,sunday,Levski Sofia,FC Sliven,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,2,1978-08-18,,197808180000,friday,Slavia Sofia,Spartak Pleven,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,2,1978-08-19,,197808190000,saturday,Trakia Plovdiv,Levski Sofia,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,2,1978-08-19,,197808190000,saturday,FC Sliven,PFC Beroe,0,1,1,A,L,W,,,,,,,
bulgaria-1978-1979,2,1978-08-19,,197808190000,saturday,FC Pirin,Lokomotiv Sofia,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,2,1978-08-19,,197808190000,saturday,PFC Haskovo,DFS Marek Stanke Dimitrov,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,2,1978-08-19,,197808190000,saturday,FC Chernomorets Burgas (old),FSVD Cherno More Varna,2,2,4,D,D,D,,,,,,,
bulgaria-1978-1979,2,1978-08-19,,197808190000,saturday,Akademik Sofia,DFS Botev,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,2,1978-08-20,,197808200000,sunday,CSKA Sofia,Lokomotiv Plovdiv,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,3,1978-08-25,,197808250000,friday,Lokomotiv Sofia,PFC Haskovo,3,0,3,H,W,L,,,,,,,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,Spartak Pleven,Akademik Sofia,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,DFS Marek Stanke Dimitrov,CSKA Sofia,0,2,2,A,L,W,,,,,,,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,Lokomotiv Plovdiv,FC Sliven,2,1,3,H,W,L,,,,,,,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,Levski Sofia,FC Chernomorets Burgas (old),4,2,6,H,W,L,,,,,,,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,FSVD Cherno More Varna,Slavia Sofia,0,2,2,A,L,W,,,,,,,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,DFS Botev,FC Pirin,2,3,5,A,L,W,,,,,,,
bulgaria-1978-1979,3,1978-08-26,,197808260000,saturday,PFC Beroe,Trakia Plovdiv,3,3,6,D,D,D,,,,,,,
bulgaria-1978-1979,4,1978-09-01,,197809010000,friday,Akademik Sofia,FC Pirin,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,4,1978-09-02,,197809020000,saturday,Trakia Plovdiv,Lokomotiv Plovdiv,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,4,1978-09-02,,197809020000,saturday,Spartak Pleven,FSVD Cherno More Varna,3,0,3,H,W,L,,,,,,,
bulgaria-1978-1979,4,1978-09-02,,197809020000,saturday,FC Sliven,DFS Marek Stanke Dimitrov,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,4,1978-09-02,,197809020000,saturday,PFC Haskovo,DFS Botev,3,2,5,H,W,L,,,,,,,
bulgaria-1978-1979,4,1978-09-02,,197809020000,saturday,CSKA Sofia,Lokomotiv Sofia,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,4,1978-09-02,,197809020000,saturday,FC Chernomorets Burgas (old),PFC Beroe,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,4,1978-09-03,,197809030000,sunday,Slavia Sofia,Levski Sofia,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,5,1978-09-08,,197809080000,friday,Lokomotiv Sofia,FC Sliven,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,5,1978-09-09,,197809090000,saturday,DFS Marek Stanke Dimitrov,Trakia Plovdiv,3,2,5,H,W,L,,,,,,,
bulgaria-1978-1979,5,1978-09-09,,197809090000,saturday,Levski Sofia,Spartak Pleven,2,1,3,H,W,L,,,,,,,
bulgaria-1978-1979,5,1978-09-09,,197809090000,saturday,DFS Botev,CSKA Sofia,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,5,1978-09-10,,197809100000,sunday,FC Pirin,PFC Haskovo,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,5,1978-09-10,,197809100000,sunday,Lokomotiv Plovdiv,FC Chernomorets Burgas (old),1,3,4,A,L,W,,,,,,,
bulgaria-1978-1979,5,1978-09-10,,197809100000,sunday,FSVD Cherno More Varna,Akademik Sofia,2,1,3,H,W,L,,,,,,,
bulgaria-1978-1979,5,1978-09-10,,197809100000,sunday,PFC Beroe,Slavia Sofia,3,2,5,H,W,L,,,,,,,
bulgaria-1978-1979,6,1978-09-15,,197809150000,friday,Slavia Sofia,Lokomotiv Plovdiv,0,2,2,A,L,W,,,,,,,
bulgaria-1978-1979,6,1978-09-16,,197809160000,saturday,Spartak Pleven,PFC Beroe,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,6,1978-09-16,,197809160000,saturday,FC Sliven,DFS Botev,2,2,4,D,D,D,,,,,,,
bulgaria-1978-1979,6,1978-09-16,,197809160000,saturday,Akademik Sofia,PFC Haskovo,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,6,1978-09-17,,197809170000,sunday,Trakia Plovdiv,Lokomotiv Sofia,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,6,1978-09-17,,197809170000,sunday,CSKA Sofia,FC Pirin,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,6,1978-09-17,,197809170000,sunday,FC Chernomorets Burgas (old),DFS Marek Stanke Dimitrov,4,0,4,H,W,L,,,,,,,
bulgaria-1978-1979,6,1978-09-17,,197809170000,sunday,FSVD Cherno More Varna,Levski Sofia,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-22,,197809220000,friday,Lokomotiv Sofia,FC Chernomorets Burgas (old),1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,FC Pirin,FC Sliven,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,DFS Marek Stanke Dimitrov,Slavia Sofia,2,1,3,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,Lokomotiv Plovdiv,Spartak Pleven,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,Levski Sofia,Akademik Sofia,4,1,5,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,PFC Haskovo,CSKA Sofia,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,PFC Beroe,FSVD Cherno More Varna,2,1,3,H,W,L,,,,,,,
bulgaria-1978-1979,7,1978-09-23,,197809230000,saturday,DFS Botev,Trakia Plovdiv,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,Trakia Plovdiv,FC Pirin,6,1,7,H,W,L,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,Spartak Pleven,DFS Marek Stanke Dimitrov,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,FC Sliven,PFC Haskovo,3,0,3,H,W,L,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,Levski Sofia,PFC Beroe,5,0,5,H,W,L,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,FC Chernomorets Burgas (old),DFS Botev,2,3,5,A,L,W,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,FSVD Cherno More Varna,Lokomotiv Plovdiv,4,1,5,H,W,L,,,,,,,
bulgaria-1978-1979,8,1978-09-30,,197809300000,saturday,Akademik Sofia,CSKA Sofia,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,8,1978-10-01,,197810010000,sunday,Slavia Sofia,Lokomotiv Sofia,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,FC Pirin,FC Chernomorets Burgas (old),4,2,6,H,W,L,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,DFS Marek Stanke Dimitrov,FSVD Cherno More Varna,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,Lokomotiv Sofia,Spartak Pleven,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,Lokomotiv Plovdiv,Levski Sofia,0,1,1,A,L,W,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,PFC Haskovo,Trakia Plovdiv,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,CSKA Sofia,FC Sliven,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,DFS Botev,Slavia Sofia,4,1,5,H,W,L,,,,,,,
bulgaria-1978-1979,9,1978-10-14,,197810140000,saturday,PFC Beroe,Akademik Sofia,5,1,6,H,W,L,,,,,,,
bulgaria-1978-1979,10,1978-10-20,,197810200000,friday,Slavia Sofia,FC Pirin,3,0,3,H,W,L,,,,,,,
bulgaria-1978-1979,10,1978-10-21,,197810210000,saturday,Trakia Plovdiv,CSKA Sofia,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,10,1978-10-21,,197810210000,saturday,Spartak Pleven,DFS Botev,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,10,1978-10-21,,197810210000,saturday,Levski Sofia,DFS Marek Stanke Dimitrov,2,0,2,H,W,L,,,,,,,
bulgaria-1978-1979,10,1978-10-21,,197810210000,saturday,FC Chernomorets Burgas (old),PFC Haskovo,2,1,3,H,W,L,,,,,,,
bulgaria-1978-1979,10,1978-10-21,,197810210000,saturday,FSVD Cherno More Varna,Lokomotiv Sofia,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,10,1978-10-21,,197810210000,saturday,PFC Beroe,Lokomotiv Plovdiv,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,10,1978-10-22,,197810220000,sunday,Akademik Sofia,FC Sliven,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,11,1978-10-27,,197810270000,friday,Lokomotiv Sofia,Levski Sofia,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,FC Sliven,Trakia Plovdiv,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,FC Pirin,Spartak Pleven,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,DFS Marek Stanke Dimitrov,PFC Beroe,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,Lokomotiv Plovdiv,Akademik Sofia,3,1,4,H,W,L,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,PFC Haskovo,Slavia Sofia,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,CSKA Sofia,FC Chernomorets Burgas (old),2,2,4,D,D,D,,,,,,,
bulgaria-1978-1979,11,1978-10-28,,197810280000,saturday,DFS Botev,FSVD Cherno More Varna,3,0,3,H,W,L,,,,,,,
bulgaria-1978-1979,12,1978-11-03,,197811030000,friday,Akademik Sofia,Trakia Plovdiv,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,Spartak Pleven,PFC Haskovo,4,1,5,H,W,L,,,,,,,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,Slavia Sofia,CSKA Sofia,1,1,2,D,D,D,,,,,,,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,Lokomotiv Plovdiv,DFS Marek Stanke Dimitrov,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,Levski Sofia,DFS Botev,4,1,5,H,W,L,,,,,,,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,FC Chernomorets Burgas (old),FC Sliven,1,2,3,A,L,W,,,,,,,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,FSVD Cherno More Varna,FC Pirin,0,0,0,D,D,D,0,0,0,D,D,D,
bulgaria-1978-1979,12,1978-11-04,,197811040000,saturday,PFC Beroe,Lokomotiv Sofia,1,0,1,H,W,L,,,,,,,
bulgaria-1978-1979,13,1978-11-10,,197811100000,friday,Lokomotiv Sofia,Lokomotiv Plovdiv,3,0,3,H,W,L,,,,,,,
bulgaria-1978-1979,13,1978-11-11,,197811110000,saturday,Trakia Plovdiv,FC Chernomorets Burgas (old),2,2,4,D,D,D,,,,,,,
bulgaria-1978-1979,13,1978-11-11,,197811110000,saturday,FC Sliven,Slavia Sofia,3,1,4,H,W,L,,,,,,,
