Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
bahrain-2010-2011,1,2010-10-14,17:00,201010141700,thursday,Al Ahli,Al Hidd,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,1,2010-10-16,14:40,201010161440,saturday,Manama Club,Al Najma,3,0,3,H,W,L,,,,,,,
bahrain-2010-2011,2,2010-10-19,18:05,201010191805,tuesday,Al Hala,Al Muharraq,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,2,2010-10-20,18:00,201010201800,wednesday,Busaiteen,Al Najma,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,2,2010-10-21,16:05,201010211605,thursday,Manama Club,Al Hidd,2,2,4,D,D,D,,,,,,,
bahrain-2010-2011,3,2010-10-24,16:00,201010241600,sunday,Al Ahli,Al Hala,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,3,2010-10-25,16:00,201010251600,monday,Riffa SC,Manama Club,2,3,5,A,L,W,,,,,,,
bahrain-2010-2011,3,2010-10-26,16:00,201010261600,tuesday,Al Hidd,Busaiteen,3,3,6,D,D,D,,,,,,,
bahrain-2010-2011,4,2010-10-29,17:35,201010291735,friday,Manama Club,Al Muharraq,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,1,2011-01-28,15:10,201101281510,friday,Riffa SC,Al Hala,2,0,2,H,W,L,,,,,,,
bahrain-2010-2011,4,2011-01-28,17:25,201101281725,friday,Al Najma,Al Hidd,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,5,2011-02-02,15:00,201102021500,wednesday,Al Najma,Al Hala,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,5,2011-02-02,17:10,201102021710,wednesday,Riffa SC,Al Hidd,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,5,2011-02-03,15:00,201102031500,thursday,Al Ahli,Manama Club,3,0,3,H,W,L,,,,,,,
bahrain-2010-2011,5,2011-02-03,17:05,201102031705,thursday,Al Muharraq,Busaiteen,2,0,2,H,W,L,,,,,,,
bahrain-2010-2011,6,2011-02-11,13:55,201102111355,friday,Al Muharraq,Al Najma,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,6,2011-02-11,16:00,201102111600,friday,Al Ahli,Busaiteen,1,2,3,A,L,W,,,,,,,
bahrain-2010-2011,6,2011-02-13,17:00,201102131700,sunday,Al Hala,Al Hidd,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,4,2011-02-16,15:05,201102161505,wednesday,Busaiteen,Riffa SC,2,2,4,D,D,D,,,,,,,
bahrain-2010-2011,7,2011-02-16,17:10,201102161710,wednesday,Al Najma,Al Ahli,2,2,4,D,D,D,,,,,,,
bahrain-2010-2011,7,2011-02-17,15:00,201102171500,thursday,Al Hala,Manama Club,0,3,3,A,L,W,,,,,,,
bahrain-2010-2011,7,2011-02-20,15:00,201102201500,sunday,Riffa SC,Al Muharraq,0,1,1,A,L,W,,,,,,,
bahrain-2010-2011,9,2011-04-08,14:10,201104081410,friday,Busaiteen,Manama Club,1,1,2,D,D,D,,,,,,,
bahrain-2010-2011,8,2011-04-09,15:10,201104091510,saturday,Al Hidd,Al Muharraq,3,1,4,H,W,L,,,,,,,
bahrain-2010-2011,8,2011-04-10,16:35,201104101635,sunday,Al Ahli,Riffa SC,0,1,1,A,L,W,,,,,,,
bahrain-2010-2011,8,2011-04-13,16:30,201104131630,wednesday,Busaiteen,Al Hala,4,1,5,H,W,L,,,,,,,
bahrain-2010-2011,9,2011-04-14,,201104140000,thursday,Riffa SC,Al Najma,3,0,3,H,W,L,,,,,,,
bahrain-2010-2011,9,2011-04-14,18:30,201104141830,thursday,Al Muharraq,Al Ahli,3,4,7,A,L,W,,,,,,,
bahrain-2010-2011,10,2011-04-19,16:30,201104191630,tuesday,Al Najma,Manama Club,1,2,3,A,L,W,,,,,,,
bahrain-2010-2011,10,2011-04-20,16:30,201104201630,wednesday,Al Hidd,Al Ahli,2,1,3,H,W,L,,,,,,,
bahrain-2010-2011,14,2011-04-21,16:30,201104211630,thursday,Busaiteen,Al Muharraq,0,0,0,D,D,D,0,0,0,D,D,D,
bahrain-2010-2011,10,2011-04-22,16:30,201104221630,friday,Al Hala,Riffa SC,1,3,4,A,L,W,,,,,,,
bahrain-2010-2011,11,2011-04-24,16:30,201104241630,sunday,Al Hidd,Manama Club,3,2,5,H,W,L,,,,,,,
bahrain-2010-2011,15,2011-04-26,16:30,201104261630,tuesday,Busaiteen,Al Ahli,2,3,5,A,L,W,,,,,,,
bahrain-2010-2011,11,2011-04-26,18:35,201104261835,tuesday,Al Muharraq,Al Hala,3,1,4,H,W,L,,,,,,,
bahrain-2010-2011,18,2011-04-27,16:30,201104271630,wednesday,Al Najma,Riffa SC,2,2,4,D,D,D,,,,,,,
bahrain-2010-2011,12,2011-04-30,16:30,201104301630,saturday,Al Hala,Al Ahli,1,4,5,A,L,W,,,,,,,
