Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
india-2014,1,2014-10-12,14:30,201410121430,sunday,Atlético de Kolkata,Mumbai City FC,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/indian-super-league-2014-atletico-de-kolkata-mumbai-city-fc/
india-2014,1,2014-10-13,14:30,201410131430,monday,NorthEast United FC,Kerala Blasters,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/indian-super-league-2014-northeast-united-fc-kerala-blasters/
india-2014,1,2014-10-14,14:30,201410141430,tuesday,Delhi Dynamos FC,FC Pune City,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/indian-super-league-2014-delhi-dynamos-fc-fc-pune-city/
india-2014,1,2014-10-15,14:30,201410151430,wednesday,FC Goa,Chennaiyin FC,1,2,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/indian-super-league-2014-fc-goa-chennaiyin-fc/
india-2014,1,2014-10-16,14:30,201410161430,thursday,NorthEast United FC,Atlético de Kolkata,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/indian-super-league-2014-northeast-united-fc-atletico-de-kolkata/
india-2014,1,2014-10-18,14:30,201410181430,saturday,Mumbai City FC,FC Pune City,5,0,5,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/indian-super-league-2014-mumbai-city-fc-fc-pune-city/
india-2014,1,2014-10-19,12:00,201410191200,sunday,Atlético de Kolkata,Delhi Dynamos FC,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/indian-super-league-2014-atletico-de-kolkata-delhi-dynamos-fc/
india-2014,1,2014-10-19,14:30,201410191430,sunday,NorthEast United FC,FC Goa,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/indian-super-league-2014-northeast-united-fc-fc-goa/
india-2014,1,2014-10-21,14:30,201410211430,tuesday,Chennaiyin FC,Kerala Blasters,2,1,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/indian-super-league-2014-chennaiyin-fc-kerala-blasters/
india-2014,1,2014-10-23,14:30,201410231430,thursday,FC Goa,Atlético de Kolkata,1,2,3,A,L,W,1,0,1,H,W,L,http://www.worldfootball.net/report/indian-super-league-2014-fc-goa-atletico-de-kolkata/
