Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
guatemala-2006-2007-apertura,1,2006-07-29,,200607290000,saturday,Deportivo Jalapa,Deportivo Marquense,3,1,4,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,200607300000,sunday,CSD Comunicaciones,Deportivo Suchitepéquez,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,200607300000,sunday,Deportivo Zacapa,Xelaju MC,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,200607300000,sunday,Deportivo Petapa,Deportivo Heredia,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,1,2006-07-30,,200607300000,sunday,Deportivo Mictlán,CSD Municipal,1,4,5,A,L,W,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-05,,200608050000,saturday,Xelaju MC,Deportivo Jalapa,3,0,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,200608060000,sunday,Deportivo Marquense,CSD Comunicaciones,0,3,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,200608060000,sunday,CSD Municipal,Deportivo Petapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,200608060000,sunday,Deportivo Heredia,Deportivo Zacapa,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,2,2006-08-06,,200608060000,sunday,Deportivo Suchitepéquez,Deportivo Mictlán,3,2,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-12,,200608120000,saturday,Deportivo Jalapa,Deportivo Heredia,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,200608130000,sunday,CSD Comunicaciones,Xelaju MC,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,200608130000,sunday,Deportivo Suchitepéquez,Deportivo Marquense,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,200608130000,sunday,Deportivo Mictlán,Deportivo Petapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,3,2006-08-13,,200608130000,sunday,Deportivo Zacapa,CSD Municipal,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,200608200000,sunday,Deportivo Marquense,Deportivo Mictlán,4,0,4,H,W,L,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,200608200000,sunday,CSD Municipal,Deportivo Jalapa,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,200608200000,sunday,Xelaju MC,Deportivo Suchitepéquez,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,200608200000,sunday,Deportivo Heredia,CSD Comunicaciones,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,4,2006-08-20,,200608200000,sunday,Deportivo Petapa,Deportivo Zacapa,5,1,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-26,,200608260000,saturday,Deportivo Jalapa,Deportivo Petapa,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-27,,200608270000,sunday,Deportivo Marquense,Xelaju MC,1,2,3,A,L,W,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-27,,200608270000,sunday,Deportivo Suchitepéquez,Deportivo Heredia,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,5,2006-08-27,,200608270000,sunday,Deportivo Mictlán,Deportivo Zacapa,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,5,2006-08-27,,200608270000,sunday,CSD Comunicaciones,CSD Municipal,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,200609030000,sunday,CSD Municipal,Deportivo Suchitepéquez,3,0,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,200609030000,sunday,Deportivo Heredia,Deportivo Marquense,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,200609030000,sunday,Deportivo Mictlán,Xelaju MC,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,200609030000,sunday,Deportivo Zacapa,Deportivo Jalapa,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,6,2006-09-03,,200609030000,sunday,Deportivo Petapa,CSD Comunicaciones,2,2,4,D,D,D,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-09,,200609090000,saturday,Deportivo Jalapa,Deportivo Mictlán,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,7,2006-09-10,,200609100000,sunday,Deportivo Marquense,CSD Municipal,4,1,5,H,W,L,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-10,,200609100000,sunday,CSD Comunicaciones,Deportivo Zacapa,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-10,,200609100000,sunday,Xelaju MC,Deportivo Heredia,6,0,6,H,W,L,,,,,,,
guatemala-2006-2007-apertura,7,2006-09-10,,200609100000,sunday,Deportivo Suchitepéquez,Deportivo Petapa,5,2,7,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,200609170000,sunday,Deportivo Jalapa,CSD Comunicaciones,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,200609170000,sunday,CSD Municipal,Xelaju MC,0,0,0,D,D,D,0,0,0,D,D,D,
guatemala-2006-2007-apertura,8,2006-09-17,,200609170000,sunday,Deportivo Zacapa,Deportivo Suchitepéquez,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,200609170000,sunday,Deportivo Mictlán,Deportivo Heredia,1,0,1,H,W,L,,,,,,,
guatemala-2006-2007-apertura,8,2006-09-17,,200609170000,sunday,Deportivo Petapa,Deportivo Marquense,0,1,1,A,L,W,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-23,,200609230000,saturday,CSD Comunicaciones,Deportivo Mictlán,2,1,3,H,W,L,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-23,,200609230000,saturday,Xelaju MC,Deportivo Petapa,2,0,2,H,W,L,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-24,,200609240000,sunday,Deportivo Marquense,Deportivo Zacapa,6,2,8,H,W,L,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-24,,200609240000,sunday,Deportivo Heredia,CSD Municipal,1,1,2,D,D,D,,,,,,,
guatemala-2006-2007-apertura,9,2006-09-24,,200609240000,sunday,Deportivo Suchitepéquez,Deportivo Jalapa,0,2,2,A,L,W,,,,,,,
guatemala-2006-2007-apertura,10,2006-09-27,,200609270000,wednesday,Xelaju MC,Deportivo Zacapa,4,1,5,H,W,L,,,,,,,
