Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
england-2017-2018,1,2017-08-11,19:45,friday,Arsenal FC,Leicester City,4,3,7,H,W,L,2,2,4,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-arsenal-fc-leicester-city/
england-2017-2018,1,2017-08-12,12:30,saturday,Watford FC,Liverpool FC,3,3,6,D,D,D,2,1,3,H,W,L,http://www.worldfootball.net/report/premier-league-2017-2018-watford-fc-liverpool-fc/
england-2017-2018,1,2017-08-12,15:00,saturday,Chelsea FC,Burnley FC,2,3,5,A,L,W,0,3,3,A,L,W,http://www.worldfootball.net/report/premier-league-2017-2018-chelsea-fc-burnley-fc/
england-2017-2018,1,2017-08-12,15:00,saturday,Crystal Palace,Huddersfield Town,0,3,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/premier-league-2017-2018-crystal-palace-huddersfield-town/
england-2017-2018,1,2017-08-12,15:00,saturday,Everton FC,Stoke City,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/premier-league-2017-2018-everton-fc-stoke-city/
england-2017-2018,1,2017-08-12,15:00,saturday,Southampton FC,Swansea City,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-southampton-fc-swansea-city/
england-2017-2018,1,2017-08-12,15:00,saturday,West Bromwich Albion,AFC Bournemouth,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/premier-league-2017-2018-west-bromwich-albion-afc-bournemouth/
england-2017-2018,1,2017-08-12,17:30,saturday,Brighton & Hove Albion,Manchester City,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-brighton-hove-albion-manchester-city/
england-2017-2018,1,2017-08-13,13:30,sunday,Newcastle United,Tottenham Hotspur,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-newcastle-united-tottenham-hotspur/
england-2017-2018,1,2017-08-13,16:00,sunday,Manchester United,West Ham United,4,0,4,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/premier-league-2017-2018-manchester-united-west-ham-united/
england-2017-2018,2,2017-08-19,12:30,saturday,Swansea City,Manchester United,0,4,4,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/premier-league-2017-2018-swansea-city-manchester-united/
england-2017-2018,2,2017-08-19,15:00,saturday,AFC Bournemouth,Watford FC,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-afc-bournemouth-watford-fc/
england-2017-2018,2,2017-08-19,15:00,saturday,Burnley FC,West Bromwich Albion,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-burnley-fc-west-bromwich-albion/
england-2017-2018,2,2017-08-19,15:00,saturday,Leicester City,Brighton & Hove Albion,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/premier-league-2017-2018-leicester-city-brighton-hove-albion/
england-2017-2018,2,2017-08-19,15:00,saturday,Liverpool FC,Crystal Palace,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/premier-league-2017-2018-liverpool-fc-crystal-palace/
england-2017-2018,2,2017-08-19,15:00,saturday,Southampton FC,West Ham United,3,2,5,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/premier-league-2017-2018-southampton-fc-west-ham-united_2/
