Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
syria-2006-2007,1,2006-09-22,,200609220000,friday,Jabala,Hutteen SC,0,2,2,A,L,W,,,,,,,
syria-2006-2007,1,2006-09-22,,200609220000,friday,Al Shorta,Al Jaish,2,2,4,D,D,D,,,,,,,
syria-2006-2007,1,2006-09-22,,200609220000,friday,Al Ittihad,Al Horriya,2,0,2,H,W,L,,,,,,,
syria-2006-2007,1,2006-09-22,,200609220000,friday,Tishreen SC,Qardaha,1,1,2,D,D,D,,,,,,,
syria-2006-2007,1,2006-09-22,,200609220000,friday,Al Wathba,Al Foutowa,0,1,1,A,L,W,,,,,,,
syria-2006-2007,1,2006-09-23,,200609230000,saturday,Al Majd,Al Wahda,1,0,1,H,W,L,,,,,,,
syria-2006-2007,2,2006-09-29,,200609290000,friday,Qardaha,Jabala,1,0,1,H,W,L,,,,,,,
syria-2006-2007,2,2006-09-29,,200609290000,friday,Al Foutowa,Al Ittihad,0,1,1,A,L,W,,,,,,,
syria-2006-2007,2,2006-09-29,,200609290000,friday,Al Jaish,Tishreen SC,2,3,5,A,L,W,,,,,,,
syria-2006-2007,2,2006-09-29,,200609290000,friday,Al Horriya,Al Taliya,0,2,2,A,L,W,,,,,,,
syria-2006-2007,2,2006-09-29,,200609290000,friday,Hutteen SC,Al Majd,2,1,3,H,W,L,,,,,,,
syria-2006-2007,2,2006-09-30,,200609300000,saturday,Al Karamah,Al Shorta,1,1,2,D,D,D,,,,,,,
syria-2006-2007,2,2006-09-30,,200609300000,saturday,Al Wahda,Al Wathba,3,1,4,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-05,,200610050000,thursday,Al Majd,Al Horriya,1,0,1,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,200610060000,friday,Jabala,Al Wahda,4,0,4,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,200610060000,friday,Hutteen SC,Al Foutowa,2,1,3,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,200610060000,friday,Al Taliya,Qardaha,2,1,3,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,200610060000,friday,Al Shorta,Tishreen SC,3,2,5,H,W,L,,,,,,,
syria-2006-2007,3,2006-10-06,,200610060000,friday,Al Wathba,Al Karamah,0,1,1,A,L,W,,,,,,,
syria-2006-2007,3,2006-10-06,,200610060000,friday,Al Ittihad,Al Jaish,2,0,2,H,W,L,,,,,,,
syria-2006-2007,4,2006-10-15,,200610150000,sunday,Al Foutowa,Al Majd,1,1,2,D,D,D,,,,,,,
syria-2006-2007,4,2006-10-15,,200610150000,sunday,Qardaha,Al Shorta,1,1,2,D,D,D,,,,,,,
syria-2006-2007,4,2006-10-15,,200610150000,sunday,Al Horriya,Al Wathba,0,1,1,A,L,W,,,,,,,
syria-2006-2007,4,2006-10-15,,200610150000,sunday,Al Wahda,Hutteen SC,1,1,2,D,D,D,,,,,,,
syria-2006-2007,4,2006-10-15,,200610150000,sunday,Tishreen SC,Jabala,1,2,3,A,L,W,,,,,,,
syria-2006-2007,4,2006-10-16,,200610160000,monday,Al Jaish,Al Taliya,0,1,1,A,L,W,,,,,,,
syria-2006-2007,5,2006-10-20,,200610200000,friday,Al Ittihad,Tishreen SC,3,0,3,H,W,L,,,,,,,
syria-2006-2007,5,2006-10-20,,200610200000,friday,Jabala,Al Foutowa,0,1,1,A,L,W,,,,,,,
syria-2006-2007,5,2006-10-20,,200610200000,friday,Al Wahda,Al Horriya,2,0,2,H,W,L,,,,,,,
syria-2006-2007,5,2006-10-20,,200610200000,friday,Al Wathba,Qardaha,3,0,3,H,W,L,,,,,,,
syria-2006-2007,5,2006-10-20,,200610200000,friday,Al Taliya,Al Shorta,1,0,1,H,W,L,,,,,,,
syria-2006-2007,6,2006-10-27,,200610270000,friday,Al Jaish,Al Wathba,2,1,3,H,W,L,,,,,,,
syria-2006-2007,6,2006-10-27,,200610270000,friday,Tishreen SC,Al Taliya,0,2,2,A,L,W,,,,,,,
syria-2006-2007,6,2006-10-27,,200610270000,friday,Qardaha,Al Ittihad,0,2,2,A,L,W,,,,,,,
syria-2006-2007,6,2006-10-27,,200610270000,friday,Al Horriya,Hutteen SC,1,0,1,H,W,L,,,,,,,
syria-2006-2007,6,2006-10-28,,200610280000,saturday,Al Shorta,Jabala,0,2,2,A,L,W,,,,,,,
syria-2006-2007,6,2006-10-29,,200610290000,sunday,Al Foutowa,Al Wahda,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,5,2006-10-30,,200610300000,monday,Al Majd,Al Jaish,2,0,2,H,W,L,,,,,,,
syria-2006-2007,7,2006-11-03,,200611030000,friday,Al Wahda,Al Jaish,2,5,7,A,L,W,,,,,,,
syria-2006-2007,7,2006-11-03,,200611030000,friday,Al Ittihad,Al Taliya,1,0,1,H,W,L,,,,,,,
syria-2006-2007,7,2006-11-03,,200611030000,friday,Hutteen SC,Qardaha,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,7,2006-11-03,,200611030000,friday,Jabala,Al Horriya,0,2,2,A,L,W,,,,,,,
syria-2006-2007,7,2006-11-04,,200611040000,saturday,Al Majd,Tishreen SC,1,1,2,D,D,D,,,,,,,
syria-2006-2007,8,2006-11-09,,200611090000,thursday,Al Horriya,Al Foutowa,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,8,2006-11-09,,200611090000,thursday,Al Shorta,Al Ittihad,0,2,2,A,L,W,,,,,,,
syria-2006-2007,8,2006-11-09,,200611090000,thursday,Al Jaish,Hutteen SC,2,0,2,H,W,L,,,,,,,
syria-2006-2007,8,2006-11-09,,200611090000,thursday,Tishreen SC,Al Wathba,2,0,2,H,W,L,,,,,,,
syria-2006-2007,8,2006-11-09,,200611090000,thursday,Qardaha,Al Majd,1,1,2,D,D,D,,,,,,,
syria-2006-2007,8,2006-11-09,,200611090000,thursday,Al Taliya,Jabala,1,1,2,D,D,D,,,,,,,
syria-2006-2007,8,2006-11-12,,200611120000,sunday,Al Karamah,Al Wahda,4,0,4,H,W,L,,,,,,,
syria-2006-2007,7,2006-11-17,,200611170000,friday,Al Wathba,Al Shorta,1,1,2,D,D,D,,,,,,,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Al Wahda,Tishreen SC,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Hutteen SC,Al Shorta,2,2,4,D,D,D,,,,,,,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Al Horriya,Al Jaish,0,1,1,A,L,W,,,,,,,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Al Majd,Al Taliya,1,1,2,D,D,D,,,,,,,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Jabala,Al Karamah,0,0,0,D,D,D,0,0,0,D,D,D,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Al Foutowa,Qardaha,1,0,1,H,W,L,,,,,,,
syria-2006-2007,9,2006-12-15,,200612150000,friday,Al Wathba,Al Ittihad,0,2,2,A,L,W,,,,,,,
