Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
world cup 1990 italy-1990-in-italien,Group B,1990-06-08,17:00,199006081700,friday,Argentina,Cameroon,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-b-argentinien-kamerun/
world cup 1990 italy-1990-in-italien,Group B,1990-06-09,16:00,199006091600,saturday,USSR,Romania,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-b-udssr-rumaenien/
world cup 1990 italy-1990-in-italien,Group A,1990-06-09,20:00,199006092000,saturday,Italy,Austria,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-a-italien-oesterreich/
world cup 1990 italy-1990-in-italien,Group D,1990-06-09,20:00,199006092000,saturday,UA Emirates,Colombia,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-d-va-emirate-kolumbien/
world cup 1990 italy-1990-in-italien,Group A,1990-06-10,16:00,199006101600,sunday,USA,CSSR,1,5,6,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-a-usa-cssr/
world cup 1990 italy-1990-in-italien,Group C,1990-06-10,20:00,199006102000,sunday,Brazil,Sweden,2,1,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-c-brasilien-schweden/
world cup 1990 italy-1990-in-italien,Group D,1990-06-10,20:00,199006102000,sunday,Germany,Yugoslavia,4,1,5,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-d-deutschland-jugoslawien/
world cup 1990 italy-1990-in-italien,Group C,1990-06-11,16:00,199006111600,monday,Costa Rica,Scotland,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-c-costa-rica-schottland/
world cup 1990 italy-1990-in-italien,Group F,1990-06-11,20:00,199006112000,monday,England,Ireland,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-f-england-irland/
world cup 1990 italy-1990-in-italien,Group E,1990-06-12,16:00,199006121600,tuesday,Belgium,South Korea,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-e-belgien-suedkorea/
world cup 1990 italy-1990-in-italien,Group F,1990-06-12,20:00,199006122000,tuesday,Netherlands,Egypt,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-f-niederlande-aegypten/
world cup 1990 italy-1990-in-italien,Group E,1990-06-13,16:00,199006131600,wednesday,Uruguay,Spain,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-e-uruguay-spanien/
world cup 1990 italy-1990-in-italien,Group B,1990-06-13,20:00,199006132000,wednesday,Argentina,USSR,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-b-argentinien-udssr/
world cup 1990 italy-1990-in-italien,Group D,1990-06-14,16:00,199006141600,thursday,Yugoslavia,Colombia,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-d-jugoslawien-kolumbien/
world cup 1990 italy-1990-in-italien,Group A,1990-06-14,20:00,199006142000,thursday,Italy,USA,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-a-italien-usa/
world cup 1990 italy-1990-in-italien,Group B,1990-06-14,20:00,199006142000,thursday,Cameroon,Romania,2,1,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-b-kamerun-rumaenien/
world cup 1990 italy-1990-in-italien,Group A,1990-06-15,16:00,199006151600,friday,Austria,CSSR,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-a-oesterreich-cssr/
world cup 1990 italy-1990-in-italien,Group D,1990-06-15,20:00,199006152000,friday,Germany,UA Emirates,5,1,6,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-d-deutschland-va-emirate/
world cup 1990 italy-1990-in-italien,Group C,1990-06-16,16:00,199006161600,saturday,Brazil,Costa Rica,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-c-brasilien-costa-rica/
world cup 1990 italy-1990-in-italien,Group C,1990-06-16,20:00,199006162000,saturday,Sweden,Scotland,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-c-schweden-schottland/
world cup 1990 italy-1990-in-italien,Group F,1990-06-16,20:00,199006162000,saturday,England,Netherlands,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-f-england-niederlande/
world cup 1990 italy-1990-in-italien,Group F,1990-06-17,16:00,199006171600,sunday,Ireland,Egypt,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-f-irland-aegypten/
world cup 1990 italy-1990-in-italien,Group E,1990-06-17,20:00,199006172000,sunday,South Korea,Spain,1,3,4,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-e-suedkorea-spanien/
world cup 1990 italy-1990-in-italien,Group E,1990-06-17,20:00,199006172000,sunday,Belgium,Uruguay,3,1,4,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-e-belgien-uruguay/
world cup 1990 italy-1990-in-italien,Group B,1990-06-18,20:00,199006182000,monday,Argentina,Romania,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-b-argentinien-rumaenien/
world cup 1990 italy-1990-in-italien,Group B,1990-06-18,20:00,199006182000,monday,Cameroon,USSR,0,4,4,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-b-kamerun-udssr/
world cup 1990 italy-1990-in-italien,Group D,1990-06-19,16:00,199006191600,tuesday,Germany,Colombia,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-d-deutschland-kolumbien/
world cup 1990 italy-1990-in-italien,Group D,1990-06-19,16:00,199006191600,tuesday,Yugoslavia,UA Emirates,4,1,5,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/wm-1990-in-italien-gruppe-d-jugoslawien-va-emirate/
